time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,task2_q4_limit_active,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm,log_file,time_rel_s
88.917,0.01645,60.77,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16101,0.62024,1.62505,0.16217,0.703,1.55,0.161,0.61779,1.62279,0.1614,0.69726,1.54426,0.17216,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.307,1.418,3.419,13.802,3.419,0.003,171.51,2.861,0.0,0.01916,0,0.0,2.639,-16.15,-32.58,-55.119,1.65,0.0,-0.297,-0.067,0.376,-0.249,-0.953,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,88.84740000000001
88.9935,0.04396,22.75,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16101,0.62022,1.62503,0.16224,0.703,1.55,0.161,0.61779,1.62279,0.1615,0.69718,1.54418,0.17208,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.307,1.418,3.382,13.802,3.382,0.003,171.514,2.884,0.0,0.01934,0,0.0,2.619,-16.155,-32.554,-55.134,1.586,0.0,-0.303,-0.068,0.381,-0.218,-0.969,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,88.9239
89.0499,0.02019,49.54,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16101,0.62021,1.62501,0.16231,0.703,1.55,0.161,0.6178,1.6228,0.16157,0.69713,1.54413,0.17202,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.307,1.418,3.353,13.802,3.353,0.003,171.517,2.904,0.0,0.01913,0,0.0,2.602,-16.158,-32.533,-55.146,1.531,0.0,-0.3,-0.066,0.376,-0.212,-0.96,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,88.9803
89.1001,0.01964,50.93,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16101,0.62019,1.62499,0.16236,0.703,1.55,0.161,0.6178,1.6228,0.16163,0.69708,1.54408,0.17197,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.307,1.418,3.327,13.802,3.327,0.003,171.52,2.922,0.0,0.01902,0,0.0,2.586,-16.162,-32.514,-55.157,1.482,0.0,-0.299,-0.065,0.373,-0.202,-0.956,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.0305
89.1502,0.02025,49.37,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16102,0.62018,1.62497,0.16242,0.703,1.55,0.161,0.6178,1.6228,0.16169,0.69703,1.54403,0.17192,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.307,1.418,3.3,13.801,3.3,0.003,171.522,2.939,0.0,0.01878,0,0.0,2.571,-16.165,-32.495,-55.166,1.434,0.0,-0.296,-0.064,0.368,-0.19,-0.946,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.0806
89.2201,0.0231,43.3,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16102,0.62016,1.62495,0.1625,0.703,1.55,0.161,0.61781,1.62281,0.16178,0.69697,1.54397,0.17185,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.307,1.418,3.262,13.801,3.262,0.003,171.527,2.964,0.0,0.01859,0,0.0,2.55,-16.169,-32.469,-55.178,1.367,0.0,-0.294,-0.063,0.365,-0.171,-0.939,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.15050000000001
89.2715,0.04203,23.79,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16102,0.62015,1.62494,0.16254,0.703,1.55,0.161,0.61781,1.62281,0.16184,0.69692,1.54392,0.17179,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.307,1.418,3.235,13.801,3.235,0.003,171.529,2.98,0.0,0.01871,0,0.0,2.538,-16.172,-32.453,-55.185,1.326,0.0,-0.297,-0.063,0.367,-0.15,-0.949,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.20190000000001
89.3321,0.02231,44.83,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16102,0.62013,1.62492,0.16261,0.703,1.55,0.161,0.61782,1.62282,0.16191,0.69686,1.54386,0.17173,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.307,1.418,3.201,13.802,3.201,0.003,171.533,3.002,0.0,0.01864,0,0.0,2.519,-16.176,-32.431,-55.194,1.268,0.0,-0.297,-0.062,0.365,-0.135,-0.947,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.2625
89.4011,0.02083,48.01,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16102,0.62011,1.62489,0.16269,0.703,1.55,0.161,0.61782,1.62282,0.162,0.6968,1.5438,0.17166,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.307,1.418,3.161,13.801,3.161,0.003,171.537,3.028,0.0,0.01836,0,0.0,2.499,-16.18,-32.405,-55.202,1.202,0.0,-0.293,-0.06,0.36,-0.108,-0.936,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.3315
89.4712,0.02096,47.72,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16102,0.62009,1.62487,0.16276,0.703,1.55,0.161,0.61783,1.62283,0.16208,0.69674,1.54374,0.17158,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.307,1.418,3.12,13.801,3.12,0.003,171.542,3.054,0.0,0.01814,0,0.0,2.478,-16.185,-32.38,-55.209,1.136,0.0,-0.29,-0.059,0.354,-0.098,-0.926,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.4016
89.5304,0.01048,95.43,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16102,0.62007,1.62485,0.16283,0.703,1.55,0.161,0.61784,1.62284,0.16215,0.69668,1.54368,0.17152,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.307,1.418,3.085,13.801,3.085,0.003,171.546,3.076,0.0,0.01797,0,0.0,2.461,-16.188,-32.359,-55.215,1.081,0.0,-0.288,-0.058,0.35,-0.092,-0.918,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.4608
89.601,0.02118,47.22,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16102,0.62006,1.62483,0.1629,0.703,1.55,0.161,0.61784,1.62285,0.16224,0.69662,1.54362,0.17144,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.307,1.418,3.043,13.801,3.043,0.003,171.55,3.103,0.0,0.0178,0,0.0,2.44,-16.192,-32.334,-55.219,1.015,0.0,-0.286,-0.056,0.347,-0.061,-0.912,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.5314
89.6704,0.0203,49.27,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16102,0.62004,1.62481,0.16298,0.703,1.55,0.161,0.61785,1.62285,0.16232,0.69656,1.54356,0.17136,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.307,1.418,3.001,13.801,3.001,0.002,171.555,3.129,0.0,0.0177,0,0.0,2.42,-16.196,-32.31,-55.223,0.952,0.0,-0.285,-0.055,0.344,-0.046,-0.907,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.6008
89.7512,0.03125,32.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16102,0.62002,1.62478,0.16306,0.703,1.55,0.161,0.61786,1.62286,0.16242,0.69648,1.54348,0.17127,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.308,1.418,2.95,13.801,2.95,0.002,171.56,3.16,0.0,0.01747,0,0.0,2.397,-16.201,-32.282,-55.226,0.878,0.0,-0.282,-0.054,0.339,-0.029,-0.897,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.6816
89.8207,0.02051,48.75,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16102,0.62,1.62476,0.16314,0.703,1.55,0.161,0.61787,1.62287,0.16251,0.69642,1.54342,0.17119,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.308,1.417,2.906,13.801,2.906,0.002,171.565,3.186,0.0,0.01734,0,0.0,2.377,-16.204,-32.258,-55.227,0.815,0.0,-0.28,-0.053,0.335,0.002,-0.891,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.75110000000001
89.8806,0.01859,53.78,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16103,0.61998,1.62474,0.1632,0.703,1.55,0.161,0.61788,1.62288,0.16258,0.69637,1.54337,0.17113,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.308,1.418,2.868,13.801,2.868,0.002,171.569,3.209,0.0,0.01719,0,0.0,2.36,-16.207,-32.238,-55.227,0.761,0.0,-0.278,-0.052,0.332,0.011,-0.883,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.811
89.9325,0.03252,30.75,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16103,0.61997,1.62472,0.16325,0.703,1.55,0.161,0.61789,1.62289,0.16264,0.69632,1.54332,0.17107,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.308,1.418,2.834,13.801,2.834,0.002,171.573,3.229,0.0,0.01714,0,0.0,2.346,-16.21,-32.22,-55.226,0.714,0.0,-0.277,-0.051,0.33,0.023,-0.881,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.86290000000001
90.0012,0.01973,50.68,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16103,0.61995,1.6247,0.16332,0.703,1.55,0.161,0.6179,1.6229,0.16272,0.69627,1.54327,0.17099,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.417,2.789,13.801,2.789,0.002,171.577,3.256,0.0,0.01697,0,0.0,2.327,-16.214,-32.198,-55.224,0.654,0.0,-0.274,-0.05,0.326,0.023,-0.872,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.9316
90.0599,0.0097,103.1,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16103,0.61994,1.62468,0.16338,0.703,1.55,0.161,0.61791,1.62291,0.16279,0.69621,1.54321,0.17092,0.624,1.629,0.161,0.703,1.55,0.161,0.004,110.307,1.418,2.75,13.801,2.75,0.002,171.582,3.278,0.0,0.01675,0,0.0,2.31,-16.217,-32.178,-55.222,0.602,0.0,-0.27,-0.048,0.321,0.043,-0.86,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,89.9903
90.1101,0.00969,103.24,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16103,0.61992,1.62467,0.16344,0.703,1.55,0.161,0.61792,1.62292,0.16286,0.69617,1.54317,0.17086,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.417,2.716,13.801,2.716,0.002,171.585,3.298,0.0,0.01675,0,0.0,2.296,-16.219,-32.162,-55.22,0.558,0.0,-0.27,-0.048,0.321,0.048,-0.861,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.04050000000001
90.182,0.02397,41.71,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16103,0.61991,1.62464,0.16351,0.703,1.55,0.161,0.61794,1.62294,0.16294,0.69611,1.54311,0.17077,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.417,2.667,13.801,2.667,0.002,171.59,3.326,0.0,0.01671,0,0.0,2.277,-16.223,-32.139,-55.215,0.495,0.0,-0.27,-0.047,0.318,0.069,-0.858,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.11240000000001
90.2327,0.0427,23.42,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70195,1.55095,0.16103,0.61989,1.62463,0.16355,0.703,1.55,0.161,0.61795,1.62295,0.163,0.69607,1.54307,0.17071,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.417,2.633,13.801,2.633,0.002,171.593,3.342,0.0,0.01703,0,0.0,2.265,-16.224,-32.125,-55.212,0.459,0.0,-0.275,-0.048,0.324,0.079,-0.874,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.1631
90.2845,0.02436,41.06,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55095,0.16103,0.61988,1.62461,0.1636,0.703,1.55,0.161,0.61796,1.62296,0.16306,0.69602,1.54303,0.17065,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.418,2.596,13.801,2.596,0.002,171.597,3.363,0.0,0.01686,0,0.0,2.251,-16.227,-32.108,-55.208,0.413,0.0,-0.272,-0.047,0.32,0.085,-0.864,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.2149
90.3382,0.01781,56.14,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55095,0.16103,0.61987,1.6246,0.16366,0.703,1.55,0.161,0.61797,1.62297,0.16313,0.69598,1.54298,0.17059,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.418,2.558,13.801,2.558,0.002,171.601,3.384,0.0,0.01669,0,0.0,2.236,-16.229,-32.091,-55.203,0.367,0.0,-0.269,-0.046,0.316,0.094,-0.855,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.2686
90.4136,0.04395,22.75,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55095,0.16103,0.61985,1.62458,0.16372,0.703,1.55,0.161,0.61798,1.62298,0.16322,0.69592,1.54292,0.17049,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.417,2.506,13.801,2.506,0.002,171.606,3.41,0.0,0.01692,0,0.0,2.219,-16.232,-32.07,-55.196,0.31,0.0,-0.272,-0.046,0.319,0.109,-0.866,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.34400000000001
90.47,0.00708,141.26,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55095,0.16103,0.61984,1.62456,0.16378,0.703,1.55,0.161,0.618,1.623,0.16328,0.69587,1.54287,0.17042,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.418,2.464,13.801,2.464,0.002,171.611,3.433,0.0,0.01677,0,0.0,2.203,-16.235,-32.052,-55.19,0.261,0.0,-0.269,-0.045,0.316,0.117,-0.858,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.4004
90.5402,0.02015,49.63,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55095,0.16103,0.61982,1.62454,0.16385,0.703,1.55,0.161,0.61801,1.62301,0.16337,0.69582,1.54282,0.17034,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.417,2.412,13.801,2.412,0.002,171.616,3.461,0.0,0.01663,0,0.0,2.184,-16.238,-32.03,-55.181,0.2,0.0,-0.267,-0.044,0.312,0.132,-0.849,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.4706
90.6009,0.01791,55.83,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55095,0.16104,0.6198,1.62452,0.16391,0.703,1.55,0.161,0.61803,1.62303,0.16344,0.69577,1.54277,0.17026,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.417,2.367,13.801,2.367,0.002,171.621,3.485,0.0,0.01651,0,0.0,2.168,-16.241,-32.011,-55.173,0.148,0.0,-0.264,-0.042,0.308,0.142,-0.841,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.5313
90.6714,0.03774,26.5,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55095,0.16104,0.61979,1.6245,0.16398,0.703,1.55,0.161,0.61804,1.62304,0.16352,0.69571,1.54271,0.17017,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.417,2.314,13.801,2.314,0.002,171.626,3.512,0.0,0.01645,0,0.0,2.15,-16.244,-31.99,-55.163,0.092,0.0,-0.263,-0.042,0.306,0.151,-0.837,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.60180000000001
90.7264,0.00651,153.63,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16104,0.61978,1.62448,0.16403,0.703,1.55,0.161,0.61806,1.62306,0.16359,0.69567,1.54267,0.1701,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.417,2.272,13.801,2.272,0.002,171.63,3.534,0.0,0.01635,0,0.0,2.135,-16.246,-31.973,-55.155,0.045,0.0,-0.261,-0.041,0.304,0.152,-0.832,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.6568
90.7836,0.01835,54.51,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16104,0.61976,1.62446,0.16408,0.703,1.55,0.161,0.61807,1.62307,0.16365,0.69562,1.54262,0.17003,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.417,2.228,13.801,2.228,0.002,171.635,3.557,0.0,0.01618,0,0.0,2.12,-16.248,-31.956,-55.146,-0.002,0.0,-0.258,-0.04,0.3,0.165,-0.821,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.71400000000001
90.8347,0.03416,29.27,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16104,0.61975,1.62445,0.16413,0.703,1.55,0.161,0.61809,1.62309,0.16371,0.69558,1.54258,0.16997,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.417,2.188,13.8,2.188,0.002,171.639,3.577,0.0,0.01617,0,0.0,2.107,-16.25,-31.94,-55.137,-0.044,0.0,-0.257,-0.039,0.298,0.178,-0.819,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.7651
90.9007,0.04052,24.68,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16104,0.61974,1.62443,0.16419,0.703,1.55,0.161,0.6181,1.6231,0.16379,0.69553,1.54253,0.16988,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.309,1.417,2.137,13.8,2.137,0.002,171.643,3.6,0.0,0.01625,0,0.0,2.092,-16.253,-31.923,-55.127,-0.093,0.0,-0.258,-0.039,0.299,0.18,-0.823,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.8311
90.9707,0.02062,48.51,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16104,0.61972,1.62441,0.16426,0.703,1.55,0.161,0.61812,1.62312,0.16387,0.69548,1.54248,0.16979,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.417,2.082,13.801,2.082,0.002,171.649,3.629,0.0,0.01601,0,0.0,2.074,-16.255,-31.901,-55.115,-0.151,0.0,-0.254,-0.038,0.294,0.187,-0.809,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.9011
91.0211,0.02144,46.65,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16104,0.61971,1.62439,0.1643,0.703,1.55,0.161,0.61814,1.62314,0.16393,0.69544,1.54244,0.16972,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.309,1.417,2.041,13.801,2.041,0.002,171.653,3.649,0.0,0.01598,0,0.0,2.061,-16.257,-31.887,-55.105,-0.192,0.0,-0.253,-0.037,0.292,0.194,-0.806,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,90.95150000000001
91.0849,0.02522,39.65,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16104,0.61969,1.62437,0.16436,0.703,1.55,0.161,0.61816,1.62316,0.164,0.69539,1.54239,0.16964,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.309,1.417,1.989,13.801,1.989,0.002,171.658,3.674,0.0,0.01571,0,0.0,2.045,-16.26,-31.868,-55.093,-0.244,0.0,-0.248,-0.036,0.287,0.196,-0.792,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,91.01530000000001
91.1501,0.0237,42.19,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16104,0.61968,1.62435,0.16442,0.703,1.55,0.161,0.61818,1.62318,0.16408,0.69534,1.54234,0.16956,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.308,1.417,1.936,13.801,1.936,0.002,171.664,3.7,0.0,0.01565,0,0.0,2.028,-16.262,-31.849,-55.08,-0.296,0.0,-0.246,-0.036,0.284,0.206,-0.787,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,91.0805
91.2107,0.01898,52.69,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16104,0.61966,1.62433,0.16448,0.703,1.55,0.161,0.61819,1.6232,0.16415,0.6953,1.5423,0.16947,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.309,1.417,1.886,13.8,1.886,0.002,171.669,3.723,0.0,0.01548,0,0.0,2.014,-16.264,-31.832,-55.067,-0.343,0.0,-0.243,-0.034,0.28,0.216,-0.775,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,91.14110000000001
91.2632,0.00927,107.84,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16104,0.61965,1.62432,0.16452,0.703,1.55,0.161,0.61821,1.62321,0.16421,0.69526,1.54226,0.1694,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.309,1.417,1.842,13.801,1.842,0.002,171.673,3.744,0.0,0.01526,0,0.0,2.001,-16.266,-31.817,-55.056,-0.384,0.0,-0.239,-0.034,0.276,0.214,-0.764,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,91.1936
91.3229,0.01236,80.91,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16104,0.61964,1.6243,0.16458,0.703,1.55,0.161,0.61823,1.62323,0.16428,0.69522,1.54222,0.16932,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.309,1.417,1.792,13.801,1.792,0.002,171.678,3.767,0.0,0.01521,0,0.0,1.986,-16.268,-31.8,-55.042,-0.431,0.0,-0.238,-0.033,0.274,0.217,-0.761,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,91.25330000000001
91.3907,0.01886,53.02,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16104,0.61962,1.62428,0.16464,0.703,1.55,0.161,0.61825,1.62325,0.16435,0.69517,1.54217,0.16923,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.309,1.417,1.735,13.8,1.735,0.002,171.683,3.793,0.0,0.01504,0,0.0,1.97,-16.27,-31.782,-55.028,-0.482,0.0,-0.235,-0.032,0.27,0.222,-0.751,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,91.3211
91.4493,0.02893,34.56,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16105,0.61961,1.62426,0.16469,0.703,1.55,0.161,0.61827,1.62327,0.16442,0.69513,1.54213,0.16915,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.309,1.417,1.685,13.8,1.685,0.002,171.688,3.816,0.0,0.01494,0,0.0,1.956,-16.272,-31.766,-55.014,-0.527,0.0,-0.233,-0.032,0.268,0.224,-0.745,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,91.3797
91.5014,0.01131,88.39,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16105,0.6196,1.62425,0.16473,0.703,1.55,0.161,0.61829,1.62329,0.16448,0.69509,1.54209,0.16908,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.309,1.417,1.64,13.8,1.64,0.002,171.692,3.835,0.0,0.01484,0,0.0,1.944,-16.274,-31.752,-55.002,-0.566,0.0,-0.231,-0.031,0.265,0.233,-0.738,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,91.43180000000001
91.5666,0.01628,61.42,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16105,0.61958,1.62423,0.16479,0.703,1.55,0.161,0.61831,1.62331,0.16455,0.69505,1.54205,0.16899,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.309,1.417,1.584,13.8,1.584,0.002,171.698,3.86,0.0,0.01468,0,0.0,1.929,-16.276,-31.734,-54.987,-0.615,0.0,-0.228,-0.03,0.261,0.234,-0.729,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,91.497
91.6399,0.02509,39.86,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9996,0.995,0.703,1.55,0.161,0.70194,1.55094,0.16105,0.61957,1.62421,0.16485,0.703,1.55,0.161,0.61834,1.62334,0.16464,0.695,1.542,0.16889,0.624,1.629,0.161,0.703,1.55,0.161,0.003,110.309,1.417,1.521,13.801,1.521,0.002,171.704,3.888,0.0,0.01455,0,0.0,1.912,-16.278,-31.715,-54.97,-0.669,0.0,-0.225,-0.029,0.259,0.235,-0.722,0.0,0,1,1,project4_multircm_20260714_193548_422.csv,91.5703
