time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,task2_q4_limit_active,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm,log_file,time_rel_s
134.912,0.01305,76.63,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60131,0.70436,1.55067,0.14929,0.62421,1.62925,0.16081,0.625,1.62848,0.1607,0.703,1.55,0.161,0.62852,1.63352,0.16704,0.70606,1.55306,0.1479,0.624,1.629,0.161,0.703,1.55,0.161,11.807,0.375,111.746,8.832,3.252,3.252,11.807,170.171,5.889,0.0,0.06386,0,-0.0001,0.713,-15.101,-36.936,39.953,8.353,0.0,0.114,-0.177,0.785,3.365,-1.187,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,134.8025
134.9633,0.01273,78.56,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.6013,0.70441,1.55071,0.14932,0.62422,1.62925,0.16081,0.625,1.62848,0.1607,0.703,1.55,0.161,0.62855,1.63355,0.16699,0.70612,1.55312,0.14792,0.624,1.629,0.161,0.703,1.55,0.161,11.786,0.378,111.746,8.828,3.268,3.268,11.786,170.17,5.877,0.0,0.06375,0,-0.0001,0.719,-15.11,-36.896,40.125,8.291,0.0,0.117,-0.177,0.783,3.357,-1.19,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,134.8538
135.0154,0.01294,77.29,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.6013,0.70446,1.55076,0.14935,0.62422,1.62925,0.16081,0.62501,1.62848,0.1607,0.703,1.55,0.161,0.62858,1.63358,0.16695,0.70618,1.55318,0.14795,0.624,1.629,0.161,0.703,1.55,0.161,11.765,0.38,111.746,8.823,3.285,3.285,11.765,170.168,5.864,0.0,0.06335,0,-9e-05,0.725,-15.119,-36.855,40.3,8.229,0.0,0.118,-0.176,0.778,3.334,-1.186,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,134.9059
135.0683,0.01378,72.58,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60129,0.70451,1.5508,0.14938,0.62422,1.62925,0.16081,0.62501,1.62848,0.1607,0.703,1.55,0.161,0.62861,1.63361,0.1669,0.70624,1.55324,0.14798,0.624,1.629,0.161,0.703,1.55,0.161,11.743,0.383,111.747,8.817,3.303,3.303,11.743,170.167,5.851,0.0,0.06338,0,-0.0001,0.731,-15.129,-36.814,40.477,8.167,0.0,0.12,-0.174,0.773,3.338,-1.183,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,134.9588
135.1197,0.01168,85.59,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60129,0.70456,1.55084,0.14941,0.62422,1.62925,0.16081,0.62501,1.62848,0.1607,0.703,1.55,0.161,0.62864,1.63364,0.16685,0.7063,1.5533,0.14801,0.624,1.629,0.161,0.703,1.55,0.161,11.722,0.385,111.747,8.813,3.32,3.32,11.722,170.165,5.839,0.0,0.06322,0,-0.00011,0.737,-15.138,-36.774,40.648,8.106,0.0,0.12,-0.172,0.765,3.334,-1.174,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.0102
135.1718,0.01162,86.04,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60128,0.7046,1.55089,0.14944,0.62422,1.62926,0.16081,0.62502,1.62848,0.1607,0.703,1.55,0.161,0.62867,1.63367,0.1668,0.70636,1.55336,0.14804,0.624,1.629,0.161,0.703,1.55,0.161,11.7,0.388,111.747,8.808,3.337,3.337,11.7,170.164,5.826,0.0,0.06312,0,-0.0001,0.744,-15.147,-36.734,40.822,8.044,0.0,0.123,-0.172,0.765,3.326,-1.179,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.0623
135.2236,0.01245,80.35,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60128,0.70465,1.55093,0.14948,0.62422,1.62926,0.16081,0.62502,1.62848,0.1607,0.703,1.55,0.161,0.6287,1.6337,0.16676,0.70641,1.55341,0.14807,0.624,1.629,0.161,0.703,1.55,0.161,11.678,0.39,111.747,8.803,3.354,3.354,11.678,170.162,5.814,0.0,0.06292,0,-0.0001,0.75,-15.156,-36.694,40.994,7.982,0.0,0.126,-0.172,0.763,3.312,-1.182,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.1141
135.2754,0.01332,75.09,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60127,0.7047,1.55097,0.14951,0.62423,1.62926,0.16081,0.62502,1.62848,0.1607,0.703,1.55,0.161,0.62873,1.63373,0.16671,0.70647,1.55347,0.1481,0.624,1.629,0.161,0.703,1.55,0.161,11.657,0.392,111.747,8.797,3.371,3.371,11.657,170.16,5.801,0.0,0.06266,0,-0.00011,0.757,-15.164,-36.655,41.165,7.921,0.0,0.126,-0.169,0.753,3.303,-1.171,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.1659
135.3279,0.01378,72.56,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60127,0.70475,1.55101,0.14954,0.62423,1.62926,0.16081,0.62502,1.62849,0.1607,0.703,1.55,0.161,0.62876,1.63376,0.16666,0.70653,1.55353,0.14813,0.624,1.629,0.161,0.703,1.55,0.161,11.634,0.395,111.748,8.792,3.389,3.389,11.634,170.159,5.788,0.0,0.06282,0,-0.00011,0.763,-15.173,-36.615,41.339,7.859,0.0,0.129,-0.169,0.754,3.31,-1.177,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.2184
135.3799,0.01428,70.05,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60126,0.7048,1.55106,0.14958,0.62423,1.62926,0.16081,0.62503,1.62849,0.1607,0.703,1.55,0.161,0.62879,1.63379,0.16661,0.70659,1.55359,0.14817,0.624,1.629,0.161,0.703,1.55,0.161,11.612,0.398,111.748,8.787,3.406,3.406,11.612,170.157,5.775,0.0,0.06255,0,-9e-05,0.77,-15.182,-36.576,41.511,7.798,0.0,0.13,-0.167,0.748,3.297,-1.171,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.2704
135.4307,0.01285,77.83,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60126,0.70484,1.5511,0.14961,0.62423,1.62926,0.16081,0.62503,1.62849,0.1607,0.703,1.55,0.161,0.62882,1.63382,0.16656,0.70664,1.55364,0.1482,0.624,1.629,0.161,0.703,1.55,0.161,11.59,0.4,111.748,8.782,3.423,3.423,11.59,170.156,5.762,0.0,0.06264,0,-0.00012,0.777,-15.191,-36.538,41.678,7.738,0.0,0.132,-0.168,0.746,3.303,-1.171,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.3212
135.4828,0.01262,79.26,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60125,0.70489,1.55114,0.14964,0.62423,1.62927,0.16081,0.62503,1.62849,0.1607,0.703,1.55,0.161,0.62884,1.63384,0.16651,0.7067,1.5537,0.14823,0.624,1.629,0.161,0.703,1.55,0.161,11.568,0.403,111.748,8.776,3.44,3.44,11.568,170.154,5.749,0.0,0.0621,0,-9e-05,0.784,-15.199,-36.499,41.85,7.677,0.0,0.135,-0.166,0.743,3.269,-1.173,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.3733
135.5453,0.01669,59.93,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60124,0.70495,1.55119,0.14969,0.62423,1.62927,0.16081,0.62504,1.62849,0.16069,0.703,1.55,0.161,0.62888,1.63388,0.16645,0.70677,1.55377,0.14827,0.624,1.629,0.161,0.703,1.55,0.161,11.541,0.406,111.749,8.77,3.461,3.461,11.541,170.152,5.733,0.0,0.06183,0,-0.0001,0.793,-15.21,-36.453,42.054,7.603,0.0,0.137,-0.165,0.737,3.254,-1.171,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.4358
135.6009,0.01302,76.82,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60124,0.705,1.55123,0.14973,0.62424,1.62927,0.16081,0.62504,1.62849,0.16069,0.703,1.55,0.161,0.62891,1.63391,0.1664,0.70683,1.55383,0.14831,0.624,1.629,0.161,0.703,1.55,0.161,11.516,0.408,111.749,8.764,3.48,3.48,11.516,170.151,5.719,0.0,0.06211,0,-0.00012,0.8,-15.219,-36.412,42.235,7.537,0.0,0.137,-0.163,0.732,3.275,-1.165,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.4914
135.6526,0.01257,79.57,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60123,0.70504,1.55128,0.14976,0.62424,1.62927,0.1608,0.62504,1.62849,0.16069,0.703,1.55,0.161,0.62894,1.63394,0.16635,0.70689,1.55389,0.14834,0.624,1.629,0.161,0.703,1.55,0.161,11.494,0.411,111.749,8.759,3.497,3.497,11.494,170.149,5.706,0.0,0.06185,0,-0.0001,0.808,-15.227,-36.374,42.404,7.477,0.0,0.14,-0.162,0.729,3.258,-1.167,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.5431
135.7047,0.01248,80.15,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60123,0.70509,1.55132,0.1498,0.62424,1.62928,0.1608,0.62505,1.62849,0.16069,0.703,1.55,0.161,0.62896,1.63396,0.1663,0.70694,1.55394,0.14838,0.624,1.629,0.161,0.703,1.55,0.161,11.471,0.413,111.749,8.753,3.515,3.515,11.471,170.148,5.693,0.0,0.06138,0,-9e-05,0.815,-15.236,-36.336,42.573,7.416,0.0,0.142,-0.161,0.724,3.231,-1.165,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.5952
135.7575,0.01361,73.45,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60122,0.70514,1.55136,0.14984,0.62424,1.62928,0.1608,0.62505,1.6285,0.16069,0.703,1.55,0.161,0.62899,1.63399,0.16624,0.707,1.554,0.14841,0.624,1.629,0.161,0.703,1.55,0.161,11.447,0.416,111.75,8.748,3.533,3.533,11.447,170.146,5.679,0.0,0.06091,0,-0.0001,0.823,-15.244,-36.298,42.743,7.354,0.0,0.144,-0.16,0.719,3.203,-1.164,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.648
135.8094,0.01334,74.98,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60122,0.70518,1.5514,0.14987,0.62424,1.62928,0.1608,0.62505,1.6285,0.16069,0.703,1.55,0.161,0.62902,1.63402,0.16619,0.70706,1.55406,0.14845,0.624,1.629,0.161,0.703,1.55,0.161,11.424,0.418,111.75,8.742,3.551,3.551,11.424,170.145,5.665,0.0,0.06139,0,-0.0001,0.83,-15.253,-36.26,42.911,7.293,0.0,0.146,-0.16,0.719,3.233,-1.166,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.6999
135.8613,0.01385,72.18,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60121,0.70523,1.55144,0.14991,0.62424,1.62928,0.1608,0.62506,1.6285,0.16069,0.703,1.55,0.161,0.62904,1.63404,0.16614,0.70711,1.55411,0.14849,0.624,1.629,0.161,0.703,1.55,0.161,11.401,0.421,111.75,8.737,3.568,3.568,11.401,170.143,5.652,0.0,0.06112,0,-9e-05,0.838,-15.261,-36.223,43.077,7.232,0.0,0.146,-0.158,0.712,3.219,-1.161,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.7518
135.912,0.01231,81.21,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60121,0.70528,1.55148,0.14995,0.62424,1.62928,0.1608,0.62506,1.6285,0.16069,0.703,1.55,0.161,0.62907,1.63407,0.16609,0.70717,1.55417,0.14852,0.624,1.629,0.161,0.703,1.55,0.161,11.378,0.423,111.75,8.731,3.586,3.586,11.378,170.142,5.638,0.0,0.06079,0,-9e-05,0.845,-15.269,-36.187,43.24,7.173,0.0,0.148,-0.157,0.707,3.201,-1.158,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.8025
135.9639,0.01282,78.0,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.6012,0.70532,1.55152,0.14999,0.62425,1.62929,0.1608,0.62506,1.6285,0.16069,0.703,1.55,0.161,0.6291,1.6341,0.16604,0.70722,1.55423,0.14856,0.624,1.629,0.161,0.703,1.55,0.161,11.354,0.426,111.751,8.726,3.603,3.603,11.354,170.14,5.625,0.0,0.06076,0,-0.0001,0.853,-15.277,-36.15,43.406,7.112,0.0,0.153,-0.157,0.71,3.194,-1.168,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.8544
136.0156,0.01269,78.8,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60119,0.70537,1.55156,0.15003,0.62425,1.62929,0.1608,0.62507,1.6285,0.16069,0.703,1.55,0.161,0.62912,1.63412,0.16599,0.70728,1.55428,0.1486,0.624,1.629,0.161,0.703,1.55,0.161,11.331,0.429,111.751,8.72,3.621,3.621,11.331,170.138,5.611,0.0,0.06055,0,-0.00011,0.861,-15.285,-36.114,43.57,7.052,0.0,0.152,-0.155,0.7,3.187,-1.158,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.9061
136.0685,0.01317,75.93,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60119,0.70541,1.5516,0.15007,0.62425,1.62929,0.1608,0.62507,1.6285,0.16069,0.703,1.55,0.161,0.62915,1.63415,0.16593,0.70734,1.55434,0.14864,0.624,1.629,0.161,0.703,1.55,0.161,11.307,0.431,111.751,8.714,3.639,3.639,11.307,170.137,5.597,0.0,0.06,0,-0.0001,0.869,-15.293,-36.077,43.738,6.991,0.0,0.154,-0.154,0.694,3.155,-1.154,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,135.959
136.1191,0.01169,85.56,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60118,0.70546,1.55164,0.15011,0.62425,1.62929,0.1608,0.62507,1.62851,0.16069,0.703,1.55,0.161,0.62917,1.63417,0.16588,0.70739,1.55439,0.14868,0.624,1.629,0.161,0.703,1.55,0.161,11.284,0.434,111.751,8.709,3.656,3.656,11.284,170.135,5.583,0.0,0.05995,0,-9e-05,0.877,-15.301,-36.041,43.898,6.932,0.0,0.155,-0.153,0.691,3.153,-1.153,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.0096
136.1798,0.01273,78.56,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60118,0.70551,1.55168,0.15016,0.62425,1.62929,0.1608,0.62508,1.62851,0.16069,0.703,1.55,0.161,0.6292,1.6342,0.16582,0.70746,1.55446,0.14872,0.624,1.629,0.161,0.703,1.55,0.161,11.255,0.436,111.751,8.702,3.677,3.677,11.255,170.133,5.567,0.0,0.05957,0,-0.0001,0.887,-15.31,-35.999,44.089,6.861,0.0,0.159,-0.152,0.689,3.128,-1.158,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.0703
136.24,0.01149,87.03,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60117,0.70556,1.55173,0.15021,0.62426,1.6293,0.1608,0.62508,1.62851,0.16069,0.703,1.55,0.161,0.62923,1.63423,0.16576,0.70752,1.55452,0.14877,0.624,1.629,0.161,0.703,1.55,0.161,11.228,0.44,111.752,8.695,3.698,3.698,11.228,170.132,5.55,0.0,0.05946,0,-0.00011,0.897,-15.32,-35.958,44.277,6.791,0.0,0.161,-0.15,0.685,3.122,-1.158,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.1305
136.3004,0.01224,81.69,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60116,0.70561,1.55178,0.15026,0.62426,1.6293,0.1608,0.62508,1.62851,0.16069,0.703,1.55,0.161,0.62926,1.63426,0.1657,0.70758,1.55458,0.14882,0.624,1.629,0.161,0.703,1.55,0.161,11.199,0.443,111.752,8.689,3.718,3.718,11.199,170.13,5.534,0.0,0.05901,0,-0.00013,0.906,-15.329,-35.917,44.465,6.721,0.0,0.162,-0.149,0.677,3.098,-1.152,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.1909
136.3616,0.01303,76.78,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60116,0.70567,1.55182,0.15031,0.62426,1.6293,0.1608,0.62509,1.62851,0.16069,0.703,1.55,0.161,0.62929,1.63429,0.16563,0.70765,1.55465,0.14887,0.624,1.629,0.161,0.703,1.55,0.161,11.171,0.446,111.752,8.682,3.739,3.739,11.171,170.128,5.517,0.0,0.05892,0,-0.0001,0.917,-15.338,-35.875,44.655,6.65,0.0,0.165,-0.148,0.674,3.092,-1.154,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.2521
136.4209,0.01136,88.0,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60115,0.70572,1.55187,0.15036,0.62426,1.6293,0.1608,0.62509,1.62851,0.16069,0.703,1.55,0.161,0.62931,1.63431,0.16557,0.70771,1.55471,0.14891,0.624,1.629,0.161,0.703,1.55,0.161,11.143,0.449,111.753,8.675,3.759,3.759,11.143,170.126,5.501,0.0,0.05861,0,-9e-05,0.926,-15.347,-35.835,44.838,6.581,0.0,0.167,-0.147,0.671,3.073,-1.154,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.3114
136.4812,0.01153,86.74,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60114,0.70577,1.55191,0.15041,0.62426,1.62931,0.1608,0.6251,1.62851,0.16069,0.703,1.55,0.161,0.62934,1.63434,0.16551,0.70777,1.55477,0.14896,0.624,1.629,0.161,0.703,1.55,0.161,11.114,0.452,111.753,8.668,3.78,3.78,11.114,170.125,5.484,0.0,0.05825,0,-0.00011,0.937,-15.355,-35.795,45.023,6.511,0.0,0.17,-0.145,0.666,3.051,-1.156,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.3717
136.5377,0.01585,63.09,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60114,0.70582,1.55195,0.15046,0.62427,1.62931,0.16079,0.6251,1.62852,0.16069,0.703,1.55,0.161,0.62936,1.63436,0.16545,0.70783,1.55483,0.14901,0.624,1.629,0.161,0.703,1.55,0.161,11.087,0.454,111.753,8.662,3.799,3.799,11.087,170.123,5.468,0.0,0.05809,0,-9e-05,0.946,-15.364,-35.757,45.196,6.446,0.0,0.173,-0.146,0.666,3.039,-1.161,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.4282
136.5911,0.01192,83.89,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60113,0.70586,1.55199,0.1505,0.62427,1.62931,0.16079,0.6251,1.62852,0.16069,0.703,1.55,0.161,0.62939,1.63439,0.16539,0.70789,1.55489,0.14905,0.624,1.629,0.161,0.703,1.55,0.161,11.062,0.457,111.754,8.656,3.817,3.817,11.062,170.121,5.453,0.0,0.05794,0,-0.0001,0.956,-15.371,-35.722,45.358,6.384,0.0,0.173,-0.144,0.658,3.035,-1.152,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.48160000000001
136.652,0.01161,86.16,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60113,0.70591,1.55204,0.15056,0.62427,1.62931,0.16079,0.62511,1.62852,0.16069,0.703,1.55,0.161,0.62941,1.63441,0.16532,0.70795,1.55495,0.14911,0.624,1.629,0.161,0.703,1.55,0.161,11.033,0.46,111.754,8.649,3.838,3.838,11.033,170.119,5.436,0.0,0.05787,0,-9e-05,0.966,-15.38,-35.682,45.542,6.313,0.0,0.176,-0.144,0.659,3.027,-1.16,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.5425
136.712,0.01163,85.95,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60112,0.70596,1.55208,0.15061,0.62427,1.62931,0.16079,0.62511,1.62852,0.16069,0.703,1.55,0.161,0.62944,1.63444,0.16526,0.70801,1.55501,0.14916,0.624,1.629,0.161,0.703,1.55,0.161,11.004,0.463,111.754,8.642,3.859,3.859,11.004,170.118,5.419,0.0,0.05748,0,-0.00011,0.977,-15.389,-35.643,45.722,6.244,0.0,0.177,-0.141,0.65,3.008,-1.151,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.6025
136.772,0.01113,89.88,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60111,0.70601,1.55212,0.15066,0.62427,1.62932,0.16079,0.62511,1.62852,0.16069,0.703,1.55,0.161,0.62946,1.63446,0.1652,0.70807,1.55507,0.14921,0.624,1.629,0.161,0.703,1.55,0.161,10.975,0.466,111.754,8.635,3.879,3.879,10.975,170.116,5.402,0.0,0.05701,0,-0.00011,0.988,-15.397,-35.604,45.901,6.175,0.0,0.178,-0.139,0.642,2.981,-1.147,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.6625
136.8332,0.01263,79.17,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60111,0.70606,1.55217,0.15072,0.62427,1.62932,0.16079,0.62512,1.62852,0.16069,0.703,1.55,0.161,0.62949,1.63449,0.16513,0.70813,1.55513,0.14926,0.624,1.629,0.161,0.703,1.55,0.161,10.945,0.469,111.755,8.628,3.9,3.9,10.945,170.114,5.385,0.0,0.05678,0,-0.0001,0.999,-15.406,-35.564,46.083,6.104,0.0,0.179,-0.138,0.638,2.97,-1.144,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.7237
136.8941,0.01301,76.87,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.6011,0.70611,1.55221,0.15077,0.62428,1.62932,0.16079,0.62512,1.62852,0.16069,0.703,1.55,0.161,0.62951,1.63451,0.16506,0.7082,1.5552,0.14932,0.624,1.629,0.161,0.703,1.55,0.161,10.916,0.472,111.755,8.621,3.921,3.921,10.916,170.112,5.368,0.0,0.05647,0,-0.00012,1.01,-15.414,-35.525,46.263,6.034,0.0,0.183,-0.138,0.636,2.948,-1.151,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.7846
136.9536,0.01103,90.69,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.6011,0.70616,1.55225,0.15083,0.62428,1.62932,0.16079,0.62512,1.62853,0.16069,0.703,1.55,0.161,0.62954,1.63454,0.165,0.70826,1.55526,0.14937,0.624,1.629,0.161,0.703,1.55,0.161,10.886,0.475,111.755,8.614,3.941,3.941,10.886,170.11,5.35,0.0,0.05603,0,-0.0001,1.021,-15.422,-35.488,46.437,5.966,0.0,0.184,-0.137,0.63,2.923,-1.146,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.8441
137.0172,0.01371,72.95,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60109,0.70621,1.5523,0.15089,0.62428,1.62933,0.16079,0.62513,1.62853,0.16069,0.703,1.55,0.161,0.62956,1.63456,0.16493,0.70832,1.55532,0.14943,0.624,1.629,0.161,0.703,1.55,0.161,10.855,0.478,111.755,8.606,3.963,3.963,10.855,170.109,5.332,0.0,0.05555,0,-9e-05,1.033,-15.431,-35.448,46.622,5.892,0.0,0.185,-0.135,0.623,2.896,-1.141,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.9077
137.0773,0.01437,69.57,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60108,0.70626,1.55234,0.15095,0.62428,1.62933,0.16079,0.62513,1.62853,0.16069,0.703,1.55,0.161,0.62959,1.63459,0.16486,0.70838,1.55538,0.14949,0.624,1.629,0.161,0.703,1.55,0.161,10.826,0.481,111.756,8.599,3.983,3.983,10.826,170.107,5.315,0.0,0.05554,0,-0.0001,1.044,-15.439,-35.41,46.796,5.823,0.0,0.189,-0.134,0.623,2.892,-1.148,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,136.9678
137.1381,0.01198,83.47,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60108,0.70631,1.55238,0.151,0.62428,1.62933,0.16079,0.62514,1.62853,0.16069,0.703,1.55,0.161,0.62961,1.63461,0.1648,0.70844,1.55544,0.14954,0.624,1.629,0.161,0.703,1.55,0.161,10.796,0.484,111.756,8.592,4.003,4.003,10.796,170.105,5.297,0.0,0.05464,0,-0.0001,1.055,-15.447,-35.372,46.97,5.753,0.0,0.191,-0.133,0.616,2.839,-1.144,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,137.0286
137.1987,0.01262,79.22,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60107,0.70636,1.55242,0.15106,0.62429,1.62933,0.16079,0.62514,1.62853,0.16069,0.703,1.55,0.161,0.62963,1.63463,0.16473,0.7085,1.5555,0.1496,0.624,1.629,0.161,0.703,1.55,0.161,10.766,0.487,111.756,8.585,4.024,4.024,10.766,170.103,5.28,0.0,0.05487,0,-0.00011,1.067,-15.455,-35.335,47.143,5.683,0.0,0.193,-0.132,0.615,2.851,-1.149,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,137.0892
137.2586,0.01185,84.4,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60106,0.70641,1.55246,0.15112,0.62429,1.62933,0.16079,0.62514,1.62853,0.16069,0.703,1.55,0.161,0.62965,1.63465,0.16466,0.70856,1.55556,0.14966,0.624,1.629,0.161,0.703,1.55,0.161,10.736,0.489,111.757,8.578,4.044,4.044,10.736,170.102,5.262,0.0,0.05458,0,-0.0001,1.079,-15.463,-35.298,47.312,5.615,0.0,0.193,-0.131,0.608,2.837,-1.143,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,137.1491
137.319,0.01185,84.41,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60106,0.70645,1.5525,0.15118,0.62429,1.62934,0.16079,0.62515,1.62854,0.16069,0.703,1.55,0.161,0.62967,1.63467,0.16459,0.70862,1.55562,0.14972,0.624,1.629,0.161,0.703,1.55,0.161,10.706,0.492,111.757,8.571,4.064,4.064,10.706,170.1,5.245,0.0,0.05397,0,-0.00011,1.091,-15.471,-35.262,47.482,5.545,0.0,0.197,-0.13,0.604,2.797,-1.147,0.0,1,0,1,project4_multircm_20260716_121041_177.csv,137.2095
