time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,raw_task_qdot_norm_rad_s,nullspace_joint_contrib_norm_rad_s,boosted_damping,task2_nullspace_disabled,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm,log_file,time_rel_s
17.8,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99955,1.29989,0.10023,0.99687,1.30229,0.10002,0.78958,1.48873,0.08439,1.0,1.3,0.1,0.78787,1.48787,0.08581,0.98278,1.28278,0.12513,0.8,1.5,0.1,1.0,1.3,0.1,0.519,279.014,3.875,2.381,34.559,2.381,0.461,438.789,4.415,0.0,0.08269,0.08637,0.00385,0.055,0,0.0,11.433,28.505,-136.084,-13.327,61.222,0.0,-0.846,2.475,-3.623,1.564,-0.182,0.0,0,1,1,control.csv,17.7333
17.8667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99955,1.29989,0.10023,0.99687,1.30229,0.10003,0.78947,1.48863,0.08454,1.0,1.3,0.1,0.78778,1.48778,0.08597,0.98263,1.28263,0.12494,0.8,1.5,0.1,1.0,1.3,0.1,0.517,279.014,3.875,2.372,34.56,2.372,0.458,438.79,4.414,0.0,0.0823,0.08596,0.00384,0.055,0,0.0,11.404,28.588,-136.206,-13.273,61.216,0.0,-0.857,2.456,-3.595,1.584,-0.185,0.0,0,1,1,control.csv,17.8
17.9333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99955,1.29989,0.10023,0.99688,1.30229,0.10003,0.78937,1.48852,0.08469,1.0,1.3,0.1,0.78769,1.48769,0.08613,0.98249,1.28249,0.12473,0.8,1.5,0.1,1.0,1.3,0.1,0.515,279.013,3.876,2.364,34.562,2.364,0.455,438.79,4.413,0.0,0.08184,0.08548,0.00383,0.055,0,0.0,11.374,28.671,-136.327,-13.218,61.21,0.0,-0.867,2.434,-3.564,1.603,-0.188,0.0,0,1,1,control.csv,17.8666
18.0,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99955,1.2999,0.10023,0.99688,1.30229,0.10003,0.78926,1.48842,0.08485,1.0,1.3,0.1,0.7876,1.4876,0.0863,0.98235,1.28235,0.12453,0.8,1.5,0.1,1.0,1.3,0.1,0.512,279.012,3.876,2.355,34.564,2.355,0.451,438.79,4.412,0.0,0.08143,0.08504,0.00381,0.055,0,0.0,11.344,28.753,-136.448,-13.162,61.203,0.0,-0.878,2.414,-3.535,1.623,-0.192,0.0,0,1,1,control.csv,17.9333
18.0667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99955,1.2999,0.10023,0.99688,1.3023,0.10003,0.78916,1.48832,0.085,1.0,1.3,0.1,0.78751,1.48751,0.08646,0.98221,1.28221,0.12433,0.8,1.5,0.1,1.0,1.3,0.1,0.51,279.011,3.876,2.347,34.566,2.347,0.448,438.791,4.411,0.0,0.081,0.0846,0.0038,0.055,0,0.0,11.313,28.834,-136.567,-13.106,61.197,0.0,-0.889,2.393,-3.505,1.643,-0.194,0.0,0,1,1,control.csv,18.0
18.1333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99956,1.2999,0.10023,0.99688,1.3023,0.10003,0.78906,1.48822,0.08516,1.0,1.3,0.1,0.78742,1.48742,0.08662,0.98207,1.28207,0.12412,0.8,1.5,0.1,1.0,1.3,0.1,0.507,279.01,3.877,2.339,34.568,2.339,0.444,438.792,4.41,0.0,0.08058,0.08416,0.00379,0.055,0,0.0,11.282,28.915,-136.685,-13.049,61.19,0.0,-0.899,2.373,-3.475,1.662,-0.197,0.0,0,1,1,control.csv,18.066599999999998
18.2,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99956,1.29991,0.10023,0.99688,1.3023,0.10004,0.78896,1.48812,0.08532,1.0,1.3,0.1,0.78733,1.48733,0.08679,0.98193,1.28193,0.12391,0.8,1.5,0.1,1.0,1.3,0.1,0.504,279.009,3.878,2.331,34.57,2.331,0.441,438.792,4.409,0.0,0.08014,0.0837,0.00377,0.055,0,0.0,11.251,28.995,-136.803,-12.992,61.184,0.0,-0.91,2.352,-3.444,1.681,-0.201,0.0,0,1,1,control.csv,18.1333
18.2667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99956,1.29991,0.10023,0.99688,1.3023,0.10004,0.78886,1.48802,0.08548,1.0,1.3,0.1,0.78724,1.48724,0.08696,0.98179,1.28179,0.12371,0.8,1.5,0.1,1.0,1.3,0.1,0.502,279.009,3.878,2.322,34.572,2.322,0.438,438.793,4.409,0.0,0.07973,0.08326,0.00376,0.055,0,0.0,11.22,29.074,-136.919,-12.934,61.177,0.0,-0.92,2.331,-3.414,1.7,-0.203,0.0,0,1,1,control.csv,18.2
18.3333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99956,1.29991,0.10023,0.99688,1.30231,0.10004,0.78876,1.48792,0.08564,1.0,1.3,0.1,0.78716,1.48716,0.08713,0.98166,1.28166,0.1235,0.8,1.5,0.1,1.0,1.3,0.1,0.499,279.007,3.879,2.314,34.575,2.314,0.434,438.794,4.408,0.0,0.07931,0.08282,0.00375,0.055,0,0.0,11.188,29.153,-137.034,-12.875,61.17,0.0,-0.931,2.31,-3.383,1.72,-0.206,0.0,0,1,1,control.csv,18.2666
18.4,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99957,1.29992,0.10023,0.99688,1.30231,0.10004,0.78866,1.48783,0.0858,1.0,1.3,0.1,0.78707,1.48708,0.0873,0.98152,1.28152,0.12328,0.8,1.5,0.1,1.0,1.3,0.1,0.497,279.006,3.88,2.306,34.577,2.306,0.431,438.794,4.407,0.0,0.07886,0.08235,0.00374,0.055,0,0.0,11.155,29.231,-137.148,-12.815,61.163,0.0,-0.941,2.288,-3.351,1.739,-0.208,0.0,0,1,1,control.csv,18.333299999999998
18.4667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99957,1.29992,0.10023,0.99688,1.30231,0.10004,0.78856,1.48773,0.08596,1.0,1.3,0.1,0.78699,1.48699,0.08747,0.98139,1.28139,0.12307,0.8,1.5,0.1,1.0,1.3,0.1,0.495,279.006,3.88,2.298,34.579,2.298,0.428,438.795,4.407,0.0,0.07845,0.08192,0.00373,0.055,0,0.0,11.123,29.308,-137.261,-12.755,61.156,0.0,-0.951,2.267,-3.321,1.757,-0.211,0.0,0,1,1,control.csv,18.4
18.5333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99957,1.29992,0.10023,0.99688,1.30231,0.10005,0.78847,1.48764,0.08613,1.0,1.3,0.1,0.78691,1.48691,0.08764,0.98126,1.28126,0.12285,0.8,1.5,0.1,1.0,1.3,0.1,0.492,279.005,3.881,2.29,34.582,2.29,0.424,438.796,4.406,0.0,0.07801,0.08145,0.00371,0.055,0,0.0,11.09,29.384,-137.373,-12.694,61.149,0.0,-0.962,2.244,-3.289,1.777,-0.212,0.0,0,1,1,control.csv,18.4666
18.6,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99957,1.29993,0.10023,0.99688,1.30231,0.10005,0.78837,1.48755,0.08629,1.0,1.3,0.1,0.78683,1.48683,0.08781,0.98112,1.28113,0.12264,0.8,1.5,0.1,1.0,1.3,0.1,0.49,279.004,3.882,2.281,34.584,2.281,0.421,438.796,4.405,0.0,0.0776,0.08103,0.0037,0.055,0,0.0,11.057,29.46,-137.484,-12.633,61.142,0.0,-0.972,2.223,-3.259,1.795,-0.214,0.0,0,1,1,control.csv,18.5333
18.6667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99957,1.29993,0.10023,0.99688,1.30232,0.10005,0.78828,1.48745,0.08646,1.0,1.3,0.1,0.78675,1.48675,0.08799,0.981,1.281,0.12242,0.8,1.5,0.1,1.0,1.3,0.1,0.487,279.003,3.882,2.273,34.586,2.273,0.418,438.797,4.405,0.0,0.07717,0.08058,0.00369,0.055,0,0.0,11.023,29.535,-137.594,-12.571,61.135,0.0,-0.982,2.201,-3.227,1.813,-0.216,0.0,0,1,1,control.csv,18.599999999999998
18.7333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99958,1.29993,0.10023,0.99689,1.30232,0.10005,0.78819,1.48736,0.08663,1.0,1.3,0.1,0.78667,1.48667,0.08816,0.98087,1.28087,0.1222,0.8,1.5,0.1,1.0,1.3,0.1,0.485,279.002,3.883,2.265,34.589,2.265,0.414,438.798,4.404,0.0,0.07675,0.08013,0.00368,0.055,0,0.0,10.989,29.609,-137.703,-12.508,61.128,0.0,-0.992,2.178,-3.195,1.832,-0.217,0.0,0,1,1,control.csv,18.6666
18.8,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99958,1.29994,0.10023,0.99689,1.30232,0.10005,0.7881,1.48728,0.0868,1.0,1.3,0.1,0.78659,1.48659,0.08834,0.98074,1.28074,0.12198,0.8,1.5,0.1,1.0,1.3,0.1,0.483,279.001,3.883,2.257,34.591,2.257,0.412,438.798,4.404,0.0,0.07633,0.07968,0.00367,0.055,0,0.0,10.955,29.682,-137.811,-12.445,61.121,0.0,-1.001,2.156,-3.163,1.849,-0.218,0.0,0,1,1,control.csv,18.7333
18.8667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99958,1.29994,0.10023,0.99689,1.30232,0.10006,0.78801,1.48719,0.08697,1.0,1.3,0.1,0.78652,1.48652,0.08851,0.98061,1.28061,0.12176,0.8,1.5,0.1,1.0,1.3,0.1,0.481,279.0,3.884,2.249,34.594,2.249,0.409,438.799,4.403,0.0,0.07592,0.07925,0.00365,0.055,0,0.0,10.92,29.755,-137.918,-12.381,61.113,0.0,-1.011,2.134,-3.132,1.868,-0.22,0.0,0,1,1,control.csv,18.8
18.9333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99958,1.29994,0.10023,0.99689,1.30232,0.10006,0.78792,1.4871,0.08714,1.0,1.3,0.1,0.78644,1.48644,0.08869,0.98049,1.28049,0.12153,0.8,1.5,0.1,1.0,1.3,0.1,0.479,278.999,3.885,2.241,34.596,2.241,0.406,438.8,4.403,0.0,0.0755,0.07881,0.00364,0.055,0,0.0,10.885,29.827,-138.023,-12.316,61.106,0.0,-1.021,2.111,-3.1,1.885,-0.221,0.0,0,1,1,control.csv,18.8666
19.0,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99958,1.29995,0.10023,0.99689,1.30233,0.10006,0.78783,1.48701,0.08731,1.0,1.3,0.1,0.78637,1.48637,0.08887,0.98037,1.28037,0.12131,0.8,1.5,0.1,1.0,1.3,0.1,0.477,278.999,3.885,2.233,34.599,2.233,0.403,438.8,4.403,0.0,0.07507,0.07836,0.00363,0.055,0,0.0,10.85,29.898,-138.128,-12.251,61.099,0.0,-1.03,2.088,-3.067,1.904,-0.221,0.0,0,1,1,control.csv,18.9333
19.0667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99959,1.29995,0.10023,0.99689,1.30233,0.10006,0.78775,1.48693,0.08748,1.0,1.3,0.1,0.7863,1.4863,0.08905,0.98024,1.28024,0.12108,0.8,1.5,0.1,1.0,1.3,0.1,0.475,278.998,3.886,2.225,34.602,2.225,0.4,438.801,4.402,0.0,0.07467,0.07794,0.00362,0.055,0,0.0,10.814,29.968,-138.231,-12.185,61.091,0.0,-1.039,2.066,-3.036,1.92,-0.223,0.0,0,1,1,control.csv,19.0
19.1333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99959,1.29995,0.10023,0.99689,1.30233,0.10007,0.78766,1.48684,0.08766,1.0,1.3,0.1,0.78622,1.48622,0.08923,0.98012,1.28012,0.12085,0.8,1.5,0.1,1.0,1.3,0.1,0.473,278.997,3.886,2.217,34.604,2.217,0.397,438.802,4.402,0.0,0.07426,0.0775,0.00361,0.055,0,0.0,10.778,30.038,-138.334,-12.119,61.084,0.0,-1.049,2.043,-3.004,1.938,-0.223,0.0,0,1,1,control.csv,19.066599999999998
19.2,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99959,1.29995,0.10023,0.99689,1.30233,0.10007,0.78758,1.48676,0.08783,1.0,1.3,0.1,0.78615,1.48615,0.08941,0.98,1.28,0.12062,0.8,1.5,0.1,1.0,1.3,0.1,0.471,278.996,3.887,2.209,34.607,2.209,0.394,438.802,4.402,0.0,0.07385,0.07707,0.0036,0.055,0,0.0,10.742,30.106,-138.435,-12.052,61.076,0.0,-1.058,2.02,-2.972,1.955,-0.223,0.0,0,1,1,control.csv,19.1333
19.2667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99959,1.29996,0.10023,0.99689,1.30233,0.10007,0.78749,1.48668,0.08801,1.0,1.3,0.1,0.78608,1.48609,0.0896,0.97989,1.27989,0.12039,0.8,1.5,0.1,1.0,1.3,0.1,0.469,278.996,3.887,2.201,34.61,2.201,0.391,438.803,4.401,0.0,0.07342,0.07661,0.00358,0.055,0,0.0,10.705,30.174,-138.535,-11.984,61.069,0.0,-1.068,1.996,-2.937,1.973,-0.224,0.0,0,1,1,control.csv,19.2
19.3333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99959,1.29996,0.10023,0.99689,1.30234,0.10007,0.78741,1.4866,0.08819,1.0,1.3,0.1,0.78602,1.48602,0.08978,0.97977,1.27977,0.12016,0.8,1.5,0.1,1.0,1.3,0.1,0.467,278.995,3.888,2.194,34.613,2.194,0.388,438.804,4.401,0.0,0.07304,0.07621,0.00358,0.055,0,0.0,10.668,30.242,-138.634,-11.916,61.062,0.0,-1.077,1.973,-2.907,1.99,-0.223,0.0,0,1,1,control.csv,19.2666
19.4,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.9996,1.29996,0.10023,0.99689,1.30234,0.10007,0.78733,1.48652,0.08837,1.0,1.3,0.1,0.78595,1.48595,0.08996,0.97965,1.27965,0.11992,0.8,1.5,0.1,1.0,1.3,0.1,0.465,278.994,3.889,2.186,34.616,2.186,0.385,438.805,4.401,0.0,0.07263,0.07578,0.00357,0.055,0,0.0,10.631,30.308,-138.732,-11.847,61.054,0.0,-1.086,1.95,-2.874,2.006,-0.223,0.0,0,1,1,control.csv,19.333299999999998
19.4667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.9996,1.29997,0.10023,0.99689,1.30234,0.10008,0.78725,1.48644,0.08855,1.0,1.3,0.1,0.78589,1.48589,0.09015,0.97954,1.27954,0.11969,0.8,1.5,0.1,1.0,1.3,0.1,0.463,278.993,3.889,2.178,34.619,2.178,0.382,438.805,4.401,0.0,0.07223,0.07535,0.00356,0.055,0,0.0,10.593,30.374,-138.829,-11.778,61.047,0.0,-1.094,1.927,-2.842,2.023,-0.223,0.0,0,1,1,control.csv,19.4
19.5333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.9996,1.29997,0.10023,0.9969,1.30234,0.10008,0.78717,1.48636,0.08873,1.0,1.3,0.1,0.78582,1.48582,0.09033,0.97943,1.27943,0.11945,0.8,1.5,0.1,1.0,1.3,0.1,0.461,278.992,3.89,2.171,34.622,2.171,0.379,438.806,4.401,0.0,0.07182,0.07492,0.00355,0.055,0,0.0,10.555,30.438,-138.925,-11.708,61.039,0.0,-1.103,1.903,-2.808,2.039,-0.223,0.0,0,1,1,control.csv,19.4666
19.6,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.9996,1.29997,0.10022,0.9969,1.30235,0.10008,0.7871,1.48629,0.08891,1.0,1.3,0.1,0.78576,1.48576,0.09052,0.97931,1.27932,0.11922,0.8,1.5,0.1,1.0,1.3,0.1,0.459,278.991,3.891,2.164,34.626,2.164,0.376,438.807,4.401,0.0,0.0714,0.07447,0.00354,0.055,0,0.0,10.517,30.502,-139.019,-11.637,61.032,0.0,-1.112,1.878,-2.775,2.055,-0.221,0.0,0,1,1,control.csv,19.5333
19.6667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.9996,1.29998,0.10022,0.9969,1.30235,0.10008,0.78702,1.48622,0.08909,1.0,1.3,0.1,0.7857,1.4857,0.09071,0.9792,1.27921,0.11898,0.8,1.5,0.1,1.0,1.3,0.1,0.457,278.99,3.891,2.156,34.629,2.156,0.373,438.808,4.401,0.0,0.07104,0.07408,0.00353,0.055,0,0.0,10.479,30.565,-139.113,-11.566,61.024,0.0,-1.12,1.856,-2.744,2.071,-0.221,0.0,0,1,1,control.csv,19.599999999999998
19.7333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99961,1.29998,0.10022,0.9969,1.30235,0.10009,0.78695,1.48614,0.08927,1.0,1.3,0.1,0.78564,1.48564,0.0909,0.9791,1.2791,0.11874,0.8,1.5,0.1,1.0,1.3,0.1,0.455,278.989,3.892,2.149,34.633,2.149,0.37,438.809,4.401,0.0,0.07063,0.07365,0.00352,0.055,0,0.0,10.44,30.628,-139.205,-11.495,61.017,0.0,-1.129,1.832,-2.71,2.087,-0.22,0.0,0,1,1,control.csv,19.6666
19.8,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99961,1.29998,0.10022,0.9969,1.30235,0.10009,0.78687,1.48607,0.08946,1.0,1.3,0.1,0.78558,1.48558,0.09109,0.97899,1.27899,0.1185,0.8,1.5,0.1,1.0,1.3,0.1,0.453,278.988,3.893,2.141,34.636,2.141,0.367,438.81,4.401,0.0,0.07024,0.07323,0.00351,0.055,0,0.0,10.401,30.689,-139.297,-11.422,61.01,0.0,-1.138,1.807,-2.676,2.104,-0.219,0.0,0,1,1,control.csv,19.7333
19.8667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99961,1.29999,0.10022,0.9969,1.30235,0.10009,0.7868,1.486,0.08964,1.0,1.3,0.1,0.78552,1.48552,0.09128,0.97888,1.27888,0.11825,0.8,1.5,0.1,1.0,1.3,0.1,0.451,278.987,3.893,2.134,34.64,2.134,0.364,438.811,4.401,0.0,0.06984,0.0728,0.0035,0.055,0,0.0,10.361,30.75,-139.387,-11.35,61.003,0.0,-1.146,1.783,-2.642,2.119,-0.218,0.0,0,1,1,control.csv,19.8
19.9333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99961,1.29999,0.10022,0.9969,1.30236,0.10009,0.78673,1.48593,0.08983,1.0,1.3,0.1,0.78546,1.48546,0.09147,0.97878,1.27878,0.11801,0.8,1.5,0.1,1.0,1.3,0.1,0.45,278.986,3.894,2.127,34.643,2.127,0.361,438.812,4.401,0.0,0.06945,0.07239,0.00349,0.055,0,0.0,10.322,30.81,-139.476,-11.277,60.995,0.0,-1.154,1.759,-2.609,2.135,-0.217,0.0,0,1,1,control.csv,19.8666
20.0,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99961,1.29999,0.10022,0.9969,1.30236,0.10009,0.78666,1.48586,0.09001,1.0,1.3,0.1,0.78541,1.48541,0.09166,0.97868,1.27868,0.11776,0.8,1.5,0.1,1.0,1.3,0.1,0.448,278.985,3.895,2.12,34.647,2.12,0.358,438.813,4.401,0.0,0.06906,0.07198,0.00348,0.055,0,0.0,10.282,30.869,-139.564,-11.203,60.988,0.0,-1.162,1.734,-2.576,2.149,-0.215,0.0,0,1,1,control.csv,19.9333
20.0667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99961,1.3,0.10022,0.9969,1.30236,0.1001,0.78659,1.48579,0.0902,1.0,1.3,0.1,0.78535,1.48535,0.09185,0.97857,1.27857,0.11752,0.8,1.5,0.1,1.0,1.3,0.1,0.446,278.984,3.895,2.113,34.65,2.113,0.355,438.814,4.401,0.0,0.06868,0.07157,0.00347,0.055,0,0.0,10.242,30.927,-139.65,-11.129,60.981,0.0,-1.17,1.71,-2.542,2.165,-0.214,0.0,0,1,1,control.csv,20.0
20.1333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99962,1.3,0.10022,0.9969,1.30236,0.1001,0.78653,1.48573,0.09039,1.0,1.3,0.1,0.7853,1.4853,0.09205,0.97847,1.27847,0.11727,0.8,1.5,0.1,1.0,1.3,0.1,0.444,278.983,3.896,2.106,34.654,2.106,0.352,438.815,4.401,0.0,0.0683,0.07116,0.00346,0.055,0,0.0,10.201,30.985,-139.736,-11.054,60.974,0.0,-1.178,1.685,-2.508,2.18,-0.211,0.0,0,1,1,control.csv,20.066599999999998
20.2,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99962,1.3,0.10022,0.99691,1.30237,0.1001,0.78646,1.48566,0.09058,1.0,1.3,0.1,0.78525,1.48525,0.09224,0.97838,1.27838,0.11702,0.8,1.5,0.1,1.0,1.3,0.1,0.443,278.982,3.897,2.099,34.658,2.099,0.35,438.816,4.401,0.0,0.06792,0.07075,0.00345,0.055,0,0.0,10.16,31.041,-139.82,-10.979,60.967,0.0,-1.186,1.661,-2.475,2.194,-0.21,0.0,0,1,1,control.csv,20.1333
20.2667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99962,1.30001,0.10022,0.99691,1.30237,0.1001,0.78639,1.4856,0.09077,1.0,1.3,0.1,0.7852,1.4852,0.09244,0.97828,1.27828,0.11677,0.8,1.5,0.1,1.0,1.3,0.1,0.441,278.982,3.897,2.092,34.661,2.092,0.347,438.817,4.401,0.0,0.06754,0.07035,0.00344,0.055,0,0.0,10.119,31.097,-139.904,-10.903,60.96,0.0,-1.193,1.636,-2.441,2.208,-0.208,0.0,0,1,1,control.csv,20.2
20.3333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99962,1.30001,0.10022,0.99691,1.30237,0.10011,0.78633,1.48554,0.09096,1.0,1.3,0.1,0.78515,1.48515,0.09263,0.97818,1.27818,0.11652,0.8,1.5,0.1,1.0,1.3,0.1,0.44,278.98,3.898,2.085,34.665,2.085,0.344,438.818,4.401,0.0,0.06717,0.06995,0.00343,0.055,0,0.0,10.078,31.152,-139.986,-10.827,60.953,0.0,-1.201,1.61,-2.407,2.223,-0.205,0.0,0,1,1,control.csv,20.2666
20.4,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99962,1.30001,0.10022,0.99691,1.30237,0.10011,0.78627,1.48548,0.09115,1.0,1.3,0.1,0.7851,1.4851,0.09283,0.97809,1.27809,0.11627,0.8,1.5,0.1,1.0,1.3,0.1,0.438,278.98,3.898,2.078,34.669,2.078,0.342,438.819,4.402,0.0,0.0668,0.06955,0.00342,0.055,0,0.0,10.037,31.206,-140.067,-10.75,60.946,0.0,-1.208,1.586,-2.373,2.237,-0.203,0.0,0,1,1,control.csv,20.333299999999998
20.4667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99963,1.30001,0.10022,0.99691,1.30237,0.10011,0.78621,1.48542,0.09134,1.0,1.3,0.1,0.78505,1.48505,0.09302,0.97799,1.278,0.11602,0.8,1.5,0.1,1.0,1.3,0.1,0.437,278.979,3.899,2.071,34.672,2.071,0.339,438.82,4.402,0.0,0.06644,0.06916,0.00341,0.055,0,0.0,9.995,31.259,-140.147,-10.673,60.94,0.0,-1.215,1.561,-2.339,2.25,-0.201,0.0,0,1,1,control.csv,20.4
20.5333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99963,1.30002,0.10022,0.99691,1.30238,0.10011,0.78615,1.48536,0.09154,1.0,1.3,0.1,0.78501,1.48501,0.09322,0.9779,1.2779,0.11576,0.8,1.5,0.1,1.0,1.3,0.1,0.435,278.978,3.9,2.065,34.676,2.065,0.336,438.821,4.402,0.0,0.06609,0.06878,0.00341,0.055,0,0.0,9.953,31.311,-140.225,-10.595,60.933,0.0,-1.223,1.536,-2.305,2.265,-0.198,0.0,0,1,1,control.csv,20.4666
20.6,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99963,1.30002,0.10022,0.99691,1.30238,0.10012,0.78609,1.4853,0.09173,1.0,1.3,0.1,0.78496,1.48496,0.09342,0.97781,1.27781,0.11551,0.8,1.5,0.1,1.0,1.3,0.1,0.434,278.977,3.901,2.058,34.68,2.058,0.334,438.822,4.402,0.0,0.0657,0.06836,0.0034,0.055,0,0.0,9.911,31.363,-140.303,-10.517,60.927,0.0,-1.23,1.509,-2.27,2.278,-0.195,0.0,0,1,1,control.csv,20.5333
20.6667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99963,1.30002,0.10022,0.99691,1.30238,0.10012,0.78603,1.48525,0.09192,1.0,1.3,0.1,0.78492,1.48492,0.09362,0.97772,1.27773,0.11525,0.8,1.5,0.1,1.0,1.3,0.1,0.432,278.976,3.901,2.052,34.684,2.052,0.331,438.823,4.403,0.0,0.06535,0.06799,0.00339,0.055,0,0.0,9.868,31.413,-140.379,-10.438,60.92,0.0,-1.237,1.485,-2.236,2.291,-0.192,0.0,0,1,1,control.csv,20.599999999999998
20.7333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99963,1.30003,0.10022,0.99691,1.30238,0.10012,0.78598,1.48519,0.09212,1.0,1.3,0.1,0.78488,1.48488,0.09381,0.97764,1.27764,0.11499,0.8,1.5,0.1,1.0,1.3,0.1,0.431,278.975,3.902,2.045,34.688,2.045,0.328,438.825,4.403,0.0,0.065,0.0676,0.00338,0.055,0,0.0,9.825,31.463,-140.454,-10.359,60.914,0.0,-1.244,1.459,-2.202,2.304,-0.189,0.0,0,1,1,control.csv,20.6666
