time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,raw_task_qdot_norm_rad_s,nullspace_joint_contrib_norm_rad_s,boosted_damping,task2_nullspace_disabled,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm,log_file,time_rel_s
39.2969,0.02546,39.27,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99854,1.29865,0.1,0.99592,1.30112,0.09978,0.793,1.49218,0.08265,1.0,1.3,0.1,0.78966,1.48966,0.08322,0.98547,1.28547,0.12834,0.8,1.5,0.1,1.0,1.3,0.1,1.988,279.178,4.233,4.224,33.87,4.224,1.986,438.427,3.918,0.0,0.09789,0.10025,0.00259,0.055,0,0.0,11.603,-21.277,-30.593,-62.737,13.418,0.0,-0.328,-0.431,1.647,-5.188,-1.242,0.0,0,1,1,bug.csv,39.2292
39.3562,0.02172,46.05,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99853,1.29864,0.10001,0.99591,1.30111,0.09979,0.79291,1.4921,0.08276,1.0,1.3,0.1,0.78956,1.48956,0.08334,0.98533,1.28533,0.12819,0.8,1.5,0.1,1.0,1.3,0.1,2.0,279.18,4.239,4.246,33.847,4.246,1.999,438.422,3.908,0.0,0.09798,0.10036,0.00261,0.055,0,0.0,11.582,-21.303,-30.494,-63.045,13.343,0.0,-0.335,-0.43,1.64,-5.195,-1.242,0.0,0,1,1,bug.csv,39.2885
39.4256,0.02835,35.27,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99852,1.29863,0.10001,0.9959,1.30109,0.09979,0.79281,1.492,0.08289,1.0,1.3,0.1,0.78945,1.48945,0.08349,0.98516,1.28516,0.12801,0.8,1.5,0.1,1.0,1.3,0.1,2.016,279.182,4.245,4.27,33.821,4.27,2.014,438.415,3.896,0.0,0.09802,0.10043,0.00264,0.055,0,0.0,11.558,-21.333,-30.38,-63.407,13.256,0.0,-0.339,-0.426,1.626,-5.204,-1.233,0.0,0,1,1,bug.csv,39.3579
39.4856,0.02691,37.16,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99851,1.29862,0.10002,0.99589,1.30108,0.0998,0.79273,1.49192,0.083,1.0,1.3,0.1,0.78935,1.48935,0.08361,0.98501,1.28501,0.12785,0.8,1.5,0.1,1.0,1.3,0.1,2.029,279.185,4.25,4.291,33.797,4.291,2.028,438.409,3.886,0.0,0.09792,0.10035,0.00266,0.055,0,0.0,11.537,-21.359,-30.282,-63.72,13.181,0.0,-0.343,-0.422,1.613,-5.203,-1.226,0.0,0,1,1,bug.csv,39.417899999999996
39.5462,0.02465,40.56,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99851,1.29861,0.10002,0.99589,1.30107,0.09981,0.79265,1.49183,0.08312,1.0,1.3,0.1,0.78925,1.48925,0.08374,0.98487,1.28487,0.1277,0.8,1.5,0.1,1.0,1.3,0.1,2.043,279.187,4.256,4.312,33.774,4.312,2.041,438.402,3.876,0.0,0.09785,0.1003,0.00268,0.055,0,0.0,11.516,-21.385,-30.184,-64.036,13.106,0.0,-0.347,-0.42,1.601,-5.204,-1.22,0.0,0,1,1,bug.csv,39.4785
39.6065,0.02303,43.42,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.9985,1.2986,0.10002,0.99588,1.30106,0.09981,0.79256,1.49175,0.08323,1.0,1.3,0.1,0.78915,1.48915,0.08387,0.98472,1.28473,0.12754,0.8,1.5,0.1,1.0,1.3,0.1,2.056,279.189,4.261,4.334,33.751,4.334,2.055,438.396,3.866,0.0,0.09785,0.10034,0.00271,0.055,0,0.0,11.494,-21.41,-30.087,-64.35,13.031,0.0,-0.354,-0.419,1.593,-5.206,-1.22,0.0,0,1,1,bug.csv,39.538799999999995
39.6752,0.03008,33.24,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99849,1.29859,0.10003,0.99587,1.30104,0.09982,0.79247,1.49166,0.08337,1.0,1.3,0.1,0.78904,1.48905,0.08402,0.98456,1.28456,0.12736,0.8,1.5,0.1,1.0,1.3,0.1,2.071,279.191,4.267,4.357,33.724,4.357,2.07,438.389,3.854,0.0,0.09796,0.10047,0.00273,0.055,0,0.0,11.469,-21.439,-29.976,-64.71,12.946,0.0,-0.357,-0.415,1.58,-5.219,-1.212,0.0,0,1,1,bug.csv,39.607499999999995
39.7349,0.02915,34.3,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99848,1.29857,0.10003,0.99586,1.30103,0.09982,0.79239,1.49158,0.08349,1.0,1.3,0.1,0.78895,1.48895,0.08415,0.98442,1.28442,0.1272,0.8,1.5,0.1,1.0,1.3,0.1,2.084,279.193,4.273,4.378,33.7,4.378,2.083,438.384,3.843,0.0,0.09782,0.10035,0.00275,0.055,0,0.0,11.447,-21.464,-29.882,-65.022,12.873,0.0,-0.362,-0.412,1.568,-5.215,-1.208,0.0,0,1,1,bug.csv,39.6672
39.7954,0.02509,39.86,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99847,1.29856,0.10004,0.99585,1.30102,0.09983,0.79231,1.4915,0.08361,1.0,1.3,0.1,0.78886,1.48886,0.08428,0.98428,1.28428,0.12703,0.8,1.5,0.1,1.0,1.3,0.1,2.097,279.195,4.278,4.399,33.677,4.399,2.096,438.377,3.833,0.0,0.09791,0.10047,0.00278,0.055,0,0.0,11.424,-21.49,-29.786,-65.338,12.798,0.0,-0.365,-0.409,1.555,-5.226,-1.2,0.0,0,1,1,bug.csv,39.7277
39.8569,0.02827,35.37,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99846,1.29855,0.10004,0.99584,1.30101,0.09984,0.79222,1.49142,0.08373,1.0,1.3,0.1,0.78876,1.48876,0.08441,0.98414,1.28414,0.12686,0.8,1.5,0.1,1.0,1.3,0.1,2.111,279.198,4.284,4.421,33.652,4.421,2.11,438.371,3.822,0.0,0.09752,0.10011,0.0028,0.055,0,0.0,11.401,-21.515,-29.69,-65.659,12.724,0.0,-0.37,-0.406,1.541,-5.208,-1.194,0.0,0,1,1,bug.csv,39.7892
39.9156,0.02612,38.28,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99846,1.29854,0.10005,0.99583,1.301,0.09984,0.79215,1.49135,0.08385,1.0,1.3,0.1,0.78867,1.48867,0.08455,0.984,1.284,0.1267,0.8,1.5,0.1,1.0,1.3,0.1,2.124,279.2,4.289,4.441,33.629,4.441,2.123,438.365,3.812,0.0,0.09765,0.10026,0.00282,0.055,0,0.0,11.378,-21.539,-29.599,-65.966,12.652,0.0,-0.375,-0.404,1.532,-5.218,-1.192,0.0,0,1,1,bug.csv,39.847899999999996
39.9782,0.02404,41.61,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99845,1.29853,0.10005,0.99582,1.30098,0.09985,0.79207,1.49127,0.08398,1.0,1.3,0.1,0.78858,1.48858,0.08469,0.98386,1.28386,0.12653,0.8,1.5,0.1,1.0,1.3,0.1,2.137,279.202,4.295,4.463,33.604,4.463,2.136,438.359,3.801,0.0,0.09741,0.10005,0.00285,0.055,0,0.0,11.354,-21.565,-29.503,-66.293,12.577,0.0,-0.379,-0.402,1.519,-5.209,-1.185,0.0,0,1,1,bug.csv,39.9105
40.045,0.03012,33.2,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99844,1.29852,0.10006,0.99581,1.30097,0.09986,0.79198,1.49118,0.08412,1.0,1.3,0.1,0.78848,1.48848,0.08484,0.9837,1.2837,0.12634,0.8,1.5,0.1,1.0,1.3,0.1,2.152,279.204,4.302,4.486,33.577,4.486,2.152,438.352,3.789,0.0,0.09744,0.1001,0.00287,0.055,0,0.0,11.327,-21.592,-29.401,-66.642,12.496,0.0,-0.384,-0.399,1.508,-5.215,-1.181,0.0,0,1,1,bug.csv,39.9773
40.1056,0.02885,34.66,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99843,1.29851,0.10006,0.9958,1.30096,0.09986,0.7919,1.49111,0.08424,1.0,1.3,0.1,0.78839,1.48839,0.08498,0.98357,1.28357,0.12617,0.8,1.5,0.1,1.0,1.3,0.1,2.165,279.206,4.307,4.506,33.553,4.506,2.165,438.345,3.778,0.0,0.09756,0.10025,0.00289,0.055,0,0.0,11.303,-21.616,-29.309,-66.959,12.423,0.0,-0.388,-0.397,1.497,-5.226,-1.176,0.0,0,1,1,bug.csv,40.0379
40.1652,0.02586,38.66,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99842,1.2985,0.10007,0.99579,1.30095,0.09987,0.79183,1.49103,0.08437,1.0,1.3,0.1,0.7883,1.4883,0.08511,0.98343,1.28343,0.126,0.8,1.5,0.1,1.0,1.3,0.1,2.178,279.208,4.313,4.527,33.529,4.527,2.178,438.339,3.768,0.0,0.09752,0.10023,0.00291,0.055,0,0.0,11.279,-21.64,-29.219,-67.271,12.352,0.0,-0.391,-0.394,1.485,-5.229,-1.169,0.0,0,1,1,bug.csv,40.0975
40.2254,0.02422,41.28,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99842,1.29849,0.10007,0.99579,1.30094,0.09987,0.79175,1.49096,0.08449,1.0,1.3,0.1,0.78821,1.48821,0.08525,0.9833,1.2833,0.12583,0.8,1.5,0.1,1.0,1.3,0.1,2.191,279.21,4.318,4.548,33.505,4.548,2.19,438.333,3.757,0.0,0.09718,0.09992,0.00294,0.055,0,0.0,11.255,-21.664,-29.129,-67.585,12.281,0.0,-0.395,-0.391,1.471,-5.213,-1.164,0.0,0,1,1,bug.csv,40.1577
40.2874,0.02121,47.14,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99841,1.29848,0.10008,0.99578,1.30093,0.09988,0.79167,1.49089,0.08463,1.0,1.3,0.1,0.78812,1.48812,0.0854,0.98316,1.28316,0.12565,0.8,1.5,0.1,1.0,1.3,0.1,2.204,279.212,4.324,4.569,33.48,4.569,2.204,438.327,3.746,0.0,0.09714,0.09991,0.00296,0.055,0,0.0,11.229,-21.689,-29.038,-67.91,12.207,0.0,-0.402,-0.389,1.462,-5.213,-1.165,0.0,0,1,1,bug.csv,40.219699999999996
40.3566,0.03045,32.84,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.9984,1.29846,0.10008,0.99577,1.30091,0.09989,0.79159,1.4908,0.08478,1.0,1.3,0.1,0.78802,1.48802,0.08556,0.98301,1.28301,0.12545,0.8,1.5,0.1,1.0,1.3,0.1,2.22,279.215,4.331,4.592,33.452,4.592,2.219,438.32,3.733,0.0,0.09702,0.09981,0.00299,0.055,0,0.0,11.2,-21.716,-28.936,-68.271,12.125,0.0,-0.408,-0.386,1.448,-5.21,-1.16,0.0,0,1,1,bug.csv,40.2889
40.4161,0.02709,36.91,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99839,1.29845,0.10009,0.99576,1.3009,0.0999,0.79152,1.49073,0.0849,1.0,1.3,0.1,0.78794,1.48794,0.0857,0.98288,1.28288,0.12527,0.8,1.5,0.1,1.0,1.3,0.1,2.232,279.217,4.337,4.612,33.428,4.612,2.232,438.314,3.722,0.0,0.0968,0.09962,0.00301,0.055,0,0.0,11.176,-21.739,-28.849,-68.582,12.055,0.0,-0.411,-0.382,1.434,-5.202,-1.154,0.0,0,1,1,bug.csv,40.3484
40.476,0.02572,38.88,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99838,1.29844,0.10009,0.99575,1.30089,0.0999,0.79144,1.49066,0.08503,1.0,1.3,0.1,0.78785,1.48785,0.08584,0.98275,1.28275,0.12509,0.8,1.5,0.1,1.0,1.3,0.1,2.245,279.219,4.342,4.632,33.404,4.632,2.245,438.308,3.711,0.0,0.09694,0.09978,0.00303,0.055,0,0.0,11.15,-21.762,-28.763,-68.894,11.985,0.0,-0.412,-0.38,1.424,-5.215,-1.146,0.0,0,1,1,bug.csv,40.4083
40.5373,0.02565,38.99,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99838,1.29843,0.1001,0.99574,1.30088,0.09991,0.79137,1.49059,0.08517,1.0,1.3,0.1,0.78777,1.48777,0.08599,0.98261,1.28261,0.12491,0.8,1.5,0.1,1.0,1.3,0.1,2.258,279.221,4.348,4.653,33.38,4.653,2.258,438.301,3.7,0.0,0.09659,0.09946,0.00305,0.055,0,0.0,11.124,-21.786,-28.675,-69.214,11.914,0.0,-0.416,-0.377,1.409,-5.199,-1.14,0.0,0,1,1,bug.csv,40.4696
40.5979,0.02471,40.47,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99837,1.29842,0.10011,0.99573,1.30087,0.09992,0.7913,1.49052,0.0853,1.0,1.3,0.1,0.78768,1.48768,0.08614,0.98248,1.28248,0.12473,0.8,1.5,0.1,1.0,1.3,0.1,2.271,279.223,4.354,4.673,33.355,4.673,2.271,438.295,3.689,0.0,0.09653,0.09941,0.00308,0.055,0,0.0,11.098,-21.809,-28.589,-69.53,11.843,0.0,-0.421,-0.374,1.397,-5.199,-1.136,0.0,0,1,1,bug.csv,40.5302
40.6573,0.02243,44.59,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99836,1.29841,0.10011,0.99573,1.30086,0.09992,0.79123,1.49046,0.08543,1.0,1.3,0.1,0.7876,1.4876,0.08628,0.98236,1.28236,0.12455,0.8,1.5,0.1,1.0,1.3,0.1,2.283,279.225,4.36,4.693,33.332,4.693,2.283,438.289,3.678,0.0,0.09632,0.09923,0.0031,0.055,0,0.0,11.072,-21.832,-28.506,-69.839,11.775,0.0,-0.43,-0.374,1.389,-5.187,-1.141,0.0,0,1,1,bug.csv,40.5896
40.7163,0.02313,43.23,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99836,1.2984,0.10012,0.99572,1.30085,0.09993,0.79116,1.49039,0.08557,1.0,1.3,0.1,0.78752,1.48752,0.08643,0.98223,1.28223,0.12436,0.8,1.5,0.1,1.0,1.3,0.1,2.296,279.227,4.365,4.713,33.308,4.713,2.296,438.283,3.667,0.0,0.09648,0.09941,0.00312,0.055,0,0.0,11.046,-21.854,-28.424,-70.146,11.706,0.0,-0.434,-0.374,1.383,-5.199,-1.138,0.0,0,1,1,bug.csv,40.648599999999995
40.7759,0.03993,25.04,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99835,1.29839,0.10012,0.99571,1.30084,0.09994,0.7911,1.49033,0.08569,1.0,1.3,0.1,0.78744,1.48744,0.08658,0.98211,1.28211,0.12418,0.8,1.5,0.1,1.0,1.3,0.1,2.308,279.229,4.371,4.745,33.284,4.745,2.308,438.277,3.657,0.0,0.09645,0.0994,0.00314,0.055,0,0.0,11.022,-21.874,-28.35,-70.42,11.645,0.0,-0.445,-0.374,1.378,-5.195,-1.147,0.0,0,1,1,bug.csv,40.7082
40.8359,0.02006,49.85,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99834,1.29838,0.10013,0.9957,1.30083,0.09994,0.79103,1.49027,0.08583,1.0,1.3,0.1,0.78736,1.48736,0.08673,0.98198,1.28198,0.124,0.8,1.5,0.1,1.0,1.3,0.1,2.321,279.231,4.377,4.763,33.26,4.763,2.321,438.271,3.645,0.0,0.09635,0.09933,0.00316,0.055,0,0.0,10.994,-21.896,-28.267,-70.732,11.575,0.0,-0.447,-0.37,1.364,-5.194,-1.14,0.0,0,1,1,bug.csv,40.7682
40.8951,0.01187,84.24,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99833,1.29837,0.10013,0.99569,1.30081,0.09995,0.79097,1.4902,0.08596,1.0,1.3,0.1,0.78729,1.48729,0.08687,0.98186,1.28186,0.12381,0.8,1.5,0.1,1.0,1.3,0.1,2.334,279.233,4.383,4.782,33.235,4.782,2.334,438.265,3.634,0.0,0.09595,0.09894,0.00318,0.055,0,0.0,10.967,-21.918,-28.186,-71.04,11.507,0.0,-0.452,-0.367,1.35,-5.174,-1.138,0.0,0,1,1,bug.csv,40.8274
40.9558,0.02154,46.44,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99832,1.29836,0.10014,0.99568,1.3008,0.09996,0.7909,1.49014,0.0861,1.0,1.3,0.1,0.78721,1.48721,0.08703,0.98174,1.28174,0.12362,0.8,1.5,0.1,1.0,1.3,0.1,2.348,279.235,4.389,4.8,33.211,4.8,2.347,438.258,3.623,0.0,0.09577,0.09879,0.00321,0.055,0,0.0,10.939,-21.941,-28.104,-71.354,11.437,0.0,-0.454,-0.364,1.337,-5.168,-1.131,0.0,0,1,1,bug.csv,40.8881
41.0156,0.03986,25.09,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99832,1.29835,0.10014,0.99568,1.30079,0.09997,0.79084,1.49008,0.08623,1.0,1.3,0.1,0.78713,1.48713,0.08718,0.98161,1.28162,0.12343,0.8,1.5,0.1,1.0,1.3,0.1,2.36,279.238,4.395,4.831,33.186,4.831,2.36,438.252,3.612,0.0,0.09632,0.09935,0.00322,0.055,0,0.0,10.914,-21.961,-28.032,-71.629,11.375,0.0,-0.466,-0.367,1.34,-5.196,-1.144,0.0,0,1,1,bug.csv,40.9479
41.0759,0.01305,76.65,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99831,1.29834,0.10015,0.99567,1.30078,0.09997,0.79078,1.49002,0.08638,1.0,1.3,0.1,0.78706,1.48706,0.08733,0.98149,1.28149,0.12324,0.8,1.5,0.1,1.0,1.3,0.1,2.374,279.24,4.401,4.848,33.162,4.848,2.374,438.246,3.6,0.0,0.09575,0.09881,0.00325,0.055,0,0.0,10.885,-21.983,-27.951,-71.942,11.305,0.0,-0.47,-0.363,1.323,-5.167,-1.139,0.0,0,1,1,bug.csv,41.008199999999995
41.1454,0.04012,24.92,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.9983,1.29833,0.10016,0.99566,1.30077,0.09998,0.79071,1.48995,0.08653,1.0,1.3,0.1,0.78697,1.48697,0.08751,0.98135,1.28135,0.12301,0.8,1.5,0.1,1.0,1.3,0.1,2.389,279.242,4.409,4.88,33.133,4.88,2.389,438.238,3.587,0.0,0.09592,0.099,0.00327,0.055,0,0.0,10.854,-22.006,-27.868,-72.266,11.232,0.0,-0.479,-0.363,1.318,-5.177,-1.144,0.0,0,1,1,bug.csv,41.0777
41.206,0.02051,48.76,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99829,1.29832,0.10016,0.99565,1.30076,0.09999,0.79064,1.48989,0.08668,1.0,1.3,0.1,0.7869,1.4869,0.08767,0.98123,1.28123,0.12282,0.8,1.5,0.1,1.0,1.3,0.1,2.403,279.245,4.415,4.897,33.108,4.897,2.402,438.232,3.575,0.0,0.09548,0.09858,0.00329,0.055,0,0.0,10.824,-22.028,-27.788,-72.58,11.162,0.0,-0.481,-0.359,1.3,-5.156,-1.136,0.0,0,1,1,bug.csv,41.1383
41.2657,0.02659,37.61,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99829,1.29831,0.10017,0.99564,1.30074,0.1,0.79058,1.48983,0.08682,1.0,1.3,0.1,0.78682,1.48682,0.08782,0.98112,1.28112,0.12262,0.8,1.5,0.1,1.0,1.3,0.1,2.416,279.247,4.421,4.913,33.083,4.913,2.416,438.225,3.563,0.0,0.09581,0.09894,0.00331,0.055,0,0.0,10.795,-22.05,-27.71,-72.889,11.093,0.0,-0.482,-0.357,1.292,-5.179,-1.13,0.0,0,1,1,bug.csv,41.198
41.3262,0.02017,49.57,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99828,1.2983,0.10017,0.99563,1.30073,0.10001,0.79052,1.48977,0.08697,1.0,1.3,0.1,0.78675,1.48675,0.08798,0.981,1.281,0.12243,0.8,1.5,0.1,1.0,1.3,0.1,2.429,279.249,4.427,4.93,33.059,4.93,2.429,438.219,3.551,0.0,0.09549,0.09864,0.00333,0.055,0,0.0,10.765,-22.072,-27.632,-73.202,11.024,0.0,-0.484,-0.353,1.276,-5.166,-1.123,0.0,0,1,1,bug.csv,41.2585
41.3964,0.03202,31.23,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99827,1.29828,0.10018,0.99562,1.30072,0.10002,0.79045,1.4897,0.08715,1.0,1.3,0.1,0.78667,1.48667,0.08816,0.98086,1.28086,0.1222,0.8,1.5,0.1,1.0,1.3,0.1,2.444,279.251,4.435,4.949,33.03,4.949,2.444,438.211,3.537,0.0,0.09513,0.09831,0.00336,0.055,0,0.0,10.73,-22.097,-27.542,-73.564,10.943,0.0,-0.484,-0.348,1.258,-5.151,-1.112,0.0,0,1,1,bug.csv,41.3287
41.4562,0.02815,35.52,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99826,1.29827,0.10019,0.99562,1.30071,0.10002,0.79039,1.48964,0.08729,1.0,1.3,0.1,0.7866,1.4866,0.08832,0.98075,1.28075,0.122,0.8,1.5,0.1,1.0,1.3,0.1,2.457,279.254,4.441,4.966,33.007,4.966,2.457,438.205,3.525,0.0,0.09503,0.09823,0.00338,0.055,0,0.0,10.7,-22.118,-27.466,-73.872,10.876,0.0,-0.487,-0.346,1.247,-5.148,-1.108,0.0,0,1,1,bug.csv,41.3885
41.5161,0.02669,37.47,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99826,1.29827,0.10019,0.99561,1.3007,0.10003,0.79033,1.48959,0.08744,1.0,1.3,0.1,0.78653,1.48653,0.08848,0.98064,1.28064,0.1218,0.8,1.5,0.1,1.0,1.3,0.1,2.468,279.255,4.447,4.984,32.984,4.984,2.468,438.199,3.514,0.0,0.0945,0.09773,0.0034,0.055,0,0.0,10.67,-22.139,-27.392,-74.18,10.808,0.0,-0.489,-0.341,1.229,-5.122,-1.1,0.0,0,1,1,bug.csv,41.4484
41.5761,0.02578,38.8,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99825,1.29826,0.1002,0.9956,1.30069,0.10004,0.79027,1.48953,0.08759,1.0,1.3,0.1,0.78646,1.48646,0.08864,0.98052,1.28052,0.1216,0.8,1.5,0.1,1.0,1.3,0.1,2.48,279.257,4.452,5.001,32.961,5.001,2.48,438.193,3.502,0.0,0.09433,0.09758,0.00342,0.055,0,0.0,10.64,-22.159,-27.317,-74.488,10.741,0.0,-0.489,-0.338,1.216,-5.118,-1.091,0.0,0,1,1,bug.csv,41.508399999999995
41.6363,0.02436,41.04,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99824,1.29825,0.1002,0.99559,1.30068,0.10005,0.79021,1.48948,0.08774,1.0,1.3,0.1,0.7864,1.4864,0.0888,0.98041,1.28041,0.12139,0.8,1.5,0.1,1.0,1.3,0.1,2.492,279.259,4.458,5.018,32.938,5.018,2.492,438.187,3.49,0.0,0.09416,0.09743,0.00344,0.055,0,0.0,10.609,-22.18,-27.244,-74.796,10.674,0.0,-0.491,-0.335,1.203,-5.112,-1.085,0.0,0,1,1,bug.csv,41.568599999999996
41.6959,0.02496,40.07,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99824,1.29824,0.10021,0.99559,1.30067,0.10005,0.79016,1.48942,0.08789,1.0,1.3,0.1,0.78633,1.48633,0.08896,0.9803,1.2803,0.12119,0.8,1.5,0.1,1.0,1.3,0.1,2.503,279.261,4.464,5.034,32.915,5.034,2.503,438.181,3.479,0.0,0.09401,0.09731,0.00346,0.055,0,0.0,10.579,-22.2,-27.172,-75.1,10.608,0.0,-0.498,-0.333,1.193,-5.104,-1.089,0.0,0,1,1,bug.csv,41.6282
41.7571,0.02671,37.44,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99823,1.29823,0.10022,0.99558,1.30066,0.10006,0.7901,1.48937,0.08804,1.0,1.3,0.1,0.78627,1.48627,0.08913,0.98019,1.28019,0.12098,0.8,1.5,0.1,1.0,1.3,0.1,2.515,279.263,4.469,5.051,32.892,5.051,2.515,438.175,3.467,0.0,0.09385,0.09717,0.00349,0.055,0,0.0,10.548,-22.221,-27.099,-75.412,10.54,0.0,-0.5,-0.331,1.181,-5.098,-1.083,0.0,0,1,1,bug.csv,41.6894
41.8159,0.02481,40.3,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99822,1.29822,0.10022,0.99557,1.30065,0.10007,0.79005,1.48932,0.08819,1.0,1.3,0.1,0.7862,1.4862,0.08929,0.98009,1.28009,0.12078,0.8,1.5,0.1,1.0,1.3,0.1,2.526,279.265,4.475,5.068,32.87,5.068,2.526,438.169,3.456,0.0,0.09312,0.09646,0.00351,0.055,0,0.0,10.517,-22.241,-27.029,-75.712,10.475,0.0,-0.5,-0.326,1.162,-5.061,-1.072,0.0,0,1,1,bug.csv,41.7482
41.8761,0.0266,37.6,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99822,1.29821,0.10023,0.99557,1.30064,0.10008,0.78999,1.48926,0.08834,1.0,1.3,0.1,0.78614,1.48614,0.08945,0.97998,1.27998,0.12057,0.8,1.5,0.1,1.0,1.3,0.1,2.537,279.267,4.481,5.084,32.847,5.084,2.537,438.163,3.444,0.0,0.09337,0.09673,0.00353,0.055,0,0.0,10.486,-22.261,-26.959,-76.017,10.409,0.0,-0.507,-0.326,1.157,-5.075,-1.078,0.0,0,1,1,bug.csv,41.8084
41.9374,0.02185,45.77,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,0.99821,1.2982,0.10023,0.99556,1.30063,0.10009,0.78994,1.48921,0.08849,1.0,1.3,0.1,0.78608,1.48608,0.08962,0.97987,1.27987,0.12036,0.8,1.5,0.1,1.0,1.3,0.1,2.549,279.269,4.486,5.101,32.824,5.101,2.549,438.157,3.433,0.0,0.09265,0.09603,0.00355,0.055,0,0.0,10.454,-22.281,-26.887,-76.328,10.341,0.0,-0.509,-0.323,1.14,-5.037,-1.071,0.0,0,1,1,bug.csv,41.869699999999995
