time,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,entry_error_mm,target_error_mm,needle_skull_violation_mm,lambda,stage,valid_post_insertion_context,raw_needle_skull_penetration_mm,intentional_needle_inside_skull,unsafe_needle_skull_violation_mm,source_file,fps_est,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
8.50836,ApproachEntry,Double,532.5364,527.8601,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.98731,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,527.8601,529.4135,0.0,0.98731,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,40.95004095004226,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,3.552713678800501e-12,7.234147186869657e-11,4.86885730959813e-09,3.2818563180946156e-14,1.0644174938890196e-12
8.53287,ApproachEntry,Double,532.5364,527.8601,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.98731,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,527.8601,529.4135,0.0,0.98731,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,40.799673602609275,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,7.105427357601002e-12,1.5513637811428088e-10,7.548132240742073e-09,3.2818563180946156e-14,1.512089705132517e-12
8.55335,ApproachEntry,Double,532.5364,527.8601,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.98731,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,527.8601,529.4135,0.0,0.98731,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,48.82812500000199,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,3.552713678800501e-12,2.78302881959718e-10,5.232724354742213e-09,4.641245714809236e-14,2.9186791017515143e-12
8.57351,ApproachEntry,Double,532.5364,527.8601,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.98731,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,527.8601,529.4135,0.0,0.98731,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,49.60317460317307,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,5.329070518200751e-12,8.081604748990114e-11,1.1150216217428866e-08,1.0634429903501374e-13,1.6011729591921104e-12
8.59503,ApproachEntry,Double,532.5364,527.8601,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.98731,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,527.8601,529.4135,0.0,0.98731,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,46.46840148699128,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,0.0,1.7846069972750152e-10,1.3823311354456993e-09,2.320622857404618e-14,2.3164770389195265e-12
8.61529,ApproachEntry,Double,532.5364,527.8601,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.98731,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,527.8601,529.4135,0.0,0.98731,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,49.358341559722646,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,3.972054645195637e-12,5.750166863229257e-11,6.723001818309498e-09,2.5945352296482636e-14,8.449370049246026e-13
8.64223,ApproachEntry,Double,532.5364,527.8601,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.98731,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,527.8601,529.4135,0.0,0.98731,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,37.11952487008202,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,3.66205343881779e-12,1.4806491837361247e-10,1464392.208635968,0.0,2.1760201549917687e-13
8.66726,ApproachEntry,Double,532.5364,527.8601,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.98731,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,527.8601,529.4135,0.0,0.98731,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,39.952057530961255,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,5.102196573270515e-12,70708.78659847387,2149967.6568657653,2.320622857404618e-14,2502.748897463301
8.69251,ApproachEntry,Double,532.5364,527.8601,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.98731,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,527.8601,529.4135,0.0,0.98731,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,39.60396039603996,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,3586.486384411564,107815.14711490732,1414878.5430813688,126.94426359378254,4239.337845820702
8.71831,ApproachEntry,Double,495.1351,202.281,51.62917,474.6489,474.6489,0.0,495.1351,51.62917,44.62917,0.0,0.0,0.0,1.0,6,6,1,0.83398,0.83016,0.21421,1.17367,0.73828,0.4044,0.82,0.7,0.06,0.9,0.56,0.06,-6.24195,-24.72,32.72,-6.59417,-20.72,6.72,202.281,474.6489,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,38.75968992248022,Task3_Insertion,0.0,51.62817585884961,126.41601108241186,140.42919790605282,73.30595487142224,474.26672820097923,474.64764541710304,5467.628343139491,38356.85102287542,2937849.526086773,215.55909874210622,1559.3440788867597
8.75755,ApproachEntry,Double,460.7079,185.464,43.5289,410.8919,410.8919,0.0,460.7079,43.5289,36.5289,0.0,0.0,0.0,1.0,6,6,1,0.78719,0.76734,0.22966,1.11638,0.62143,0.40386,0.82,0.7,0.06,0.9,0.56,0.06,-8.00074,-31.44,39.43997,-13.31418,-27.44,13.44,185.464,410.8919,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,25.484199796126727,Task3_Insertion,0.0,43.529479378566265,111.05400448072879,119.57823537242969,62.14454262687352,407.32746641794427,410.8937197135045,3226.9326216914196,56848.874399289736,848326.0824543126,154.2681116075462,1098.5341468191393
8.77757,ApproachEntry,Double,442.2351,165.7711,39.07745,372.895,372.895,0.0,442.2351,39.07745,32.07745,0.0,0.0,0.0,1.0,6,6,1,0.77555,0.73752,0.21523,1.09853,0.56444,0.37562,0.82,0.7,0.06,0.9,0.56,0.06,-7.62505,-34.79999,42.79995,-16.67418,-30.8,16.8,165.7711,372.895,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,49.950049950048474,Task3_Insertion,0.0,39.076798836359956,101.64273873001258,107.85318810772158,54.64601231534749,360.68334262149585,372.89389764382037,3317.099371107217,22881.732930682745,1266032.3358818626,152.53772072973598,457.3964294844576
8.79788,ApproachEntry,Double,427.4422,145.3889,34.55976,337.138,337.138,0.0,427.4422,34.55976,27.55976,0.0,0.0,0.0,1.0,6,6,1,0.76589,0.70904,0.19464,1.0804,0.50935,0.34027,0.82,0.7,0.06,0.9,0.56,0.06,-6.88504,-38.15998,46.15994,-20.03418,-34.15999,20.16,145.3889,337.138,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,49.2368291482065,Task3_Insertion,0.0,34.55839987444953,91.46566106842624,95.78873178112572,46.40876884742985,309.58674138028186,337.1362564305418,3336.224001720479,12218.174898232019,625238.4077748435,151.37703107624102,330.30159409476977
8.83898,ApproachEntry,Double,415.4357,119.5289,25.64318,286.3551,286.3551,0.0,415.4357,25.64318,18.64318,0.0,0.0,0.0,1.0,6,6,1,0.74636,0.65686,0.14368,1.03645,0.4073,0.26016,0.82,0.7,0.06,0.9,0.56,0.06,-4.79047,-44.87995,52.87991,-26.75418,-40.87996,26.88,119.5289,286.3551,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,24.33090024330892,Task3_Insertion,0.0,25.642829944091996,69.78041602535768,71.56477785713182,29.515102837451504,204.6662794554927,286.35627826188835,2755.906024614886,12408.268318438546,165529.1520040295,126.0113010504684,308.79873429128014
8.86751,ApproachEntry,Double,419.2809,121.7813,21.38915,276.9506,276.9506,0.0,419.2809,21.38915,14.38915,0.0,0.0,0.0,1.0,6,6,1,0.73476,0.63349,0.11604,1.00918,0.36134,0.2191,0.82,0.7,0.06,0.9,0.56,0.06,-3.58492,-48.23993,56.23989,-30.11418,-44.23995,30.24,121.7813,276.9506,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,35.050823694356886,Task3_Insertion,0.0,21.388901548694587,58.805532012300276,59.84499321447679,22.307046210057614,159.1446170770956,276.9456228215207,2646.114854415254,9139.15734274988,151195.09848199098,123.88364193806285,158.26364316401467
8.89038,ApproachEntry,Double,429.1474,135.2415,17.3914,279.7642,279.7642,0.0,429.1474,17.3914,10.3914,0.0,0.0,0.0,1.0,6,6,1,0.7212,0.61211,0.08837,0.97806,0.31925,0.17922,0.82,0.7,0.06,0.9,0.56,0.06,-2.35286,-51.59992,59.59988,-33.47417,-47.59993,33.6,135.2415,279.7642,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,43.725404459989235,Task3_Insertion,0.0,17.391149373561426,48.19511013922004,48.7555272965035,17.624437349415274,129.9355131416528,279.7629970171181,2746.8851821828102,9855.359669052305,349649.58480441914,131.69832960378739,248.82658007910135
8.9148,ApproachEntry,Double,443.9966,156.9562,13.79746,293.5916,293.5916,0.0,443.9966,13.79746,6.79746,0.0,0.0,0.0,1.0,6,6,1,0.70534,0.59283,0.0616,0.94314,0.28131,0.14163,0.82,0.7,0.06,0.9,0.56,0.06,-1.14946,-54.9599,62.95987,-36.83416,-50.95992,36.95998,156.9562,293.5916,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,40.95004095004226,Task3_Insertion,0.0,13.796857452166936,38.45377561769097,38.734186486044294,16.987494170439312,129.71780180898028,293.5858181179739,2726.5680751939767,20400.551737596546,1539991.9081638316,135.31278569205128,374.7419083686217
8.93656,ApproachEntry,Double,462.6052,183.5451,10.8625,315.9025,315.9025,0.0,462.6052,10.8625,3.86251,0.0,0.0,0.0,1.0,6,6,1,0.68702,0.57571,0.03643,0.90472,0.24766,0.10709,0.82,0.7,0.06,0.9,0.56,0.06,-0.0201,-58.31989,66.31985,-40.19414,-54.3199,40.31997,183.5451,315.9025,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,45.955882352940236,Task3_Insertion,0.0,10.862417069049199,30.38685755247721,30.523892832417673,19.97666421131732,158.04428633966958,315.9050840046738,2181.659366032676,66848.33387111576,1494173.5539021697,141.00130003188707,1205.451857470807
8.95705,ApproachEntry,Double,462.4884,193.2046,9.69641,319.607,319.607,0.0,462.4884,9.69641,2.69641,0.0,0.0,0.0,1.0,6,6,1,0.67495,0.57928,0.01857,0.8795,0.24205,0.08516,0.82,0.7,0.06,0.9,0.56,0.06,0.95317,-60.25644,69.67984,-43.55413,-57.67989,43.67995,193.2046,319.607,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,48.80429477793912,Task3_Insertion,0.0,9.6977087330015,27.161740065066986,27.259297069583667,22.5476430746804,177.34020993993033,319.6020621022337,1185.480872786853,82580.26898405475,150973.86413747657,136.7308791541243,1540.8349628696774
8.99685,ApproachEntry,Double,352.8,148.4935,12.7239,206.5493,206.5493,0.0,352.8,12.7239,5.7239,0.0,0.0,0.0,1.0,6,6,1,0.6777,0.68306,0.02108,0.89588,0.35834,0.1045,0.82,0.7,0.06,0.9,0.56,0.06,1.60606,-56.77957,76.39981,-50.2741,-64.39986,50.39993,148.4935,206.5493,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,25.12562814070376,Task3_Insertion,0.0,12.72329261939946,35.513080072544675,35.733113378674204,18.64275154574386,112.77909519873879,206.55260831081273,2478.169924548344,9912.531648670638,1287098.165940058,143.58785546880114,200.69125223856543
9.03464,ApproachEntry,Double,276.3747,177.8994,14.74255,135.7658,135.7658,0.0,276.3747,14.74255,7.74255,137.0235,0.0,0.0,1.0,6,6,1,0.65625,0.75214,0.01401,0.88055,0.43478,0.10872,0.82,0.7,0.06,0.9,0.56,0.06,2.06967,-55.77205,83.11978,-56.99407,-71.11983,57.1199,177.8994,135.7658,137.0235,0.0,T3_safe_insertion,False,137.0235,False,137.0235,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,26.462026991268004,Task3_Insertion,137.0235,14.742212402471266,41.03213613016686,41.374051838081606,19.62583251728125,92.82686256599521,135.76446258133979,1677.2032747271246,19539.551810608606,157653.4110515589,138.15928965054317,418.9371714324187
9.05508,ApproachEntry,Double,246.8729,202.0397,15.43783,113.1396,113.1396,0.0,246.8729,15.43783,8.43783,131.5229,0.0,0.0,1.0,6,6,1,0.64064,0.77678,0.00751,0.86701,0.46205,0.10603,0.82,0.7,0.06,0.9,0.56,0.06,2.30061,-55.95813,86.47977,-60.35405,-74.47982,60.47988,202.0397,113.1396,131.5229,0.0,T3_safe_insertion,False,131.5229,False,131.5229,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,48.92367906066374,Task3_Insertion,131.5229,15.437979733038313,42.92267504588464,43.315165128140116,21.358966247455903,89.91552543274256,113.14284555375127,1524.7704057183387,7640.225569842826,560224.1639998227,139.8730960477345,242.86230352975085
9.09178,ApproachEntry,Double,192.3782,254.9931,16.94709,85.53824,85.53824,0.0,192.3782,16.94711,9.94711,125.6106,0.0,0.0,1.0,6,6,1,0.60521,0.81906,-0.00866,0.83916,0.51205,0.09629,0.82,0.7,0.06,0.9,0.56,0.06,2.74286,-56.73186,93.19974,-67.07403,-81.19979,67.19985,254.9931,85.53824,125.6106,0.0,T3_safe_insertion,False,125.6106,False,125.6106,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,27.247956403269953,Task3_Insertion,125.6106,16.947772431770815,47.00294178248629,47.521730432953994,26.14625056280691,84.77402077559813,85.54339366660646,1726.3295615260856,11452.670666790289,182674.57615961303,148.78821773962235,345.05876656777843
9.12889,ApproachEntry,Double,123.8675,315.0511,20.03668,86.71869,86.71869,0.0,123.8675,20.03668,13.03668,96.58101,0.0,0.0,1.0,6,6,1,0.56747,0.86772,-0.02578,0.82024,0.57934,0.08801,0.82,0.7,0.06,0.9,0.56,0.06,3.04327,-56.62825,99.91971,-73.794,-87.91976,73.91982,315.0511,86.71869,96.58101,0.0,T3_safe_insertion,False,96.58101,False,96.58101,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,26.946914578280644,Task3_Insertion,96.58101,20.037067286321548,55.24710532180862,56.102583833502976,32.14401315825789,65.90423449684694,86.7193940246356,2116.0429054898386,7732.573637116619,428864.7378366497,135.4955680610467,1135.6103969076146
9.1676,ApproachEntry,Double,31.98515,380.2501,24.52894,137.255,137.255,0.0,31.98515,24.52894,17.52894,0.0,0.0,0.0,1.0,6,6,1,0.52593,0.92186,-0.03431,0.81834,0.66982,0.07046,0.82,0.7,0.06,0.9,0.56,0.06,2.04611,-55.08004,106.6397,-76.23562,-94.63973,80.63979,380.2501,137.255,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,25.83311805734951,Task3_Insertion,0.0,24.52819201196024,66.93946405888512,68.50277432682218,37.485035174634056,19.46421948088338,137.25232092755297,1516.209442174716,23183.33640993361,267622.48190737393,93.45195423735447,1443.0214332012952
9.20645,InsertToTarget,Double,19.35782,19.21147,25.57318,161.5021,161.5021,0.0,19.35782,25.57318,18.57318,0.0,0.0,0.99519,1.0,6,6,1,0.50566,0.9349,-0.00665,0.81516,0.69619,0.07835,0.82,0.7,0.06,0.9,0.56,0.06,-0.93878,-53.37688,106.6719,-75.10492,-98.24554,85.50259,19.21147,161.5021,0.0,0.99519,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,25.740025740025708,Task3_Insertion,0.0,25.572508018575974,69.60195112774294,71.37179473790577,87.31514285451172,19.33499692665726,161.50004396284226,320.77019963859937,20025.76639858152,239866.3955025677,47.84011062540482,1137.7664733126744
9.24374,InsertToTarget,Double,11.48289,11.19866,25.34259,158.8508,158.8508,0.0,11.48289,25.34259,18.34259,0.0,0.0,0.99516,1.0,6,6,1,0.50403,0.9326,-0.0039,0.81741,0.69531,0.07016,0.82,0.7,0.06,0.9,0.56,0.06,-1.35521,-53.39669,106.3825,-75.13093,-99.0701,87.55117,11.19866,158.8508,0.0,0.99516,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,26.81684097613266,Task3_Insertion,0.0,25.342144057200443,69.01659432235482,70.73942345466742,75.95717820564525,11.142804577221733,158.84939345178498,108.04962145346434,6092.5069187339695,289638.46512836305,26.46722916231992,1182.168005483647
9.28038,InsertToTarget,Double,13.68291,13.36383,25.04486,157.4793,157.4793,0.0,13.68291,25.04486,18.04486,0.0,0.0,0.99527,1.0,6,6,1,0.50311,0.93135,-0.00052,0.81616,0.69285,0.07101,0.82,0.7,0.06,0.9,0.56,0.06,-1.55775,-53.87138,106.2035,-76.71561,-96.7374,89.62388,13.36383,157.4793,0.0,0.99527,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,27.292576419215127,Task3_Insertion,0.0,25.043958773385448,68.25724761409984,69.92045195564637,71.6648316258101,12.983620983614449,157.47853250522743,212.99685621936763,5888.43702145318,135946.39641862214,73.12540854621872,1358.0117593917776
9.31627,InsertToTarget,Double,26.62637,26.38369,23.97562,158.2474,158.2474,0.0,26.62637,23.97562,16.97562,0.0,0.0,0.99567,1.0,6,6,1,0.50565,0.93537,0.00682,0.81168,0.68929,0.08291,0.82,0.7,0.06,0.9,0.56,0.06,-1.67985,-53.98745,104.9871,-82.12966,-90.58932,94.05164,26.38369,158.2474,0.0,0.99567,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,27.86291446085245,Task3_Insertion,0.0,23.97422367642064,65.51803668178108,66.97854786794923,78.80028793411944,26.11618799489342,158.24409815219013,328.4361837390039,5013.144930271378,118421.88762257481,119.79909571137074,1128.6811213712094
9.35356,InsertToTarget,Double,35.97927,35.76759,21.75183,162.8169,162.8169,0.0,35.97927,21.75183,14.75183,0.0,0.0,0.99639,1.0,6,6,1,0.51792,0.95248,0.02112,0.81388,0.6937,0.09489,0.82,0.7,0.06,0.9,0.56,0.06,-2.09008,-51.53333,101.3251,-88.84963,-83.86935,100.7207,35.76759,162.8169,0.0,0.99639,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,26.81684097613266,Task3_Insertion,0.0,21.751636064205922,59.7548679361306,60.84778952948393,86.12159696563089,35.89615966174568,162.81786296349665,393.4078876270943,4398.733222995368,153847.912534218,142.41798322425842,811.1349779468279
9.39095,InsertToTarget,Double,47.03021,46.92863,18.39373,171.6456,171.6456,0.0,47.03021,18.39373,11.39373,0.0,0.0,0.9973,1.0,6,6,1,0.53992,0.98158,0.03742,0.81977,0.70433,0.10683,0.82,0.7,0.06,0.9,0.56,0.06,-2.41763,-46.8051,95.70053,-95.5696,-77.14938,107.4407,46.92863,171.6456,0.0,0.9973,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,26.745119015779437,Task3_Insertion,0.0,18.394141915016323,50.881234282481614,51.54385960979896,94.72446123353848,46.87052257180248,171.64221712620704,340.3785551894837,7871.051337958823,186533.48398598598,152.91491589649092,468.95691567620406
9.42867,InsertToTarget,Double,50.53507,50.53287,13.55246,177.1905,177.1905,0.0,50.53507,13.55246,6.55246,0.0,0.0,0.9984,1.0,6,6,1,0.56856,1.01435,0.04888,0.82407,0.71248,0.1088,0.82,0.7,0.06,0.9,0.56,0.06,-2.371,-41.20237,89.01978,-101.9741,-70.42941,114.1606,50.53287,177.1905,0.0,0.9984,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,26.51113467656402,Task3_Insertion,0.0,13.5517423405537,37.783511451596596,38.04927486000434,100.04735728683757,49.759688364717945,177.19186014035745,283.82221982094995,12513.61907279861,142794.5351290852,133.02444821987044,1026.4680751383378
9.45099,InsertToTarget,Double,41.18105,41.19505,10.20051,173.3391,173.3391,0.0,41.18105,10.20051,3.20051,0.0,0.0,0.99895,1.0,6,6,1,0.58419,1.02707,0.05273,0.82612,0.71189,0.09895,0.82,0.7,0.06,0.9,0.56,0.06,-2.30468,-38.63503,85.6598,-103.8173,-67.06943,117.4362,41.19505,173.3391,0.0,0.99895,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,44.802867383514986,Task3_Insertion,0.0,10.200353990293083,28.55503687005612,28.668541623850622,100.19207999312644,40.53181513899346,173.33761565222937,475.42329193339833,7807.750179512798,293662.6980841009,111.90117331663782,1141.0780384289903
9.47341,InsertToTarget,Double,29.72024,29.72107,6.65632,166.833,166.833,0.0,29.72024,6.65632,0.0,0.0,0.0,0.99937,1.0,6,6,1,0.59933,1.03489,0.05656,0.82572,0.70666,0.0884,0.82,0.7,0.06,0.9,0.56,0.06,-2.25134,-36.54362,82.51614,-104.7742,-63.70944,119.9291,29.72107,166.833,0.0,0.99937,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,44.60303300624377,Task3_Insertion,0.0,6.657321069828535,18.693296588466154,18.724887402280668,95.68490582736919,29.579780620188224,166.83295238051738,492.26479762454437,2779.110740898378,254236.91181782927,90.15097028254695,1114.9313341515663
9.51144,InsertToTarget,Double,12.90686,12.90671,2.46037,162.2016,162.2016,0.0,12.90686,2.46037,0.0,0.0,0.0,0.99979,1.0,6,6,1,0.61501,1.04365,0.05932,0.82298,0.70221,0.07236,0.82,0.7,0.06,0.9,0.56,0.06,-2.19064,-34.35802,79.35294,-105.1702,-59.6467,122.6498,12.90671,162.2016,0.0,0.99979,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,26.295030239284156,Task3_Insertion,0.0,2.4598680542547764,6.920578970836851,6.92217380009751,91.95536134740878,12.8972948863169,162.19905702561894,331.4327604175237,4431.444514466606,51080.72654039062,44.28174450767481,1002.3626668393935
9.55002,InsertToTarget,Double,4.75087,4.61788,0.82898,160.258,160.258,0.00694,4.63293,0.82898,0.0,0.0,0.0,0.99714,1.0,6,6,1,0.62019,1.04526,0.05982,0.82164,0.69972,0.06445,0.82,0.7,0.06,0.9,0.56,0.06,-2.16666,-33.73921,78.33989,-105.0766,-58.34796,123.6555,4.61788,160.258,0.0,0.99714,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,25.92016588906195,Task3_Insertion,0.0,0.8289575417449044,2.3328197160697086,2.332880756835111,77.14763038083136,4.631816556750152,160.255329084558,153.37672243575423,3552.522812136146,37787.681561408186,14.0344186976959,529.5829899508888
9.58985,InsertToTarget,Double,2.61399,1.33461,0.23821,159.0082,159.0082,0.01411,1.34339,0.23821,0.0,0.0,0.0,0.99429,1.0,6,6,1,0.62215,1.04506,0.05991,0.8214,0.69822,0.0613,0.82,0.7,0.06,0.9,0.56,0.06,-2.14739,-33.57477,77.98071,-104.9822,-57.98572,123.9637,1.33461,159.0082,0.0,0.99429,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,25.106703489831624,Task3_Insertion,0.0,0.2384966435706423,0.6711893532754886,0.6711908069773356,30.92210229975975,1.3418265392883333,159.01074932217622,60.03791501160753,1557.6989046507256,40359.643334695924,3.6854080686402617,157.93184937411004
9.61165,InsertToTarget,Double,2.92731,0.56011,0.10279,158.3736,158.3736,0.01804,0.56494,0.10279,0.0,0.0,0.0,0.99272,1.0,6,6,1,0.62276,1.04468,0.05992,0.82152,0.69756,0.06055,0.82,0.7,0.06,0.9,0.56,0.06,-2.13549,-33.55101,77.87892,-104.9455,-57.94687,124.0029,0.56011,158.3736,0.0,0.99272,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,45.87155963302977,Task3_Insertion,0.0,0.10338996090369032,0.29096595529528213,0.29096607373529104,11.044978607332292,0.5607261775179242,158.37350314999026,41.03601095541172,794.4796485981601,25871.24490387495,1.9103376473707314,72.05165142144487
