time,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,entry_error_mm,target_error_mm,needle_skull_violation_mm,lambda,stage,valid_post_insertion_context,source_file,fps_est,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
11.03351,Done,Target,161.247,10.84752,3.85681,0.00187,0.00187,0.99972,0.04678,3.85681,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.68873,0.89893,0.08215,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.74476,-32.86086,61.28084,-84.72084,-85.36404,102.1315,10.84752,0.00187,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,28.901734104046827,Task2_TargetRCM_EntryCone,0.0,3.8571557318296232,10.846837384949495,10.852985008900172,0.0,0.0,0.0,1.7798229048217483e-12,5.655093240302535e-11,1.2027644631388606e-09,4.000157113012495,1.3715124211617704
11.06771,Done,Target,161.2467,10.84513,3.85595,0.00166,0.00166,0.99972,0.04655,3.85595,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.68936,0.89929,0.08262,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.75382,-32.74608,61.08789,-84.81427,-85.16916,102.2513,10.84513,0.00166,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.23976608187115,Task2_TargetRCM_EntryCone,0.0,3.8555561536455185,10.84234595046672,10.848485930697487,0.0,0.0,0.0,0.0,5.239876638120969e-11,3.5304165562076253e-10,3.987275469317502,1.386617298358382
11.10145,Done,Target,161.2468,10.84266,3.85509,0.00171,0.00171,0.99972,0.04661,3.85509,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.69,0.89965,0.08307,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.76099,-32.63218,60.89722,-84.90829,-84.97664,102.3668,10.84266,0.00171,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.638411381150075,Task2_TargetRCM_EntryCone,0.0,3.854884901992011,10.840461149286057,10.84659792377075,0.0,0.0,0.0,1.7798229048217483e-12,3.496510616280592e-11,1.1797102889524747e-09,3.9760164833753358,1.4008787826685543
11.13605,Done,Target,161.2467,10.84068,3.85438,0.0016,0.0016,0.99972,0.0465,3.85438,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.69066,0.90003,0.0835,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.76654,-32.51545,60.70259,-85.00594,-84.78025,102.4818,10.84068,0.0016,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,28.901734104046827,Task2_TargetRCM_EntryCone,0.0,3.853689130916747,10.837103551287017,10.843234617805136,0.0,0.0,0.0,2.5146000066436358e-12,2.6313964874746672e-11,1.2988252521663483e-09,3.957078600314853,1.4578303144910585
11.17097,Done,Target,161.2467,10.83846,3.85361,0.0016,0.0016,0.99972,0.04651,3.85361,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.69134,0.90042,0.08392,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.77027,-32.39747,60.50668,-85.10619,-84.58256,102.5946,10.83846,0.0016,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,28.636884306986257,Task2_TargetRCM_EntryCone,0.0,3.8538416621035867,10.837531842899374,10.84366363732205,0.0,0.0,0.0,0.0,5.670145009040645e-11,7.539496304293187e-10,3.9342924988386647,1.3544854876373258
11.20644,Done,Target,161.2469,10.83655,3.85285,0.00182,0.00182,0.99972,0.04671,3.85285,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.69203,0.90082,0.08431,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.77215,-32.27806,60.30917,-85.20926,-84.38332,102.7055,10.83655,0.00182,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,28.192839018889114,Task2_TargetRCM_EntryCone,0.0,3.8534506775715003,10.836433999090545,10.842563927783962,0.0,0.0,0.0,1.7798229048217483e-12,2.5995402859523322e-11,1.6604847912833185e-09,3.9447304415203512,1.3750854042950473
11.24106,Done,Target,161.2465,10.83409,3.85204,0.0014,0.0014,0.99972,0.0463,3.85204,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.69274,0.90122,0.08467,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.77205,-32.15952,60.11388,-85.31358,-84.18613,102.8124,10.83409,0.0014,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,28.885037550550035,Task2_TargetRCM_EntryCone,0.0,3.8524233578576887,10.833549390019995,10.839674418274967,0.0,0.0,0.0,1.7763568394002505e-12,5.907369757352898e-11,7.666337904142776e-10,3.9524059910408376,1.4399316322058295
11.27489,Done,Target,161.2466,10.83187,3.85128,0.00149,0.00149,0.99972,0.0464,3.85128,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.69343,0.90162,0.08499,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.77018,-32.04433,59.92479,-85.41663,-83.99519,102.9134,10.83187,0.00149,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.559562518474703,Task2_TargetRCM_EntryCone,0.0,3.851110741287757,10.829863691381869,10.835982462098961,0.0,0.0,0.0,2.5219419200973695e-12,2.7704625718347338e-11,1.6970888036775656e-09,3.9072401219427504,1.6783650458121377
11.30947,Done,Target,161.2466,10.82994,3.85056,0.0015,0.0015,0.99972,0.04639,3.85056,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.69414,0.90203,0.08529,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.7665,-31.92788,59.73431,-85.52264,-83.80278,103.0127,10.82994,0.0015,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,28.918449971081504,Task2_TargetRCM_EntryCone,0.0,3.8499711618642127,10.826663859476563,10.832777201019486,0.0,0.0,0.0,0.0,5.758232485241775e-11,3.9780860570826806e-10,3.881597461227701,1.4676979504444319
11.34393,Done,Target,161.2464,10.82796,3.84985,0.00128,0.00128,0.99972,0.04618,3.84985,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.69486,0.90244,0.08557,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.76099,-31.8114,59.54447,-85.63068,-83.61085,103.1093,10.82796,0.00128,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.01915264074201,Task2_TargetRCM_EntryCone,0.0,3.849832883402743,10.826275586262984,10.832388269239312,0.0,0.0,0.0,1.7763568394002505e-12,1.6937590626524213e-12,1.3196204466572316e-09,3.863870447877757,1.4692177526294603
11.37809,Done,Target,161.2464,10.82615,3.84924,0.00128,0.00128,0.99972,0.04618,3.84924,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.69558,0.90285,0.08582,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.75378,-31.69689,59.35847,-85.73902,-83.42258,103.2016,10.82615,0.00128,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.274004683840776,Task2_TargetRCM_EntryCone,0.0,3.8496405751490768,10.82573560225282,10.831847369418306,0.0,0.0,0.0,1.1102230246251565e-13,4.760347627925773e-11,1.789965600454578e-10,3.83971104394666,1.7126485590826042
11.4114,Done,Target,161.2464,10.82448,3.84863,0.00133,0.00133,0.99972,0.04624,3.84863,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.6963,0.90326,0.08603,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.74501,-31.5853,59.17783,-85.84669,-83.23952,103.2892,10.82448,0.00133,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,30.021014710297052,Task2_TargetRCM_EntryCone,0.0,3.8478885815754844,10.820816158715681,10.826919586744411,0.0,0.0,0.0,1.9891280697202824e-12,1.3939905382392753e-11,1.0808637486020632e-09,3.792541752677232,1.9053011537654863
11.44629,Done,Target,161.2465,10.82265,3.84797,0.00139,0.00139,0.99972,0.04629,3.84797,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.69704,0.90368,0.08623,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.73417,-31.47103,58.99345,-85.95946,-83.05224,103.3765,10.82265,0.00139,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,28.661507595300353,Task2_TargetRCM_EntryCone,0.0,3.847961590127606,10.821021160497255,10.827124935880192,0.0,0.0,0.0,8.881784197001252e-13,2.8587573943103435e-11,5.58426856464786e-10,3.748570747387429,1.5073742753303272
11.48207,Done,Target,161.2463,10.82085,3.84726,0.00125,0.00125,0.99972,0.04613,3.84726,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.69781,0.90412,0.0864,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.7211,-31.35373,58.80481,-86.07784,-82.86024,103.4637,10.82085,0.00125,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.94857462269361,Task2_TargetRCM_EntryCone,0.0,3.846932826245565,10.818132477722298,10.824231359746054,0.0,0.0,0.0,0.0,2.878408912891934e-11,4.314461065699143e-10,3.7462132555217376,1.4174399068709267
11.5167,Done,Target,161.2462,10.81942,3.8468,0.00108,0.00108,0.99972,0.04596,3.8468,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.69857,0.90456,0.08654,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.70661,-31.2404,58.62314,-86.19484,-82.67493,103.5457,10.81942,0.00108,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,28.876696505919774,Task2_TargetRCM_EntryCone,0.0,3.846138042238392,10.8159007884414,10.821995891831701,0.0,0.0,0.0,1.7763568394002505e-12,8.890786495067368e-13,6.7498356191248e-10,3.7173129322939356,1.7551591255120635
11.55074,Done,Target,161.2463,10.81812,3.84639,0.00118,0.00118,0.99972,0.04607,3.84639,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.69931,0.90498,0.08665,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.69069,-31.13061,58.44771,-86.31098,-82.49545,103.6231,10.81812,0.00118,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.377203290247476,Task2_TargetRCM_EntryCone,0.0,3.8458129156551584,10.814987858663075,10.821081416757577,0.0,0.0,0.0,0.0,2.661754792868339e-11,3.9084297344145124e-10,3.672466838767604,2.0207114134250497
11.58438,Done,Target,161.2462,10.81682,3.84598,0.00108,0.00108,0.99972,0.04596,3.84598,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.70005,0.90541,0.08674,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.67332,-31.02344,58.27698,-86.42726,-82.32012,103.6967,10.81682,0.00108,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.726516052318566,Task2_TargetRCM_EntryCone,0.0,3.8464164271565338,10.816682471037442,10.822778897772888,0.0,0.0,0.0,2.5146000066436358e-12,2.671702125372914e-11,3.846639165159892e-10,3.620457812470266,1.9942126268228846
11.61865,Done,Target,161.2462,10.81533,3.84542,0.00108,0.00108,0.99972,0.04598,3.84542,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.70081,0.90584,0.08679,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.65404,-30.9165,58.10715,-86.54651,-82.14499,103.7684,10.81533,0.00108,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.18004085205623,Task2_TargetRCM_EntryCone,0.0,3.8452209631291105,10.813325701807926,10.819416447078556,0.0,0.0,0.0,1.7798229048217483e-12,1.1123874486426564e-12,5.468131256924917e-10,3.5784361003982217,1.9033393680157342
11.6522,Done,Target,161.2461,10.81446,3.84512,0.00096,0.00096,0.99972,0.04587,3.84512,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.70155,0.90626,0.08682,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.63352,-30.81259,57.94262,-86.66538,-81.97462,103.8364,10.81446,0.00096,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.806259314456064,Task2_TargetRCM_EntryCone,0.0,3.8452894931463404,10.813518128848747,10.819609199713867,0.0,0.0,0.0,2.5146000066436358e-12,2.6731132882375472e-11,8.601594321906083e-10,3.5364395698922566,1.9620990300259915
11.68641,Done,Target,161.2461,10.81309,3.84466,0.00097,0.00097,0.99972,0.04587,3.84466,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.7023,0.90669,0.08682,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.61105,-30.7091,57.77925,-86.78748,-81.80444,103.9025,10.81309,0.00097,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.23121894183,Task2_TargetRCM_EntryCone,0.0,3.844920496064252,10.812482013114913,10.818571330965119,0.0,0.0,0.0,2.5146000066436358e-12,5.938871549706268e-11,1.2954529588640617e-09,3.49107275900919,1.9262455184559075
11.72014,Done,Target,161.2462,10.81247,3.84435,0.00107,0.00107,0.99972,0.04596,3.84435,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.70304,0.90712,0.08679,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.58727,-30.6081,57.62026,-86.90987,-81.63805,103.9654,10.81247,0.00107,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.647198339756663,Task2_TargetRCM_EntryCone,0.0,3.844145178008843,10.81030497753917,10.816390613138518,0.0,0.0,0.0,1.7798229048217483e-12,6.586645974461022e-11,1.2389216639282496e-09,3.453020851575271,2.16655109929184
11.75363,Done,Target,161.2461,10.81185,3.8441,0.00097,0.00097,0.99972,0.04587,3.8441,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.70378,0.90754,0.08674,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.56217,-30.50993,57.4662,-87.03264,-81.47573,104.0253,10.81185,0.00097,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.85965959988173,Task2_TargetRCM_EntryCone,0.0,3.8444557161627926,10.811176945873099,10.817264056146039,0.0,0.0,0.0,1.9891280697202824e-12,2.6105794620753923e-11,1.1177116288802172e-09,3.3891836415516177,2.2862997052358462
11.78864,Done,Target,161.2461,10.81044,3.84364,0.00096,0.00096,0.99972,0.04587,3.84364,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.70454,0.90797,0.08665,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.53445,-30.41031,57.31036,-87.16172,-81.31021,104.0846,10.81044,0.00096,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,28.563267637817958,Task2_TargetRCM_EntryCone,0.0,3.8433123391176207,10.807966425518945,10.814048107334346,0.0,0.0,0.0,0.0,1.2605790635750937e-11,8.559783670438901e-10,3.3417052159997938,2.040863171541537
11.82224,Done,Target,161.2459,10.81023,3.84354,0.00081,0.00081,0.99972,0.04571,3.84354,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.70528,0.9084,0.08654,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.50624,-30.31577,57.16288,-87.28784,-81.15255,104.1396,10.81023,0.00081,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.76190476190332,Task2_TargetRCM_EntryCone,0.0,3.842998954412611,10.807086463097377,10.813166657607493,0.0,0.0,0.0,1.7798229048217483e-12,3.7152452745951136e-11,4.4903956629610187e-10,3.29956320467816,2.2513454281866196
11.85634,Done,Target,161.2459,10.80951,3.84339,0.00081,0.00081,0.99972,0.0457,3.84339,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.70602,0.90882,0.08641,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.47621,-30.22269,57.01811,-87.41679,-80.99628,104.1927,10.80951,0.00081,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.325513196482067,Task2_TargetRCM_EntryCone,0.0,3.8437983444767814,10.809331094073219,10.81541508292147,0.0,0.0,0.0,2.5146000066436358e-12,3.76332262479238e-11,1.2402532691551792e-09,3.2370717290665865,2.4913041735601236
11.8902,Done,Target,161.2458,10.80914,3.84318,0.00076,0.00076,0.99972,0.04565,3.84318,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.70676,0.90924,0.08624,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.44499,-30.13276,56.87869,-87.54607,-80.84428,104.243,10.80914,0.00076,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.533372711163032,Task2_TargetRCM_EntryCone,0.0,3.8429479541975597,10.80694325801555,10.813023210504266,0.0,0.0,0.0,1.7798229048217483e-12,4.8079860857413754e-11,1.1837344695551206e-09,3.1775278585243623,3.1857530163462853
11.92457,Done,Target,161.2458,10.80833,3.84293,0.00072,0.00072,0.99972,0.04561,3.84293,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.70749,0.90966,0.08605,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.41191,-30.04431,56.742,-87.67834,-80.6936,104.2913,10.80833,0.00072,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.095141111435133,Task2_TargetRCM_EntryCone,0.0,3.842991596335643,10.807065802125923,10.813145961717563,0.0,0.0,0.0,8.950904182623619e-13,4.517044832913902e-11,1.959012187985211e-09,3.0625771546339333,2.832007075280272
11.96644,Done,Target,161.2463,10.80234,3.84063,0.00122,0.00122,0.99972,0.04609,3.84063,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.70835,0.91015,0.08577,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.37049,-29.94518,56.58957,-87.83689,-80.5217,104.3445,10.80234,0.00122,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,23.883448770001714,Task2_TargetRCM_EntryCone,0.0,3.8403631029732246,10.79968516307351,10.8057528575779,0.0,0.0,0.0,3.5596458096434966e-12,9.336333643964274e-11,1.6957737852478147e-09,3.0395715231808498,3.7361926963142014
11.98811,Done,Target,161.246,10.80243,3.84063,0.001,0.001,0.99972,0.04582,3.84063,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.70881,0.91041,0.08562,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.34763,-29.89204,56.50797,-87.92307,-80.42947,104.3725,10.80243,0.001,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,46.14674665436023,Task2_TargetRCM_EntryCone,0.0,3.841215782958653,10.802079435715923,10.80815117201109,0.0,0.0,0.0,4.463041323674983e-12,5.149743852048899e-11,2.4897791977923445e-09,2.9455956225878666,2.5846224242014615
12.02355,Done,Target,161.2466,10.79131,3.83666,0.00152,0.00152,0.99972,0.04636,3.83666,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.70949,0.9108,0.08533,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.31102,-29.81796,56.39503,-88.05515,-80.29697,104.4112,10.79131,0.00152,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,28.21670428893947,Task2_TargetRCM_EntryCone,0.0,3.8362681482082093,10.78818675013816,10.794235059119519,0.0,0.0,0.0,1.7798229048217483e-12,5.23101052176303e-11,9.828049652790945e-10,3.02638836933843,2.392043067339097
12.05777,Done,Target,161.246,10.80619,3.84211,0.00089,0.00089,0.99972,0.04577,3.84211,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.71029,0.91126,0.08504,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.2707,-29.72778,56.25675,-88.20332,-80.141,104.4567,10.80619,0.00089,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.222676797195074,Task2_TargetRCM_EntryCone,0.0,3.842072168904705,10.804484112058443,10.810559909516579,0.0,0.0,0.0,1.7798229048217483e-12,2.748164528507538e-11,4.277240488894535e-10,3.1020121267451644,3.4030456904634274
12.09143,Done,Target,161.2458,10.80817,3.84272,0.00074,0.00074,0.99972,0.04556,3.84272,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.71098,0.91165,0.08473,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.23196,-29.65387,56.14437,-88.33911,-80.00854,104.4936,10.80817,0.00074,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.708853238264002,Task2_TargetRCM_EntryCone,0.0,3.8430479339790655,10.807223994329426,10.813304421277374,0.0,0.0,0.0,3.5544479789666732e-12,3.6625031005003294e-11,1.6333747681776002e-09,2.854657282673211,5.730923803072674
12.1254,Done,Target,161.2457,10.80855,3.84288,0.0007,0.0007,0.99972,0.04556,3.84288,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.71167,0.91205,0.08438,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.19166,-29.58323,56.03744,-88.47688,-79.87951,104.5283,10.80855,0.0007,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.437739181630803,Task2_TargetRCM_EntryCone,0.0,3.842893191875642,10.806789489187924,10.812869181809681,0.0,0.0,0.0,1.7798229048217483e-12,8.404884873396733e-11,8.431555946632681e-10,2.7739051069469793,2.905614378004352
12.16112,Done,Target,161.2457,10.8079,3.84262,0.0008,0.0008,0.99972,0.04552,3.84262,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.71237,0.91245,0.08399,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.14822,-29.5133,55.93209,-88.62201,-79.74911,104.5622,10.8079,0.0008,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.9955207166857,Task2_TargetRCM_EntryCone,0.0,3.84226327972942,10.805020738563126,10.811097442556324,0.0,0.0,0.0,2.5146000066436358e-12,3.1780896928740755e-11,1.1249811670315125e-09,2.723434911602415,2.5402026642571744
12.19429,Done,Target,161.2457,10.8095,3.84323,0.00071,0.00071,0.99972,0.04551,3.84323,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.71303,0.91282,0.0836,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.10648,-29.45012,55.83722,-88.75912,-79.62958,104.5923,10.8095,0.00071,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,30.14772384684943,Task2_TargetRCM_EntryCone,0.0,3.842600122135777,10.80596656937877,10.812044871404709,0.0,0.0,0.0,2.5146000066436358e-12,2.5581320564434826e-12,1.6747797874331899e-09,2.672109728287761,2.9212789315944874
12.22827,Done,Target,161.2458,10.80991,3.84334,0.00081,0.00081,0.99972,0.04557,3.84334,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.71368,0.9132,0.08318,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.06289,-29.38982,55.7472,-88.89936,-79.51255,104.6207,10.80991,0.00081,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.42907592701617,Task2_TargetRCM_EntryCone,0.0,3.8426918857615227,10.806224235401643,10.812302972816651,0.0,0.0,0.0,2.5146000066436358e-12,8.324671166176888e-11,5.778481428281165e-10,2.59796755074372,3.012019988897035
12.26181,Done,Target,161.2459,10.81038,3.84349,0.00091,0.00091,0.99972,0.04568,3.84349,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.71432,0.91356,0.08275,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,-0.01886,-29.33367,55.66382,-89.03854,-79.40086,104.6469,10.81038,0.00091,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.815146094215553,Task2_TargetRCM_EntryCone,0.0,3.8442423770210077,10.810577905262292,10.816664002411432,0.0,0.0,0.0,5.035323478374462e-12,3.8346003629717105e-11,2.139333619689197e-09,2.5440891776496697,2.8938078943612022
12.29516,Done,Target,161.2457,10.81109,3.84379,0.00071,0.00071,0.99972,0.04551,3.84379,0.0,0.0,0.0,0.59735,1.0,6,6,1,0.71493,0.91391,0.08229,0.9,0.56,0.06,0.82,0.7,0.06,0.9,0.56,0.06,0.02594,-29.28109,55.58618,-89.17787,-79.2934,104.6711,10.81109,0.00071,0.0,0.59735,T2_target_rcm_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,29.98500749625308,Task2_TargetRCM_EntryCone,0.0,3.843560405991089,10.808662979790258,10.814745839089005,0.0,0.0,0.0,1.1102230246251565e-13,6.079988267708832e-11,9.576561430879928e-10,2.4844590346244684,2.9771570646984986
