time,mode,phase,solveIK,lambda,lambda0,insertion_progress,tip_entry_error_mm,tip_target_error_mm,rcm_error_mm,weighted_error,skull_violation_mm,arm_skull_violation_mm,entry_axis_error_deg,entry_cone_violation_deg,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,entry_rcm_error_mm,target_rcm_or_tip_error_mm,stage,valid_post_insertion_context,raw_needle_skull_penetration_mm,intentional_needle_inside_skull,unsafe_needle_skull_violation_mm,source_file,fps_est,task_inferred,total_skull_violation_mm,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
28.7232,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,27.624309392267218,Task3_Insertion,0.0,2.338682451623638e-14,1.2646767269685878e-12
28.7553,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.15264797507808,Task3_Insertion,0.0,2.9007785717557725e-15,3.681145432176747e-13
28.7869,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.645569620252203,Task3_Insertion,0.0,3.2431690370603295e-15,4.769388031201801e-14
28.819,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.15264797507808,Task3_Insertion,0.0,0.0,5.019993284837479e-14
28.8507,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.54574132492041,Task3_Insertion,0.0,0.0,1.4886697723281713e-12
28.8827,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.24999999999997,Task3_Insertion,0.0,9.572569286794049e-14,1.4866326631723125e-12
28.9142,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.746031746030543,Task3_Insertion,0.0,9.288155284822162e-14,2.255467309267022e-12
28.9463,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.15264797507808,Task3_Insertion,0.0,9.845568954283847e-14,1.678974579109275e-12
28.9776,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.948881789139314,Task3_Insertion,0.0,1.0383207133646374e-13,2.2538606356320006e-12
29.0099,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.959752321982066,Task3_Insertion,0.0,9.57696339732466e-14,1.7321728412452399e-12
29.0417,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.446540880502656,Task3_Insertion,0.0,9.850909069095471e-14,2.9222333332695678e-12
29.074,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.959752321978662,Task3_Insertion,0.0,9.30060362524039e-14,1.5036751776960895e-12
29.1052,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,32.051282051283756,Task3_Insertion,0.0,2.9007785717557725e-15,3.7217865172880754e-13
29.1374,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.055900621118436,Task3_Insertion,0.0,9.57696339732466e-14,1.455718857937077e-12
29.1694,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.24999999999997,Task3_Insertion,0.0,9.291551940735602e-14,3.4177231266887533e-12
29.2008,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.847133757960336,Task3_Insertion,0.0,1.3550859103564086e-13,1.5664753118740942e-12
29.2326,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.446540880502656,Task3_Insertion,0.0,2.3251509063100976e-14,5.294324198823705e-12
29.2647,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.15264797507808,Task3_Insertion,0.0,2.0894165288297852e-13,3.644326751777109e-13
29.2967,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.24999999999997,Task3_Insertion,0.0,0.0,5.281685003589449e-12
29.3287,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.24999999999997,Task3_Insertion,0.0,1.3337273898913402e-13,1.7829219768993357e-12
29.3603,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.64556962025576,Task3_Insertion,0.0,1.0889516576635645e-13,2.324684310896953e-12
29.3926,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.959752321978662,Task3_Insertion,0.0,3.307396441170108e-14,8.048327525169477e-13
29.4241,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.746031746034124,Task3_Insertion,0.0,9.573668003502033e-14,5.243155223022852e-13
29.4565,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.86419753086506,Task3_Insertion,0.0,5.801557143511545e-15,1.6378942297874867e-12
29.4877,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,32.051282051280104,Task3_Insertion,0.0,4.6525630827818513e-14,1.995321629197035e-12
29.52,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.959752321982066,Task3_Insertion,0.0,1.3330963383348915e-13,1.637240895293777e-12
29.5514,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.847133757960336,Task3_Insertion,0.0,1.0639374080579821e-13,2.1002565645142942e-13
29.5837,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.959752321982066,Task3_Insertion,0.0,1.3330963383348915e-13,1.5212321766180208e-12
29.6151,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.847133757960336,Task3_Insertion,0.0,3.297842074242946e-14,3.360985154867373e-12
29.6475,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.86419753086506,Task3_Insertion,0.0,9.573668003502033e-14,2.4697919605753616e-12
29.6795,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.24999999999997,Task3_Insertion,0.0,1.413069256369066e-13,2.032031800904707e-12
29.7113,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.446540880502656,Task3_Insertion,0.0,9.572569286794049e-14,4.335803624608637e-12
29.7431,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.44654088050617,Task3_Insertion,0.0,1.353765731214029e-13,2.14412270036645e-12
29.7754,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.959752321978662,Task3_Insertion,0.0,9.849841277745622e-14,1.5174921356271232e-12
29.8072,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.446540880502656,Task3_Insertion,0.0,2.139705197216358e-13,1.5466354954041138e-12
29.8387,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.746031746034124,Task3_Insertion,0.0,1.3127425272378462e-13,3.043502666231305e-12
29.8706,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.347962382444884,Task3_Insertion,0.0,9.287022790117615e-14,3.240378574727947e-12
29.9028,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.055900621118436,Task3_Insertion,0.0,9.572569286794049e-14,4.663819012928672e-12
29.9343,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.746031746030543,Task3_Insertion,0.0,2.1404915644598175e-13,2.8771343181593637e-12
29.9662,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.347962382444884,Task3_Insertion,0.0,9.287022790117615e-14,1.5177121462149316e-12
29.9984,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.055900621118436,Task3_Insertion,0.0,1.4118777980995672e-13,1.5734919556194379e-12
30.0301,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.54574132492041,Task3_Insertion,0.0,1.3334907805538776e-13,5.655100388293442e-13
30.0624,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.959752321982066,Task3_Insertion,0.0,1.3330963383348915e-13,3.1504600935045496e-12
30.0938,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.847133757960336,Task3_Insertion,0.0,9.287022790117615e-14,2.0870534845078596e-12
30.1253,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.746031746034124,Task3_Insertion,0.0,2.320622857404618e-14,1.4881012069622348e-12
30.1574,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.15264797507808,Task3_Insertion,0.0,0.0,2.383246061259666e-12
30.1891,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.54574132492041,Task3_Insertion,0.0,1.4118777980995672e-13,3.751477136759094e-13
30.2213,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.055900621118436,Task3_Insertion,0.0,2.320622857404618e-14,2.1820705275512364e-12
30.2531,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.446540880502656,Task3_Insertion,0.0,4.1023203976182695e-15,7.33740131682259e-13
30.2848,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.54574132492041,Task3_Insertion,0.0,2.3566036520288945e-14,1.4887689879081015e-12
30.3162,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.847133757963938,Task3_Insertion,0.0,9.287022790117615e-14,1.8253727420075365e-12
30.3496,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.94011976047876,Task3_Insertion,0.0,1.3127425272378462e-13,1.1567490323784694e-12
30.3807,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,32.15434083601066,Task3_Insertion,0.0,3.2431690370603295e-15,5.324361362390119e-13
30.413,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.959752321982066,Task3_Insertion,0.0,1.3546977559242363e-13,1.714011633242672e-13
30.4441,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,32.154340836014335,Task3_Insertion,0.0,0.0,1.9612977622039083e-13
30.4766,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.769230769228482,Task3_Insertion,0.0,1.3535326247583684e-13,1.4627022524150171e-12
30.5086,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.24999999999997,Task3_Insertion,0.0,9.57696339732466e-14,5.352293242008831e-12
30.5408,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.055900621118436,Task3_Insertion,0.0,2.1402949997351769e-13,1.5433347147693796e-12
30.5719,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,32.154340836014335,Task3_Insertion,0.0,5.693586227667243e-14,5.616151558446933e-12
30.6044,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.769230769231847,Task3_Insertion,0.0,1.413069256369066e-13,9.547839592508862e-13
30.6361,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.54574132492041,Task3_Insertion,0.0,4.1023203976182695e-15,2.1405262758875113e-12
30.6679,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.446540880502656,Task3_Insertion,0.0,2.320622857404618e-14,1.7380043674462306e-12
30.6994,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.746031746030543,Task3_Insertion,0.0,1.088855063734456e-13,1.7134736930074736e-12
30.7318,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.86419753086506,Task3_Insertion,0.0,9.854111748909949e-14,1.8315411627372877e-12
30.7636,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.446540880502656,Task3_Insertion,0.0,2.3251509063100976e-14,1.5174227725068271e-12
30.7958,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.055900621118436,Task3_Insertion,0.0,2.3920432895754778e-14,9.231210712959745e-13
30.8271,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.948881789135687,Task3_Insertion,0.0,5.19717205745273e-14,1.3842162495821478e-12
30.8593,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.055900621118436,Task3_Insertion,0.0,9.572569286794049e-14,7.554008783937891e-13
30.891,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.54574132492395,Task3_Insertion,0.0,1.4503892858778862e-15,1.4822007790740787e-12
30.9231,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.152647975074633,Task3_Insertion,0.0,1.3531440247604773e-13,2.210788154467937e-12
