source_file,task_inferred,mode,phase,samples,duration_s,entry_rcm_error_mm_mean,entry_rcm_error_mm_max,entry_rcm_error_mm_p95,target_rcm_or_tip_error_mm_mean,target_rcm_or_tip_error_mm_max,target_rcm_or_tip_error_mm_p95,final_target_tip_error_mm_mean,final_target_tip_error_mm_max,final_target_tip_error_mm_p95,total_skull_violation_mm_mean,total_skull_violation_mm_max,total_skull_violation_mm_p95,fps_est_mean,fps_est_max,fps_est_p95,cone_t2_angle_deg_geom_mean,cone_t2_angle_deg_geom_max,cone_t2_angle_deg_geom_p95,cone_t4_angle_deg_geom_mean,cone_t4_angle_deg_geom_max,cone_t4_angle_deg_geom_p95
double_rcm_log_20260616_141325_268.csv,Task3_Insertion,Double,ApproachEntry,7,0.2188,458.13967142857143,563.3542,547.53721,499.63937142857145,879.0125,841.94651,499.63937142857145,879.0125,841.94651,0.0,0.0,0.0,68.28039285714286,98.34941,93.536234,51.617528689002576,88.24938377497232,87.1723262033685,148.43829837931395,167.6713142385658,165.7715241067237
double_rcm_log_20260616_141325_268.csv,Task3_Insertion,Double,Done,1713,62.065419999999996,1.0088100000000004,1.00881,1.00881,2.1813800000000008,2.18138,2.18138,2.1813800000000008,2.18138,2.18138,0.0,0.0,0.0,89.32149983654406,260.3604,124.71093999999995,1.024809438975133,1.024809438975133,1.024809438975133,0.677005527084325,0.6770055270843249,0.6770055270843249
double_rcm_log_20260616_141325_268.csv,Task3_Insertion,Double,InsertToTarget,214,7.10042,0.19174383177570095,1.07776,0.5708214999999998,80.41747528037384,160.4792,152.51152,80.41747528037384,160.4792,152.51152,0.0,0.0,0.0,96.06206130841122,156.6698,112.03215,0.07844287727142325,1.0104181597670983,0.48396696441133474,0.5528166028756437,54.421184744441874,0.5346284358335571
double_rcm_log_20260616_141822_422.csv,Task3_Insertion,Double,AlignAtEntry,1,0.0,7.67819,7.67819,7.67819,168.4573,168.4573,168.4573,168.4573,168.4573,168.4573,0.0,0.0,0.0,59.02183,59.02183,59.02183,0.38468493690653405,0.38468493690653405,0.38468493690653405,159.4717835627576,159.4717835627576,159.4717835627576
double_rcm_log_20260616_141822_422.csv,Task3_Insertion,Double,ApproachEntry,7,0.22809999999999997,488.3209142857143,631.2434,610.87664,535.1637714285714,1004.13,966.59475,535.1637714285714,1004.13,966.59475,0.0,0.0,0.0,69.31064571428571,113.0213,106.98541999999999,50.76347262215579,88.24938377497232,87.1723262033685,148.889860585901,167.6713142385658,165.7715241067237
double_rcm_log_20260616_141822_422.csv,Task3_Insertion,Double,Done,674,24.254640000000002,1.0487,1.0487,1.0487,2.1316400000000004,2.13164,2.13164,2.1316400000000004,2.13164,2.13164,0.0,0.0,0.0,87.78629100890207,231.05,109.95743,1.0164452132852464,1.0164452132852464,1.0164452132852464,0.6553050397255051,0.6553050397255052,0.6553050397255052
double_rcm_log_20260616_141822_422.csv,Task3_Insertion,Double,InsertToTarget,208,7.10953,0.20639437500000002,1.07643,0.5914239999999988,80.28605999999999,160.4958,152.45692999999997,80.28605999999999,160.4958,152.45692999999997,0.0,0.0,0.0,90.21389067307693,159.6445,111.56267499999998,0.08222581435711047,1.0164452132852464,0.49089334591483896,0.5799232770687422,55.21279569475972,0.5514681469272172
double_rcm_log_20260616_142105_174.csv,Task3_Insertion,Double,AlignAtEntry,1,0.0,7.67819,7.67819,7.67819,168.4573,168.4573,168.4573,168.4573,168.4573,168.4573,0.0,0.0,0.0,65.37701,65.37701,65.37701,0.38468493690653405,0.38468493690653405,0.38468493690653405,159.4717835627576,159.4717835627576,159.4717835627576
double_rcm_log_20260616_142105_174.csv,Task3_Insertion,Double,ApproachEntry,7,0.2157,488.3209142857143,631.2434,610.87664,535.1637714285714,1004.13,966.59475,535.1637714285714,1004.13,966.59475,0.0,0.0,0.0,67.22555571428572,120.282,106.58770799999996,50.76347262215579,88.24938377497232,87.1723262033685,148.889860585901,167.6713142385658,165.7715241067237
double_rcm_log_20260616_142105_174.csv,Task3_Insertion,Double,Done,367,13.61161,1.0854599999999999,1.08546,1.08546,2.0905899999999997,2.09059,2.09059,2.0905899999999997,2.09059,2.09059,0.0,0.0,0.0,54.57846561307901,181.0828,59.492138000000004,1.0013545554457717,1.0013545554457715,1.0013545554457715,0.6261577021055231,0.6261577021055231,0.6261577021055231
double_rcm_log_20260616_142105_174.csv,Task3_Insertion,Double,InsertToTarget,194,7.24283,0.2768462886597938,1.07638,0.7003965,81.15673726804123,160.5012,153.190365,81.15673726804123,160.5012,153.190365,0.0,0.0,0.0,67.7008781958763,142.9027,102.49516,0.09236327993412825,0.973543227628621,0.4627199967909244,0.6553671491841904,55.21279569475972,0.5691746414310034
double_rcm_log_20260616_142235_693.csv,Task3_Insertion,Double,AlignAtEntry,1,0.0,7.67819,7.67819,7.67819,168.4573,168.4573,168.4573,168.4573,168.4573,168.4573,0.0,0.0,0.0,60.36346,60.36346,60.36346,0.38468493690653405,0.38468493690653405,0.38468493690653405,159.4717835627576,159.4717835627576,159.4717835627576
double_rcm_log_20260616_142235_693.csv,Task3_Insertion,Double,ApproachEntry,8,0.23625000000000002,459.79696249999995,563.3542,544.901045,466.77975000000004,879.0125,835.7688449999999,466.77975000000004,879.0125,835.7688449999999,0.0,0.0,0.0,64.94153875,90.80719,89.70403900000001,46.010552760277676,88.24938377497232,84.23677049588548,148.181843634327,167.6713142385658,165.45489241808332
double_rcm_log_20260616_142235_693.csv,Task3_Insertion,Double,Done,177,6.59433,1.0855099999999998,1.08551,1.08551,2.06634,2.06634,2.06634,2.06634,2.06634,2.06634,0.0,0.0,0.0,54.849105423728815,144.4845,61.22063399999998,1.0090293184500765,1.0090293184500763,1.0090293184500763,0.6342487051333479,0.634248705133348,0.634248705133348
double_rcm_log_20260616_142235_693.csv,Task3_Insertion,Double,InsertToTarget,194,7.23874,0.2419833505154639,1.08551,0.7754069999999997,81.68313298969072,159.8787,151.26878,81.68313298969072,159.8787,151.26878,0.0,0.0,0.0,81.74906458762887,183.3387,108.551285,0.08635845536671698,1.0090293184500763,0.477233966598799,0.46018510601598084,38.30334749908773,0.5643985565200184
double_rcm_log_20260616_143043_160.csv,Task3_Insertion,Double,AlignAtEntry,6,24.01678,35.406243333333336,49.27027,49.27027,194.89316666666664,208.1111,208.1111,194.89316666666664,208.1111,208.1111,0.0,0.0,0.0,57.291038333333326,83.10675,75.604465,1.1902406575963822,1.5930185179413063,1.5930185179413063,159.49235078923004,159.50263440246624,159.50263440246624
double_rcm_log_20260616_143043_160.csv,Task3_Insertion,Double,ApproachEntry,87,24.22304,316.1889148275862,659.3129,563.3542,355.62244528735636,1015.91,879.0125,355.62244528735636,1015.91,879.0125,0.0,0.0,0.0,52.89597218390804,98.76315,61.164131000000005,37.468950558240614,88.24938377497232,86.88043521012615,103.69679380206176,178.75167552557627,165.77384018076506
double_rcm_log_20260616_143043_160.csv,Task3_Insertion,Double,Done,3088,139.77645,1.072126959196891,1.07344,1.07344,2.083072940414508,2.1016,2.1016,2.083072940414508,2.1016,2.1016,0.0,0.0,0.0,48.985912927461136,119.2379,55.42273499999998,1.010609090197493,1.0142737900462295,1.0142737900462295,0.6396944963350987,0.6473191687071457,0.6473191687071457
double_rcm_log_20260616_143043_160.csv,Task3_Insertion,Double,InsertToTarget,443,31.11582,0.29648539503386007,1.48781,0.7994439999999999,89.79427726862303,160.9492,157.8555,89.79427726862303,160.9492,157.8555,0.0,0.0,0.0,60.58439013544019,155.7528,98.871366,0.09070382675340231,1.0142737900462295,0.40829418433393017,1.8766045946456669,78.48380774934205,4.221871586105349
double_rcm_log_20260616_170906_774.csv,Task2_TargetRCM_EntryCone,Target,Done,684,24.617000000000004,12.26381918128655,14.93445,14.885209999999999,0.19485774853801172,0.53743,0.5290375,0.19485774853801172,0.53743,0.5290375,0.0,0.0,0.0,57.8272558625731,147.8652,78.034111,4.331648698551252,5.300389542014633,5.284192386165349,0.06274697390589706,0.17283354692052927,0.17283354692052927
double_rcm_log_20260616_170906_774.csv,Task3_Insertion,Double,AlignAtEntry,8,36.64324,33.67323999999999,49.27027,49.27027,193.240925,208.1111,208.1111,193.240925,208.1111,208.1111,0.0,0.0,0.0,58.99718125,74.20979,71.1916945,1.1398934250532666,1.5930185179413063,1.5930185179413063,159.4910653375755,159.50263440246624,159.50263440246624
double_rcm_log_20260616_170906_774.csv,Task3_Insertion,Double,ApproachEntry,141,36.94166,275.6976018439716,659.3129,631.2434,322.30706283687937,1015.91,1004.13,322.30706283687937,1015.91,1004.13,0.0,0.0,0.0,56.994709078014196,108.4237,66.45679,35.482770849123554,88.24938377497232,86.88043521012615,94.94853720314698,178.75167552557627,161.3464007125633
double_rcm_log_20260616_170906_774.csv,Task3_Insertion,Double,Done,1290,60.401619999999994,1.0355217674418604,1.07756,1.07756,2.144476976744186,2.2184,2.2184,2.144476976744186,2.2184,2.2184,0.0,0.0,0.0,75.63336798449612,217.841,182.761785,1.0169775088171633,1.025782856968936,1.025782856968936,0.6595071652446701,0.6849356911598875,0.6849356911598875
