time,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,raw_needle_skull_penetration_mm,unsafe_needle_skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,source_file,fps_est,stage,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
26.03889,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.59002042602887,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,5.551115123125783e-14,6.469773587848051e-12,4.777042918673044e-11,8.447194706740887e-14,9.440930779467758e-13
26.1061,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.878738282992964,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,5.551115123125783e-14,6.314859291904872e-12,6.027628348337127e-12,7.057898881987199e-14,6.399042797718672e-13
26.17548,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.413375612568695,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.881784197001252e-13,7.091318907438813e-12,9.390584319887799e-11,2.320622857404618e-14,8.467252406643228e-13
26.24279,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.856633486852079,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.899114524108742e-13,6.934459756870391e-12,4.981095235272949e-11,6.671790715038277e-14,1.9572708146277936e-13
26.3115,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.553922282055144,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,0.0,4.4574378528946436e-13,6.873659517601934e-11,1.160311428702309e-14,4.837407763930715e-13
26.37919,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.773230905598515,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.881784197001252e-13,6.461474842043202e-12,4.849018089198413e-11,2.9007785717557725e-15,3.375813170741724e-13
26.44758,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.622020763270063,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.881784197001252e-13,6.459722110765964e-12,1.0710644729325665e-10,4.7840865791509556e-14,3.529587630310701e-13
26.51523,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.781966001478102,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,0.0,9.146766784383056e-12,4.848859858996167e-11,4.641245714809236e-14,7.210748485046727e-13
26.58504,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.324595330181847,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.881784197001252e-13,5.693222953219683e-13,1.3201714439023115e-10,5.189070459296527e-14,7.946024865472677e-13
26.65278,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.762326542662997,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,5.551115123125783e-14,9.046867853121531e-12,4.5603855430887065e-11,6.961868572213853e-14,8.482272178705132e-13
26.72448,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,13.947001394700164,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.899114524108742e-13,7.374486088081831e-12,1.4135156640776772e-10,8.367124703386107e-14,7.21410083369299e-13
26.79263,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.673514306676607,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.899114524108742e-13,1.3036056189789227e-11,1.1262224820815716e-10,5.3251215954515665e-14,9.036563283148909e-13
26.86055,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.723203769139976,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.899114524108742e-13,9.091139662487249e-12,1.4421323901401683e-10,5.3251215954515665e-14,7.850246968601248e-13
26.92942,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.520110352838591,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.899114524108742e-13,6.420359433891714e-12,1.0571462168055263e-10,6.665481691674458e-14,3.754646317010264e-13
26.9974,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.71020888496647,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,0.0,6.505145878483821e-12,4.7036840485126855e-11,2.9007785717557725e-15,4.927501688703446e-13
27.06481,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.83459427384608,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,5.551115123125783e-14,3.48627150226377e-14,1.0641728434859471e-10,6.57011938504117e-14,4.786942479017035e-13
27.1352,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.20656343230578,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,0.0,9.45499065749679e-12,4.571505095897582e-11,6.563712636189231e-14,9.186766262585666e-13
27.20295,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.760147601475971,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,1.25607396694702e-12,6.547622601999966e-12,1.0978737963714452e-10,1.6776935685126083e-13,6.292969749532718e-13
27.27055,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.792899408284292,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.881784197001252e-13,6.5810079434787925e-12,1.7418730480949346e-10,5.317214951750687e-14,1.299644655825973e-12
27.33839,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.740566037735775,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.881784197001252e-13,1.8540253030153198e-11,7.249836764916351e-11,2.5945352296482636e-14,5.136774793846067e-13
27.40618,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.751438265231146,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,1.9868029630580077e-12,1.1840085278070504e-11,2.2363223802757442e-10,9.354729806494551e-14,7.840345623714032e-13
27.47408,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.727540500736024,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,9.930136612989092e-13,1.2809095157521334e-11,1.7003861634334744e-10,1.0697542801225964e-13,6.332441066469969e-13
27.55156,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,12.906556530717976,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,4.4754520913118095e-13,1.104722089853917e-11,1.275671676183369e-10,5.1910970442046026e-14,9.8106794596141e-13
27.64011,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,11.293054771315454,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.899114524108742e-13,1.093908686928896e-11,1.3396071369859142e-10,5.691738560499439e-14,6.317053806309379e-13
27.70999,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.310246136233282,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,1.25607396694702e-12,1.411955929979756e-11,1.86115692188666e-10,5.19717205745273e-14,5.238490125070932e-13
27.77893,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.505366985785207,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,1.25607396694702e-12,1.4469415091684224e-11,9.989268237297918e-11,2.5945352296482636e-14,7.600919238348231e-13
27.84768,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.545454545454245,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.899114524108742e-13,2.4587637186806846e-13,1.490477497793661e-10,5.3251215954515665e-14,3.483402598855947e-13
27.91585,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.669209329617454,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,1.25607396694702e-12,6.498509018272454e-12,4.8333910496045135e-11,5.3251215954515665e-14,3.905983344699094e-13
