time,mode,phase,solveIK,lambda,lambda0,insertion_progress,tip_entry_error_mm,tip_target_error_mm,rcm_error_mm,weighted_error,skull_violation_mm,arm_skull_violation_mm,entry_axis_error_deg,entry_cone_violation_deg,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,source_file,fps_est,stage,task_inferred,total_skull_violation_mm,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
14.9331,InsertionSequence,Done,1,0.59693,0.59689,1.0,161.215,1.301,1.123,0.011255,0.0,0.0,0.861,0.0,-3.982,-27.899,65.25,-1.974,-102.376,16.941,paper_rcm_log_20260616_110604_571_5382.csv,23.255813953488772,Unknown,Unknown,0.0,0.3030483160307675,0.15583204918518193
14.9759,InsertionSequence,Done,1,0.59693,0.59689,1.0,161.215,1.281,1.105,0.011078,0.0,0.0,0.848,0.0,-3.981,-27.916,65.276,-1.975,-102.372,16.941,paper_rcm_log_20260616_110604_571_5382.csv,23.36448598130856,Unknown,Unknown,0.0,0.29344671080115486,0.174557966839665
15.0198,InsertionSequence,Done,1,0.59693,0.59689,1.0,161.216,1.261,1.088,0.010903,0.0,0.0,0.834,0.0,-3.981,-27.932,65.302,-1.976,-102.367,16.942,paper_rcm_log_20260616_110604_571_5382.csv,22.77904328018186,Unknown,Unknown,0.0,0.2916989126998715,0.2197895019777195
15.0624,InsertionSequence,Done,1,0.59693,0.59689,1.0,161.216,1.241,1.071,0.010731,0.0,0.0,0.821,0.0,-3.981,-27.948,65.328,-1.977,-102.363,16.943,paper_rcm_log_20260616_110604_571_5382.csv,23.47417840375576,Unknown,Unknown,0.0,0.27848976986168583,0.2712795618265172
15.0925,InsertionSequence,Done,1,0.59692,0.59689,1.0,161.217,1.228,1.06,0.010618,0.0,0.0,0.813,0.0,-3.981,-27.959,65.344,-1.977,-102.36,16.944,paper_rcm_log_20260616_110604_571_5382.csv,33.22259136212721,Unknown,Unknown,0.0,0.27309187656386524,0.13027293288088226
15.1358,InsertionSequence,Done,1,0.59692,0.59689,1.0,161.217,1.208,1.043,0.010451,0.0,0.0,0.8,0.0,-3.981,-27.975,65.369,-1.978,-102.356,16.944,paper_rcm_log_20260616_110604_571_5382.csv,23.094688221708825,Unknown,Unknown,0.0,0.2813772102769251,0.108587985745716
15.1787,InsertionSequence,Done,1,0.59692,0.59689,1.0,161.218,1.19,1.026,0.010286,0.0,0.0,0.787,0.0,-3.981,-27.99,65.394,-1.979,-102.352,16.945,paper_rcm_log_20260616_110604_571_5382.csv,23.310023310023585,Unknown,Unknown,0.0,0.27602366977848214,0.18982891921269782
15.2225,InsertionSequence,Done,1,0.59692,0.59689,1.0,161.218,1.171,1.01,0.010123,0.0,0.0,0.775,0.0,-3.981,-28.006,65.418,-1.98,-102.348,16.946,paper_rcm_log_20260616_110604_571_5382.csv,22.83105022831001,Unknown,Unknown,0.0,0.2703715109316797,0.1441233882989366
15.2649,InsertionSequence,Done,1,0.59692,0.59689,1.0,161.219,1.152,0.994,0.009964,0.0,0.0,0.763,0.0,-3.98,-28.021,65.441,-1.981,-102.343,16.947,paper_rcm_log_20260616_110604_571_5382.csv,23.584905660376993,Unknown,Unknown,0.0,0.26749128012272383,0.16779718867635032
15.3088,InsertionSequence,Done,1,0.59692,0.59689,1.0,161.219,1.134,0.979,0.009807,0.0,0.0,0.75,0.0,-3.98,-28.036,65.465,-1.982,-102.339,16.947,paper_rcm_log_20260616_110604_571_5382.csv,22.779043280182783,Unknown,Unknown,0.0,0.26082140624865746,0.22666598273752572
15.3523,InsertionSequence,Done,1,0.59692,0.59689,1.0,161.22,1.117,0.963,0.009652,0.0,0.0,0.739,0.0,-3.98,-28.05,65.488,-1.983,-102.335,16.948,paper_rcm_log_20260616_110604_571_5382.csv,22.988505747126503,Unknown,Unknown,0.0,0.25065924520441724,5613.988816923789
15.3969,InsertionSequence,Done,1,0.59692,0.59689,1.0,161.22,1.099,0.947,0.009499,0.0,0.0,0.727,0.0,-3.98,-28.065,65.51,-1.984,-102.332,16.949,paper_rcm_log_20260616_110604_571_5382.csv,22.421524663676696,Unknown,Unknown,0.0,507.0395894246644,3464.3427695761175
15.4333,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,490.417,477.099,490.417,2.826977,0.0,0.0,50.408,0.0,-0.009,-21.008,35.33,-0.096,-28.31,0.134,paper_rcm_log_20260616_110604_571_5382.csv,27.472527472528487,Unknown,Task3_Insertion,0.0,397.8659207330283,8036.285676758893
15.4759,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,413.573,386.415,413.573,2.383738,0.0,0.0,38.62,0.0,-0.028,-22.775,45.313,-0.217,-48.953,0.393,paper_rcm_log_20260616_110604_571_5382.csv,23.47417840375576,Unknown,Task3_Insertion,0.0,198.14152082443007,6167.069544398042
15.5159,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,336.926,298.512,336.926,1.941758,0.0,0.0,28.59,0.0,-0.049,-22.278,50.561,-0.289,-65.656,0.614,paper_rcm_log_20260616_110604_571_5382.csv,24.999999999999424,Unknown,Task3_Insertion,0.0,155.95862601506943,1198.839387049266
15.5554,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,270.007,223.502,270.007,1.555967,0.0,0.0,21.051,0.0,-0.069,-20.86,52.924,-0.333,-78.346,0.762,paper_rcm_log_20260616_110604_571_5382.csv,25.316455696202333,Unknown,Task3_Insertion,0.0,112.40576320132949,1053.488315209794
15.6002,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,215.349,164.711,215.349,1.240946,0.0,0.0,16.1,0.0,-0.088,-19.242,53.815,-0.36,-87.822,0.852,paper_rcm_log_20260616_110604_571_5382.csv,22.32142857142926,Unknown,Task3_Insertion,0.0,71.55605012319685,642.6919717816701
15.6352,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,185.47,134.912,185.47,1.068791,0.0,0.0,14.153,0.0,-0.099,-18.213,54.011,-0.373,-92.752,0.89,paper_rcm_log_20260616_110604_571_5382.csv,28.571428571428456,Unknown,Task3_Insertion,0.0,57.35153495582327,363.0179216334851
15.6788,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,149.385,104.603,149.385,0.862165,0.0,0.0,12.884,0.0,-0.113,-16.841,54.075,-0.394,-98.527,0.919,paper_rcm_log_20260616_110604_571_5382.csv,22.935779816513016,Unknown,Task3_Insertion,0.0,44.39899474342813,339.3239687779141
15.7195,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,127.631,103.541,127.631,0.747938,0.0,0.0,13.453,0.0,-0.053,-16.057,55.032,-0.647,-101.742,0.441,paper_rcm_log_20260616_110604_571_5382.csv,24.570024570024998,Unknown,Task3_Insertion,0.0,32.4868302306029,223.14944490084574
15.7599,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,109.038,108.669,109.038,0.644291,0.0,0.0,14.179,0.0,0.022,-15.348,55.943,-0.896,-104.42,-0.071,paper_rcm_log_20260616_110604_571_5382.csv,24.752475247524757,Unknown,Task3_Insertion,0.0,27.773649445059508,111.7179951625153
15.8032,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,91.782,115.107,91.782,0.544213,0.0,0.0,14.8,0.0,0.086,-14.627,56.606,-1.079,-106.89,-0.464,paper_rcm_log_20260616_110604_571_5382.csv,23.094688221708825,Unknown,Task3_Insertion,0.0,23.637252297689376,123.12098481173138
15.8332,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,80.908,119.35,80.908,0.480034,0.0,0.0,15.114,0.0,0.115,-14.145,56.897,-1.15,-108.432,-0.622,paper_rcm_log_20260616_110604_571_5382.csv,33.333333333334046,Unknown,Task3_Insertion,0.0,20.172584889381422,202.7538593463344
15.8744,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,69.368,126.471,69.368,0.405269,0.0,0.0,15.284,0.0,0.131,-13.442,57.099,-1.17,-110.0,-0.665,paper_rcm_log_20260616_110604_571_5382.csv,24.271844660194233,Unknown,Task3_Insertion,0.0,10.852448900715075,264.30834617343504
15.9152,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,68.554,132.349,68.554,0.396279,0.0,0.0,14.717,0.0,0.081,-12.689,56.626,-1.003,-110.0,-0.282,paper_rcm_log_20260616_110604_571_5382.csv,24.509803921568125,Unknown,Task3_Insertion,0.0,10.746868200795179,131.02384743077934
15.9561,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,68.293,136.506,68.293,0.394689,0.0,0.0,14.235,0.0,0.03,-11.899,55.844,-0.846,-110.0,0.081,paper_rcm_log_20260616_110604_571_5382.csv,24.44987775061195,Unknown,Task3_Insertion,0.0,12.229410497139547,51.3100044047587
15.9961,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,68.351,140.319,68.351,0.394965,0.0,0.0,13.932,0.0,-0.007,-11.093,54.933,-0.739,-110.0,0.328,paper_rcm_log_20260616_110604_571_5382.csv,24.999999999999424,Unknown,Task3_Insertion,0.0,13.259218492307552,37.290325609215266
16.0351,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,68.439,143.648,68.439,0.395439,0.0,0.0,13.755,0.0,-0.035,-10.276,53.914,-0.666,-110.0,0.498,paper_rcm_log_20260616_110604_571_5382.csv,25.641025641025838,Unknown,Task3_Insertion,0.0,13.901210318480702,25.748152398462686
16.0755,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,68.39,146.455,68.39,0.395143,0.0,0.0,13.673,0.0,-0.056,-9.453,52.806,-0.615,-110.0,0.614,paper_rcm_log_20260616_110604_571_5382.csv,24.75247524752367,Unknown,Task3_Insertion,0.0,14.319756768906126,16.893587790881938
16.1156,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,68.11,148.747,68.11,0.393536,0.0,0.0,13.663,0.0,-0.072,-8.631,51.63,-0.58,-110.0,0.695,paper_rcm_log_20260616_110604_571_5382.csv,24.937655860349803,Unknown,Task3_Insertion,0.0,14.46298354389519,12.95297552410355
16.1578,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,67.553,150.562,67.553,0.390347,0.0,0.0,13.712,0.0,-0.085,-7.815,50.401,-0.554,-110.0,0.751,paper_rcm_log_20260616_110604_571_5382.csv,23.696682464454344,Unknown,Task3_Insertion,0.0,14.861395895637113,14.513745598215602
16.1976,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,66.704,151.95,66.704,0.385489,0.0,0.0,13.808,0.0,-0.096,-7.008,49.135,-0.534,-110.0,0.791,paper_rcm_log_20260616_110604_571_5382.csv,25.12562814070376,Unknown,Task3_Insertion,0.0,15.413835835393405,9.276847321493639
16.2376,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,65.568,152.965,65.568,0.378991,0.0,0.0,13.946,0.0,-0.105,-6.217,47.848,-0.519,-110.0,0.82,paper_rcm_log_20260616_110604_571_5382.csv,25.000000000000533,Unknown,Task3_Insertion,0.0,14.309253977245374,36.353218021808715
16.285,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,64.164,153.665,64.164,0.370966,0.0,0.0,14.118,0.0,-0.114,-5.444,46.553,-0.507,-110.0,0.842,paper_rcm_log_20260616_110604_571_5382.csv,21.09704641350226,Unknown,Task3_Insertion,0.0,12.126188083666424,75.35007059555672
16.3205,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,63.092,153.986,63.092,0.364845,0.0,0.0,14.251,0.0,-0.119,-4.941,45.691,-0.5,-110.0,0.853,paper_rcm_log_20260616_110604_571_5382.csv,28.169014084507854,Unknown,Task3_Insertion,0.0,8.67477346645316,26.73832434561785
16.3541,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,62.52,154.108,62.52,0.361574,0.0,0.0,14.321,0.0,-0.122,-4.693,45.262,-0.497,-110.0,0.858,paper_rcm_log_20260616_110604_571_5382.csv,29.761904761904894,Unknown,Task3_Insertion,0.0,10.023708923019619,71.49260868326898
16.3945,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,60.67,154.346,60.67,0.351011,0.0,0.0,14.549,0.0,-0.129,-3.967,43.986,-0.488,-110.0,0.872,paper_rcm_log_20260616_110604_571_5382.csv,24.75247524752367,Unknown,Task3_Insertion,0.0,14.431968731047615,47.40577345103475
16.4363,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,58.65,154.428,58.65,0.339485,0.0,0.0,14.798,0.0,-0.136,-3.268,42.733,-0.48,-110.0,0.883,paper_rcm_log_20260616_110604_571_5382.csv,23.92344497607741,Unknown,Task3_Insertion,0.0,13.741074327432193,9.009112219286962
16.4785,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,56.498,154.397,56.498,0.327214,0.0,0.0,15.062,0.0,-0.142,-2.598,41.513,-0.473,-110.0,0.893,paper_rcm_log_20260616_110604_571_5382.csv,23.696682464454344,Unknown,Task3_Insertion,0.0,13.70954501466988,2.5430166363681894
16.5179,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,54.25,154.291,54.25,0.314404,0.0,0.0,15.338,0.0,-0.148,-1.958,40.33,-0.466,-110.0,0.902,paper_rcm_log_20260616_110604_571_5382.csv,25.380710659898124,Unknown,Task3_Insertion,0.0,13.851410958828756,7.407936399567324
16.5562,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,51.938,154.14,51.938,0.301251,0.0,0.0,15.622,0.0,-0.154,-1.349,39.191,-0.459,-110.0,0.911,paper_rcm_log_20260616_110604_571_5382.csv,26.109660574412835,Unknown,Task3_Insertion,0.0,13.172722732221763,19.55656943356222
16.5964,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,49.596,153.969,49.596,0.287934,0.0,0.0,15.908,0.0,-0.16,-0.771,38.099,-0.453,-110.0,0.919,paper_rcm_log_20260616_110604_571_5382.csv,24.87562189054808,Unknown,Task3_Insertion,0.0,12.313360347775186,16.38122994665633
16.6362,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,47.249,153.8,47.249,0.274615,0.0,0.0,16.195,0.0,-0.166,-0.224,37.056,-0.448,-110.0,0.927,paper_rcm_log_20260616_110604_571_5382.csv,25.12562814070376,Unknown,Task3_Insertion,0.0,11.861794248619383,15.213044431763457
16.6754,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,44.921,153.645,44.921,0.261423,0.0,0.0,16.479,0.0,-0.171,0.292,36.064,-0.443,-110.0,0.935,paper_rcm_log_20260616_110604_571_5382.csv,25.510204081631993,Unknown,Task3_Insertion,0.0,11.118209956330832,16.089106840620367
16.7163,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,42.633,153.515,42.633,0.248478,0.0,0.0,16.758,0.0,-0.177,0.779,35.124,-0.438,-110.0,0.943,paper_rcm_log_20260616_110604_571_5382.csv,24.449877750610888,Unknown,Task3_Insertion,0.0,10.584385893843278,14.396308971143478
16.7548,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,40.399,153.418,40.399,0.235868,0.0,0.0,17.029,0.0,-0.182,1.236,34.235,-0.433,-110.0,0.951,paper_rcm_log_20260616_110604_571_5382.csv,25.97402597402659,Unknown,Task3_Insertion,0.0,9.98241625053062,16.36231311063986
16.7961,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,38.233,153.356,38.233,0.223671,0.0,0.0,17.291,0.0,-0.188,1.666,33.396,-0.429,-110.0,0.959,paper_rcm_log_20260616_110604_571_5382.csv,24.21307506053288,Unknown,Task3_Insertion,0.0,9.274897742143233,10.862804300058096
16.8353,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,36.143,153.331,36.143,0.211939,0.0,0.0,17.543,0.0,-0.193,2.07,32.607,-0.425,-110.0,0.967,paper_rcm_log_20260616_110604_571_5382.csv,25.510204081631993,Unknown,Task3_Insertion,0.0,9.082613572442346,11.711433531485309
16.8733,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,34.138,153.342,34.138,0.200712,0.0,0.0,17.785,0.0,-0.198,2.448,31.866,-0.421,-110.0,0.976,paper_rcm_log_20260616_110604_571_5382.csv,26.315789473684035,Unknown,Task3_Insertion,0.0,8.387205500592229,16.73703817864243
16.9142,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,32.221,153.387,32.221,0.190017,0.0,0.0,18.015,0.0,-0.203,2.802,31.17,-0.418,-110.0,0.984,paper_rcm_log_20260616_110604_571_5382.csv,24.449877750610888,Unknown,Task3_Insertion,0.0,7.771624998271034,10.646091278982878
16.9527,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,30.394,153.464,30.394,0.179868,0.0,0.0,18.233,0.0,-0.208,3.134,30.519,-0.415,-110.0,0.993,paper_rcm_log_20260616_110604_571_5382.csv,25.97402597402659,Unknown,Task3_Insertion,0.0,7.521486973529774,11.062549383361235
16.991,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,28.659,153.569,28.659,0.17027,0.0,0.0,18.44,0.0,-0.213,3.444,29.909,-0.412,-110.0,1.001,paper_rcm_log_20260616_110604_571_5382.csv,26.109660574412835,Unknown,Task3_Insertion,0.0,6.923970389124633,14.221576974271635
17.031,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,27.016,153.7,27.016,0.161221,0.0,0.0,18.635,0.0,-0.218,3.734,29.338,-0.41,-110.0,1.01,paper_rcm_log_20260616_110604_571_5382.csv,25.000000000000533,Unknown,Task3_Insertion,0.0,6.412889702897652,12.562012039102225
17.0698,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,25.461,153.852,25.461,0.152711,0.0,0.0,18.818,0.0,-0.222,4.005,28.805,-0.407,-110.0,1.019,paper_rcm_log_20260616_110604_571_5382.csv,25.773195876287367,Unknown,Task3_Insertion,0.0,5.933748074026337,11.467890122223823
17.1109,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,23.994,154.022,23.994,0.144729,0.0,0.0,18.991,0.0,-0.227,4.259,28.307,-0.405,-110.0,1.028,paper_rcm_log_20260616_110604_571_5382.csv,24.33090024330892,Unknown,Task3_Insertion,0.0,5.501012216961252,8.652124165752655
17.1501,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,22.611,154.207,22.611,0.137255,0.0,0.0,19.153,0.0,-0.232,4.497,27.841,-0.403,-110.0,1.037,paper_rcm_log_20260616_110604_571_5382.csv,25.510204081634306,Unknown,Task3_Insertion,0.0,5.232214381806396,9.216937090387493
17.1899,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,21.309,154.404,21.309,0.130273,0.0,0.0,19.305,0.0,-0.236,4.719,27.406,-0.402,-110.0,1.046,paper_rcm_log_20260616_110604_571_5382.csv,25.12562814070152,Unknown,Task3_Insertion,0.0,4.770285310770451,8.950107176698927
17.2311,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,20.084,154.609,20.084,0.123762,0.0,0.0,19.447,0.0,-0.241,4.927,27.0,-0.401,-110.0,1.056,paper_rcm_log_20260616_110604_571_5382.csv,24.271844660194233,Unknown,Task3_Insertion,0.0,4.515177266862277,4.57447523537821
17.2697,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,18.933,154.821,18.933,0.117698,0.0,0.0,19.58,0.0,-0.245,5.122,26.621,-0.399,-110.0,1.065,paper_rcm_log_20260616_110604_571_5382.csv,25.906735751296104,Unknown,Task3_Insertion,0.0,4.397369195041649,6.325014300226988
17.3077,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,17.851,155.037,17.851,0.11206,0.0,0.0,19.704,0.0,-0.25,5.304,26.266,-0.398,-110.0,1.074,paper_rcm_log_20260616_110604_571_5382.csv,26.315789473684035,Unknown,Task3_Insertion,0.0,4.034820823487456,8.427159987682895
17.3481,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,16.835,155.256,16.835,0.106826,0.0,0.0,19.82,0.0,-0.254,5.475,25.935,-0.397,-110.0,1.084,paper_rcm_log_20260616_110604_571_5382.csv,24.752475247525847,Unknown,Task3_Insertion,0.0,3.7426347106344062,6.666288585938137
17.3864,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,15.882,155.474,15.882,0.101975,0.0,0.0,19.928,0.0,-0.259,5.635,25.625,-0.397,-110.0,1.093,paper_rcm_log_20260616_110604_571_5382.csv,26.109660574412835,Unknown,Task3_Insertion,0.0,3.508148538734528,6.2860565387051155
17.4269,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,14.987,155.692,14.987,0.097481,0.0,0.0,20.03,0.0,-0.263,5.785,25.336,-0.396,-110.0,1.103,paper_rcm_log_20260616_110604_571_5382.csv,24.691358024690423,Unknown,Task3_Insertion,0.0,3.246943241666765,4.840941550702194
17.4657,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,14.147,155.908,14.147,0.093328,0.0,0.0,20.124,0.0,-0.267,5.925,25.065,-0.396,-110.0,1.113,paper_rcm_log_20260616_110604_571_5382.csv,25.77319587628973,Unknown,Task3_Insertion,0.0,3.1194173479065963,4.808535701070042
17.5042,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,13.359,156.12,13.359,0.089493,0.0,0.0,20.212,0.0,-0.271,6.057,24.812,-0.396,-110.0,1.123,paper_rcm_log_20260616_110604_571_5382.csv,25.97402597402419,Unknown,Task3_Insertion,0.0,2.8765837656191113,5.690420447333393
17.5444,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,12.619,156.328,12.619,0.085954,0.0,0.0,20.294,0.0,-0.276,6.181,24.575,-0.396,-110.0,1.132,paper_rcm_log_20260616_110604_571_5382.csv,24.87562189054808,Unknown,Task3_Insertion,0.0,2.6740380904124743,4.235103772925409
17.5833,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,11.925,156.532,11.925,0.082697,0.0,0.0,20.37,0.0,-0.28,6.297,24.353,-0.396,-110.0,1.142,paper_rcm_log_20260616_110604_571_5382.csv,25.70694087403486,Unknown,Task3_Insertion,0.0,2.5400332482947157,4.442042912223136
17.6225,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,11.274,156.731,11.274,0.079699,0.0,0.0,20.442,0.0,-0.284,6.406,24.145,-0.396,-110.0,1.152,paper_rcm_log_20260616_110604_571_5382.csv,25.510204081634306,Unknown,Task3_Insertion,0.0,2.3270063699343786,4.5046553630187685
17.6632,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,10.662,156.923,10.662,0.076945,0.0,0.0,20.508,0.0,-0.288,6.508,23.951,-0.396,-110.0,1.162,paper_rcm_log_20260616_110604_571_5382.csv,24.570024570023925,Unknown,Task3_Insertion,0.0,2.183286887051175,15.910047452589763
17.7022,InsertionSequence,ApproachEntry,1,1.0,1.0,0.0,10.088,157.11,10.088,0.074418,0.0,0.0,20.57,0.0,-0.292,6.604,23.768,-0.396,-110.0,1.172,paper_rcm_log_20260616_110604_571_5382.csv,25.64102564102467,Unknown,Task3_Insertion,0.0,3.3975420669160785,32.54191486438156
17.7452,InsertionSequence,InsertToTarget,1,0.98399,0.97376,0.06508,8.349,156.319,8.608,0.162765,0.0,0.0,20.72,0.0,-0.325,6.755,23.305,-0.371,-110.0,1.31,paper_rcm_log_20260616_110604_571_5382.csv,23.255813953488772,Unknown,Task3_Insertion,0.0,4.409427112658746,27.971951470369994
17.7893,InsertionSequence,InsertToTarget,1,0.96898,0.95585,0.10951,8.347,153.281,7.62,0.16811,0.0,0.0,20.95,0.0,-0.364,6.696,22.897,-0.329,-109.988,1.496,paper_rcm_log_20260616_110604_571_5382.csv,22.67573696145112,Unknown,Task3_Insertion,0.0,3.4847585477277225,41.02812748712546
17.8336,InsertionSequence,InsertToTarget,1,0.96038,0.94769,0.12976,11.258,149.997,7.09,0.165733,0.0,0.0,21.019,0.0,-0.396,6.552,22.685,-0.312,-109.823,1.631,paper_rcm_log_20260616_110604_571_5382.csv,22.573363431151353,Unknown,Task3_Insertion,0.0,3.038734227144212,25.693996763841145
17.8645,InsertionSequence,InsertToTarget,1,0.95468,0.94209,0.14366,13.493,147.756,7.168,0.165779,0.0,0.0,21.01,0.0,-0.415,6.443,22.586,-0.306,-109.666,1.713,paper_rcm_log_20260616_110604_571_5382.csv,32.36245954692657,Unknown,Task3_Insertion,0.0,3.1472405819250993,11.667649089222484
17.9087,InsertionSequence,InsertToTarget,1,0.9462,0.93366,0.16456,16.889,144.389,7.495,0.166509,0.0,0.0,20.968,0.0,-0.445,6.273,22.461,-0.298,-109.408,1.834,paper_rcm_log_20260616_110604_571_5382.csv,22.624434389140262,Unknown,Task3_Insertion,0.0,3.225371043099574,3.6005563372654046
17.9549,InsertionSequence,InsertToTarget,1,0.93783,0.9253,0.1853,20.268,141.05,7.926,0.167624,0.0,0.0,20.911,0.0,-0.474,6.102,22.348,-0.291,-109.143,1.956,paper_rcm_log_20260616_110604_571_5382.csv,21.645021645022155,Unknown,Task3_Insertion,0.0,3.1997648144389146,4.0821588552159325
17.9999,InsertionSequence,InsertToTarget,1,0.92957,0.91703,0.20581,23.61,137.751,8.398,0.168989,0.0,0.0,20.848,0.0,-0.505,5.931,22.242,-0.284,-108.878,2.081,paper_rcm_log_20260616_110604_571_5382.csv,22.22222222222138,Unknown,Task3_Insertion,0.0,2.8892737688307717,8.553866762206555
18.037,InsertionSequence,InsertToTarget,1,0.92412,0.91158,0.21934,25.816,135.575,8.726,0.170013,0.0,0.0,20.804,0.0,-0.525,5.817,22.175,-0.28,-108.702,2.165,paper_rcm_log_20260616_110604_571_5382.csv,26.954177897574997,Unknown,Task3_Insertion,0.0,2.5255097455952935,13.293303353550396
18.0763,InsertionSequence,InsertToTarget,1,0.91872,0.90617,0.23277,28.004,133.418,9.06,0.171116,0.0,0.0,20.759,0.0,-0.546,5.703,22.11,-0.275,-108.528,2.251,paper_rcm_log_20260616_110604_571_5382.csv,25.445292620864635,Unknown,Task3_Insertion,0.0,1.859233059857476,3.6122045992207616
18.1121,InsertionSequence,InsertToTarget,1,0.91604,0.90348,0.23943,29.091,132.347,9.228,0.171695,0.0,0.0,20.735,0.0,-0.557,5.647,22.078,-0.273,-108.442,2.294,paper_rcm_log_20260616_110604_571_5382.csv,27.93296089385332,Unknown,Task3_Insertion,0.0,2.168708727609333,14.300345317428203
18.1565,InsertionSequence,InsertToTarget,1,0.90806,0.89548,0.25927,32.326,129.162,9.739,0.173534,0.0,0.0,20.664,0.0,-0.589,5.477,21.986,-0.268,-108.184,2.425,paper_rcm_log_20260616_110604_571_5382.csv,22.52252252252275,Unknown,Task3_Insertion,0.0,3.113294297941804,7.759072879176702
18.1876,InsertionSequence,InsertToTarget,1,0.90279,0.89021,0.27237,34.461,127.061,10.082,0.174836,0.0,0.0,20.615,0.0,-0.611,5.364,21.927,-0.264,-108.014,2.515,paper_rcm_log_20260616_110604_571_5382.csv,32.154340836014335,Unknown,Task3_Insertion,0.0,3.0566783537816447,1.4243640741688937
18.2182,InsertionSequence,InsertToTarget,1,0.89756,0.88497,0.28536,36.579,124.978,10.426,0.176195,0.0,0.0,20.564,0.0,-0.633,5.25,21.871,-0.261,-107.846,2.605,paper_rcm_log_20260616_110604_571_5382.csv,32.679738562091785,Unknown,Task3_Insertion,0.0,3.131032917629968,1.9961202188739073
18.2618,InsertionSequence,InsertToTarget,1,0.88981,0.87719,0.30465,39.724,121.885,10.942,0.178324,0.0,0.0,20.486,0.0,-0.667,5.08,21.792,-0.256,-107.596,2.744,paper_rcm_log_20260616_110604_571_5382.csv,22.935779816513016,Unknown,Task3_Insertion,0.0,3.1205917791597,1.6655404829233968
18.2923,InsertionSequence,InsertToTarget,1,0.88468,0.87205,0.31739,41.8,119.845,11.286,0.179798,0.0,0.0,20.432,0.0,-0.691,4.967,21.743,-0.253,-107.431,2.839,paper_rcm_log_20260616_110604_571_5382.csv,32.78688524590167,Unknown,Task3_Insertion,0.0,3.0932544809400704,1.5945919738560226
