time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok_10mm,tip_target_ok_25mm,skull_ok_0mm,log_file,time_rel_s
36.4325,0.02297,43.54,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00141,1.30236,0.10008,0.99876,1.30478,0.10035,0.79295,1.49233,0.12136,1.0,1.3,0.1,0.79654,1.49654,0.12172,0.99456,1.29456,0.06585,0.8,1.5,0.1,1.0,1.3,0.1,2.752,278.599,4.948,5.552,35.761,5.552,2.669,439.452,5.068,0.0,0.01777,0.0,2.87,-23.592,-24.118,-88.473,-2.194,0.0,-0.303,0.021,-0.118,-0.834,-0.485,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,36.3925
36.4868,0.00613,163.18,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00148,1.30244,0.10008,0.99882,1.30485,0.10035,0.793,1.49239,0.12143,1.0,1.3,0.1,0.79672,1.49672,0.12177,0.99484,1.29484,0.06577,0.8,1.5,0.1,1.0,1.3,0.1,2.848,278.591,5.006,5.722,35.759,5.722,2.766,439.464,5.082,0.0,0.0181,0.0,2.854,-23.59,-24.125,-88.519,-2.219,0.0,-0.275,0.021,-0.114,-0.89,-0.441,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,36.4468
36.5535,0.03275,30.53,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00155,1.30253,0.10008,0.9989,1.30495,0.10035,0.79306,1.49246,0.12151,1.0,1.3,0.1,0.79693,1.49693,0.12183,0.99518,1.29518,0.06567,0.8,1.5,0.1,1.0,1.3,0.1,2.968,278.58,5.079,5.928,35.755,5.928,2.886,439.479,5.098,0.0,0.01926,0.0,2.835,-23.589,-24.133,-88.581,-2.249,0.0,-0.286,0.022,-0.129,-0.954,-0.457,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,36.5135
36.624,0.03393,29.47,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00163,1.30263,0.10007,0.99898,1.30504,0.10035,0.79313,1.49253,0.12159,1.0,1.3,0.1,0.79716,1.49716,0.1219,0.99554,1.29554,0.06557,0.8,1.5,0.1,1.0,1.3,0.1,3.092,278.569,5.157,6.149,35.745,6.149,3.011,439.494,5.115,0.0,0.02045,0.0,2.816,-23.587,-24.142,-88.652,-2.279,0.0,-0.275,0.023,-0.134,-1.041,-0.44,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,36.584
36.7043,0.03417,29.27,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00172,1.30274,0.10007,0.99907,1.30515,0.10035,0.7932,1.49261,0.12167,1.0,1.3,0.1,0.79742,1.49742,0.12196,0.99595,1.29595,0.06547,0.8,1.5,0.1,1.0,1.3,0.1,3.233,278.557,5.247,6.403,35.73,6.403,3.152,439.51,5.133,0.0,0.02138,0.0,2.796,-23.586,-24.152,-88.738,-2.311,0.0,-0.257,0.022,-0.137,-1.117,-0.41,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,36.664300000000004
36.7736,0.0232,43.1,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.0018,1.30283,0.10007,0.99914,1.30525,0.10035,0.79327,1.49269,0.12174,1.0,1.3,0.1,0.79765,1.49765,0.12201,0.9963,1.2963,0.06539,0.8,1.5,0.1,1.0,1.3,0.1,3.353,278.547,5.326,6.623,35.713,6.623,3.273,439.523,5.147,0.0,0.02204,0.0,2.78,-23.584,-24.161,-88.818,-2.337,0.0,-0.236,0.022,-0.136,-1.174,-0.378,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,36.7336
36.8276,0.0061,164.01,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00186,1.3029,0.10007,0.99921,1.30532,0.10035,0.79332,1.49274,0.12179,1.0,1.3,0.1,0.79782,1.49782,0.12205,0.99658,1.29658,0.06534,0.8,1.5,0.1,1.0,1.3,0.1,3.449,278.539,5.39,6.793,35.698,6.793,3.37,439.533,5.159,0.0,0.02306,0.0,2.768,-23.583,-24.168,-88.884,-2.357,0.0,-0.212,0.021,-0.131,-1.252,-0.341,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,36.7876
36.8922,0.03191,31.34,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00194,1.30299,0.10007,0.99928,1.30541,0.10034,0.79339,1.49281,0.12185,1.0,1.3,0.1,0.79804,1.49804,0.12209,0.99691,1.29691,0.06527,0.8,1.5,0.1,1.0,1.3,0.1,3.567,278.529,5.469,6.995,35.678,6.995,3.487,439.544,5.172,0.0,0.02378,0.0,2.754,-23.582,-24.177,-88.967,-2.379,0.0,-0.221,0.022,-0.145,-1.288,-0.355,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,36.8522
36.9633,0.03288,30.41,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00202,1.30309,0.10006,0.99936,1.30551,0.10034,0.79345,1.49289,0.12191,1.0,1.3,0.1,0.79827,1.49827,0.12213,0.99728,1.29728,0.06521,0.8,1.5,0.1,1.0,1.3,0.1,3.694,278.519,5.556,7.219,35.651,7.219,3.615,439.556,5.185,0.0,0.02544,0.0,2.739,-23.58,-24.188,-89.064,-2.403,0.0,-0.207,0.023,-0.151,-1.396,-0.332,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,36.9233
37.0344,0.03385,29.54,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.0021,1.30319,0.10006,0.99944,1.30561,0.10034,0.79352,1.49297,0.12197,1.0,1.3,0.1,0.7985,1.4985,0.12216,0.99764,1.29764,0.06516,0.8,1.5,0.1,1.0,1.3,0.1,3.82,278.509,5.644,7.445,35.621,7.445,3.741,439.567,5.198,0.0,0.02659,0.0,2.726,-23.579,-24.198,-89.166,-2.424,0.0,-0.195,0.022,-0.154,-1.47,-0.314,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,36.9944
37.0905,0.01351,74.01,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00216,1.30327,0.10006,0.99951,1.30568,0.10034,0.79357,1.49303,0.12201,1.0,1.3,0.1,0.79869,1.49869,0.12218,0.99793,1.29793,0.06512,0.8,1.5,0.1,1.0,1.3,0.1,3.916,278.502,5.712,7.625,35.593,7.625,3.838,439.576,5.207,0.0,0.02725,0.0,2.716,-23.577,-24.206,-89.251,-2.44,0.0,-0.173,0.021,-0.147,-1.519,-0.278,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.0505
37.1543,0.03343,29.91,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00224,1.30336,0.10006,0.99958,1.30577,0.10034,0.79364,1.4931,0.12205,1.0,1.3,0.1,0.79889,1.4989,0.12221,0.99826,1.29826,0.06509,0.8,1.5,0.1,1.0,1.3,0.1,4.034,278.493,5.796,7.825,35.561,7.825,3.956,439.585,5.217,0.0,0.02848,0.0,2.705,-23.576,-24.216,-89.351,-2.457,0.0,-0.167,0.023,-0.16,-1.593,-0.269,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.1143
37.2122,0.01405,71.16,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.0023,1.30343,0.10005,0.99965,1.30585,0.10033,0.79369,1.49316,0.12209,1.0,1.3,0.1,0.79909,1.49909,0.12222,0.99856,1.29856,0.06506,0.8,1.5,0.1,1.0,1.3,0.1,4.134,278.485,5.868,8.011,35.528,8.011,4.055,439.592,5.226,0.0,0.0293,0.0,2.697,-23.575,-24.225,-89.445,-2.471,0.0,-0.15,0.021,-0.152,-1.647,-0.243,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.172200000000004
37.2789,0.02635,37.96,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00238,1.30353,0.10005,0.99972,1.30594,0.10033,0.79376,1.49324,0.12212,1.0,1.3,0.1,0.7993,1.49931,0.12224,0.99891,1.29891,0.06503,0.8,1.5,0.1,1.0,1.3,0.1,4.253,278.476,5.955,8.222,35.487,8.222,4.175,439.601,5.235,0.0,0.0316,0.0,2.687,-23.573,-24.235,-89.561,-2.486,0.0,-0.143,0.022,-0.164,-1.782,-0.23,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.2389
37.3419,0.01592,62.82,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00245,1.30361,0.10004,0.9998,1.30603,0.10032,0.79382,1.49331,0.12216,1.0,1.3,0.1,0.79951,1.49951,0.12225,0.99923,1.29923,0.06502,0.8,1.5,0.1,1.0,1.3,0.1,4.364,278.468,6.037,8.423,35.445,8.423,4.286,439.608,5.244,0.0,0.03198,0.0,2.679,-23.572,-24.245,-89.674,-2.5,0.0,-0.13,0.021,-0.161,-1.808,-0.211,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.3019
37.4011,0.01001,99.86,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00252,1.30369,0.10004,0.99986,1.30611,0.10032,0.79388,1.49337,0.12218,1.0,1.3,0.1,0.79971,1.49971,0.12226,0.99954,1.29954,0.06501,0.8,1.5,0.1,1.0,1.3,0.1,4.468,278.461,6.115,8.612,35.403,8.612,4.39,439.614,5.251,0.0,0.03357,0.0,2.672,-23.571,-24.255,-89.783,-2.512,0.0,-0.118,0.021,-0.162,-1.903,-0.193,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.3611
37.4652,0.03426,29.19,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00259,1.30378,0.10003,0.99994,1.3062,0.10032,0.79394,1.49344,0.12221,1.0,1.3,0.1,0.79992,1.49992,0.12226,0.99987,1.29987,0.065,0.8,1.5,0.1,1.0,1.3,0.1,4.585,278.453,6.203,8.812,35.355,8.812,4.508,439.621,5.259,0.0,0.03471,0.0,2.664,-23.569,-24.266,-89.905,-2.523,0.0,-0.111,0.022,-0.176,-1.969,-0.182,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.425200000000004
37.5314,0.02065,48.42,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00267,1.30387,0.10003,1.00001,1.30628,0.10031,0.79401,1.49352,0.12223,1.0,1.3,0.1,0.80014,1.50014,0.12226,1.00022,1.30022,0.065,0.8,1.5,0.1,1.0,1.3,0.1,4.702,278.444,6.292,9.023,35.301,9.023,4.624,439.627,5.266,0.0,0.03537,0.0,2.658,-23.568,-24.277,-90.036,-2.534,0.0,-0.1,0.021,-0.171,-2.01,-0.165,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.4914
37.5817,0.00639,156.53,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00273,1.30394,0.10002,1.00007,1.30635,0.1003,0.79405,1.49357,0.12225,1.0,1.3,0.1,0.8003,1.5003,0.12226,1.00048,1.30048,0.06501,0.8,1.5,0.1,1.0,1.3,0.1,4.791,278.438,6.36,9.182,35.258,9.182,4.714,439.631,5.271,0.0,0.0361,0.0,2.653,-23.567,-24.285,-90.138,-2.542,0.0,-0.087,0.021,-0.166,-2.055,-0.145,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.5417
37.6452,0.01397,71.58,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.0028,1.30403,0.10001,1.00015,1.30644,0.1003,0.79412,1.49365,0.12227,1.0,1.3,0.1,0.80051,1.50051,0.12225,1.00081,1.30081,0.06502,0.8,1.5,0.1,1.0,1.3,0.1,4.906,278.431,6.45,9.381,35.201,9.381,4.829,439.636,5.278,0.0,0.03781,0.0,2.648,-23.566,-24.296,-90.272,-2.551,0.0,-0.077,0.021,-0.173,-2.154,-0.128,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.6052
37.7008,0.01749,57.17,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00287,1.3041,0.10001,1.00021,1.30652,0.10029,0.79417,1.49371,0.12228,1.0,1.3,0.1,0.8007,1.5007,0.12224,1.00109,1.30109,0.06503,0.8,1.5,0.1,1.0,1.3,0.1,5.005,278.424,6.526,9.557,35.148,9.557,4.928,439.64,5.283,0.0,0.03893,0.0,2.643,-23.565,-24.306,-90.394,-2.558,0.0,-0.07,0.021,-0.177,-2.219,-0.119,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.6608
37.7649,0.03385,29.54,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00294,1.30419,0.1,1.00029,1.30661,0.10028,0.79424,1.49379,0.12229,1.0,1.3,0.1,0.80091,1.50091,0.12222,1.00143,1.30143,0.06506,0.8,1.5,0.1,1.0,1.3,0.1,5.121,278.417,6.617,9.758,35.084,9.758,5.044,439.644,5.288,0.0,0.03942,0.0,2.64,-23.563,-24.318,-90.535,-2.565,0.0,-0.06,0.021,-0.187,-2.248,-0.102,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.7249
37.8328,0.02303,43.43,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00302,1.30428,0.09999,1.00036,1.3067,0.10028,0.7943,1.49386,0.1223,1.0,1.3,0.1,0.80113,1.50113,0.1222,1.00178,1.30178,0.06509,0.8,1.5,0.1,1.0,1.3,0.1,5.24,278.409,6.711,9.973,35.013,9.973,5.163,439.648,5.293,0.0,0.04087,0.0,2.636,-23.562,-24.33,-90.691,-2.571,0.0,-0.05,0.021,-0.184,-2.332,-0.088,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.7928
37.8898,0.00736,135.94,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00309,1.30436,0.09998,1.00043,1.30677,0.10027,0.79436,1.49393,0.12231,1.0,1.3,0.1,0.80132,1.50132,0.12218,1.00207,1.30207,0.06512,0.8,1.5,0.1,1.0,1.3,0.1,5.342,278.403,6.793,10.151,34.95,10.151,5.265,439.651,5.297,0.0,0.04204,0.0,2.633,-23.561,-24.34,-90.825,-2.576,0.0,-0.04,0.02,-0.178,-2.401,-0.072,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.8498
37.9536,0.0212,47.17,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00316,1.30445,0.09997,1.0005,1.30686,0.10026,0.79442,1.494,0.12231,1.0,1.3,0.1,0.80153,1.50153,0.12216,1.0024,1.3024,0.06517,0.8,1.5,0.1,1.0,1.3,0.1,5.456,278.396,6.883,10.351,34.877,10.351,5.379,439.653,5.301,0.0,0.04243,0.0,2.631,-23.559,-24.352,-90.978,-2.58,0.0,-0.033,0.02,-0.186,-2.423,-0.061,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.9136
38.0079,0.00598,167.24,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00322,1.30452,0.09996,1.00056,1.30693,0.10025,0.79448,1.49406,0.12231,1.0,1.3,0.1,0.8017,1.50171,0.12213,1.00268,1.30268,0.06521,0.8,1.5,0.1,1.0,1.3,0.1,5.55,278.39,6.959,10.522,34.812,10.522,5.473,439.655,5.304,0.0,0.04388,0.0,2.63,-23.558,-24.362,-91.112,-2.583,0.0,-0.025,0.02,-0.182,-2.507,-0.05,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,37.9679
38.0841,0.03413,29.3,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00331,1.30462,0.09995,1.00065,1.30704,0.10024,0.79455,1.49415,0.1223,1.0,1.3,0.1,0.80195,1.50195,0.12209,1.00307,1.30307,0.06527,0.8,1.5,0.1,1.0,1.3,0.1,5.687,278.382,7.071,10.758,34.716,10.758,5.611,439.657,5.308,0.0,0.04526,0.0,2.628,-23.557,-24.376,-91.303,-2.586,0.0,-0.012,0.02,-0.198,-2.585,-0.03,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.0441
38.1375,0.00569,175.76,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00337,1.30469,0.09994,1.00071,1.30711,0.10023,0.7946,1.49421,0.1223,1.0,1.3,0.1,0.80213,1.50213,0.12206,1.00335,1.30335,0.06532,0.8,1.5,0.1,1.0,1.3,0.1,5.779,278.377,7.146,10.927,34.647,10.927,5.703,439.658,5.31,0.0,0.04536,0.0,2.628,-23.556,-24.386,-91.441,-2.587,0.0,-0.012,0.019,-0.183,-2.592,-0.032,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.097500000000004
38.1929,0.02042,48.97,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00344,1.30477,0.09993,1.00078,1.30718,0.10022,0.79466,1.49427,0.12229,1.0,1.3,0.1,0.80231,1.50231,0.12202,1.00363,1.30363,0.06538,0.8,1.5,0.1,1.0,1.3,0.1,5.878,278.371,7.227,11.099,34.572,11.099,5.801,439.658,5.312,0.0,0.04635,0.0,2.628,-23.555,-24.397,-91.586,-2.588,0.0,0.001,0.02,-0.193,-2.648,-0.011,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.1529
38.2531,0.01344,74.39,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.0035,1.30485,0.09992,1.00084,1.30726,0.1002,0.79472,1.49434,0.12228,1.0,1.3,0.1,0.80251,1.50251,0.12198,1.00394,1.30394,0.06545,0.8,1.5,0.1,1.0,1.3,0.1,5.981,278.366,7.311,11.288,34.488,11.288,5.905,439.659,5.314,0.0,0.04755,0.0,2.628,-23.553,-24.409,-91.748,-2.588,0.0,0.012,0.019,-0.191,-2.717,0.006,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.213100000000004
38.3038,0.03045,32.84,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00356,1.30492,0.09991,1.00091,1.30733,0.10019,0.79477,1.4944,0.12227,1.0,1.3,0.1,0.80267,1.50267,0.12194,1.0042,1.3042,0.06551,0.8,1.5,0.1,1.0,1.3,0.1,6.074,278.361,7.389,11.442,34.414,11.442,5.998,439.659,5.315,0.0,0.04803,0.0,2.629,-23.552,-24.419,-91.887,-2.587,0.0,0.018,0.02,-0.2,-2.744,0.014,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.2638
38.3575,0.00571,175.14,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00362,1.30499,0.0999,1.00097,1.3074,0.10018,0.79482,1.49446,0.12226,1.0,1.3,0.1,0.80284,1.50285,0.12189,1.00447,1.30447,0.06558,0.8,1.5,0.1,1.0,1.3,0.1,6.166,278.356,7.465,11.61,34.335,11.61,6.09,439.658,5.317,0.0,0.04877,0.0,2.63,-23.551,-24.429,-92.035,-2.587,0.0,0.019,0.019,-0.189,-2.787,0.014,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.3175
38.4144,0.03404,29.37,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00369,1.30507,0.09988,1.00103,1.30748,0.10017,0.79488,1.49453,0.12224,1.0,1.3,0.1,0.80303,1.50303,0.12184,1.00476,1.30476,0.06565,0.8,1.5,0.1,1.0,1.3,0.1,6.268,278.35,7.55,11.784,34.248,11.784,6.192,439.658,5.317,0.0,0.0499,0.0,2.632,-23.55,-24.44,-92.193,-2.584,0.0,0.04,0.018,-0.202,-2.851,0.048,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.3744
38.472,0.01443,69.28,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00375,1.30514,0.09987,1.0011,1.30755,0.10016,0.79493,1.4946,0.12222,1.0,1.3,0.1,0.80322,1.50322,0.12179,1.00506,1.30506,0.06574,0.8,1.5,0.1,1.0,1.3,0.1,6.366,278.345,7.632,11.964,34.157,11.964,6.29,439.657,5.318,0.0,0.05089,0.0,2.634,-23.549,-24.451,-92.359,-2.582,0.0,0.037,0.019,-0.196,-2.909,0.041,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.432
38.5316,0.01307,76.52,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00382,1.30522,0.09986,1.00116,1.30763,0.10014,0.79499,1.49466,0.1222,1.0,1.3,0.1,0.80341,1.50341,0.12173,1.00536,1.30536,0.06583,0.8,1.5,0.1,1.0,1.3,0.1,6.47,278.34,7.72,12.147,34.061,12.147,6.394,439.656,5.318,0.0,0.05197,0.0,2.637,-23.548,-24.463,-92.533,-2.579,0.0,0.049,0.018,-0.196,-2.97,0.061,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.4916
38.5988,0.02621,38.15,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.0039,1.30531,0.09984,1.00124,1.30772,0.10012,0.79506,1.49474,0.12217,1.0,1.3,0.1,0.80362,1.50362,0.12166,1.0057,1.3057,0.06594,0.8,1.5,0.1,1.0,1.3,0.1,6.59,278.333,7.821,12.35,33.948,12.35,6.514,439.654,5.318,0.0,0.05297,0.0,2.64,-23.547,-24.476,-92.734,-2.574,0.0,0.064,0.018,-0.201,-3.027,0.083,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.5588
38.6743,0.03403,29.39,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00399,1.30541,0.09982,1.00133,1.30782,0.1001,0.79513,1.49483,0.12214,1.0,1.3,0.1,0.80386,1.50387,0.12158,1.00608,1.30608,0.06607,0.8,1.5,0.1,1.0,1.3,0.1,6.721,278.327,7.932,12.58,33.817,12.58,6.645,439.651,5.317,0.0,0.05333,0.0,2.645,-23.546,-24.491,-92.958,-2.568,0.0,0.074,0.017,-0.205,-3.046,0.097,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.6343
38.7296,0.01167,85.72,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00405,1.30548,0.0998,1.00139,1.30789,0.10009,0.79518,1.49489,0.12211,1.0,1.3,0.1,0.80404,1.50404,0.12151,1.00635,1.30635,0.06617,0.8,1.5,0.1,1.0,1.3,0.1,6.815,278.322,8.012,12.751,33.719,12.751,6.739,439.648,5.317,0.0,0.05435,0.0,2.649,-23.545,-24.502,-93.128,-2.563,0.0,0.071,0.018,-0.196,-3.106,0.091,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.6896
38.7942,0.03358,29.78,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00412,1.30557,0.09978,1.00146,1.30798,0.10007,0.79524,1.49497,0.12207,1.0,1.3,0.1,0.80425,1.50425,0.12143,1.00668,1.30668,0.0663,0.8,1.5,0.1,1.0,1.3,0.1,6.931,278.317,8.111,12.943,33.6,12.943,6.855,439.645,5.315,0.0,0.05564,0.0,2.654,-23.544,-24.515,-93.328,-2.556,0.0,0.095,0.018,-0.206,-3.177,0.129,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.7542
38.8509,0.00748,133.64,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00419,1.30564,0.09977,1.00153,1.30805,0.10005,0.7953,1.49503,0.12204,1.0,1.3,0.1,0.80443,1.50443,0.12136,1.00696,1.30696,0.06641,0.8,1.5,0.1,1.0,1.3,0.1,7.026,278.313,8.193,13.116,33.495,13.116,6.951,439.642,5.314,0.0,0.05634,0.0,2.659,-23.543,-24.526,-93.506,-2.55,0.0,0.081,0.018,-0.195,-3.219,0.105,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.810900000000004
38.9113,0.01586,63.04,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00425,1.30572,0.09975,1.00159,1.30813,0.10003,0.79535,1.4951,0.122,1.0,1.3,0.1,0.80462,1.50462,0.12128,1.00726,1.30726,0.06654,0.8,1.5,0.1,1.0,1.3,0.1,7.129,278.308,8.281,13.299,33.379,13.299,7.053,439.638,5.312,0.0,0.05723,0.0,2.665,-23.542,-24.537,-93.702,-2.542,0.0,0.103,0.016,-0.197,-3.269,0.141,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.8713
38.9655,0.00494,202.49,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00431,1.30579,0.09973,1.00165,1.3082,0.10001,0.79541,1.49516,0.12197,1.0,1.3,0.1,0.80479,1.50479,0.12121,1.00753,1.30753,0.06666,0.8,1.5,0.1,1.0,1.3,0.1,7.222,278.304,8.362,13.462,33.272,13.462,7.146,439.634,5.31,0.0,0.05727,0.0,2.67,-23.541,-24.548,-93.877,-2.535,0.0,0.095,0.016,-0.192,-3.272,0.126,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.9255
39.0239,0.02385,41.93,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00438,1.30586,0.09971,1.00172,1.30827,0.09999,0.79546,1.49523,0.12193,1.0,1.3,0.1,0.80497,1.50497,0.12112,1.00782,1.30782,0.06679,0.8,1.5,0.1,1.0,1.3,0.1,7.322,278.299,8.448,13.637,33.155,13.637,7.246,439.63,5.308,0.0,0.05702,0.0,2.677,-23.54,-24.56,-94.067,-2.526,0.0,0.116,0.017,-0.199,-3.255,0.158,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,38.9839
39.0771,0.00485,206.32,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.00444,1.30593,0.09969,1.00178,1.30834,0.09997,0.79551,1.49529,0.12189,1.0,1.3,0.1,0.80514,1.50514,0.12104,1.00808,1.30808,0.06692,0.8,1.5,0.1,1.0,1.3,0.1,7.414,278.296,8.528,13.794,33.046,13.794,7.339,439.626,5.306,0.0,0.05767,0.0,2.683,-23.539,-24.57,-94.243,-2.518,0.0,0.111,0.015,-0.189,-3.294,0.151,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,39.0371
39.1304,0.00801,124.82,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9992,0.995,1.0045,1.306,0.09967,1.00184,1.30841,0.09995,0.79556,1.49535,0.12185,1.0,1.3,0.1,0.8053,1.5053,0.12096,1.00834,1.30834,0.06705,0.8,1.5,0.1,1.0,1.3,0.1,7.503,278.292,8.606,13.954,32.935,13.954,7.428,439.621,5.303,0.0,0.05892,0.0,2.689,-23.538,-24.581,-94.423,-2.509,0.0,0.111,0.016,-0.192,-3.365,0.148,0.0,0,1,1,project4_multircm_20260619_215005_206.csv,39.0904
