time,mode,phase,solveIK,lambda,lambda0,insertion_progress,tip_entry_error_mm,tip_target_error_mm,rcm_error_mm,weighted_error,skull_violation_mm,arm_skull_violation_mm,entry_axis_error_deg,entry_cone_violation_deg,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,source_file,fps_est,stage,task_inferred,total_skull_violation_mm,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
0.084,InsertionSequence,ApproachEntry,0,0.92,0.65,0.0,532.536,529.414,503.186,3.070015,0.0,0.0,58.094,0.0,0.0,-18.0,26.0,0.0,-14.0,0.0,paper_rcm_log_20260616_110735_044_6492.csv,,Unknown,Task3_Insertion,0.0,0.0,0.0
0.1204,InsertionSequence,ApproachEntry,0,0.92,0.65,0.0,532.536,529.414,503.186,3.070015,0.0,0.0,58.094,0.0,0.0,-18.0,26.0,0.0,-14.0,0.0,paper_rcm_log_20260616_110735_044_6492.csv,27.47252747252748,Unknown,Task3_Insertion,0.0,0.0,3.6393928509367925e-13
0.1537,InsertionSequence,ApproachEntry,0,0.92,0.65,0.0,532.536,529.414,503.186,3.070015,0.0,0.0,58.094,0.0,0.0,-18.0,26.0,0.0,-14.0,0.0,paper_rcm_log_20260616_110735_044_6492.csv,30.03003003003002,Unknown,Task3_Insertion,0.0,2.320622857404618e-14,1.8047363544016184e-13
0.1863,InsertionSequence,ApproachEntry,0,0.92,0.65,0.0,532.536,529.414,503.186,3.070015,0.0,0.0,58.094,0.0,0.0,-18.0,26.0,0.0,-14.0,0.0,paper_rcm_log_20260616_110735_044_6492.csv,30.67484662576688,Unknown,Task3_Insertion,0.0,1.160311428702309e-14,3.5812000533431267e-13
0.2193,InsertionSequence,ApproachEntry,0,0.92,0.65,0.0,532.536,529.414,503.186,3.070015,0.0,0.0,58.094,0.0,0.0,-18.0,26.0,0.0,-14.0,0.0,paper_rcm_log_20260616_110735_044_6492.csv,30.3030303030303,Unknown,Task3_Insertion,0.0,0.0,4.082814444557153e-13
0.2512,InsertionSequence,ApproachEntry,0,0.92,0.65,0.0,532.536,529.414,503.186,3.070015,0.0,0.0,58.094,0.0,0.0,-18.0,26.0,0.0,-14.0,0.0,paper_rcm_log_20260616_110735_044_6492.csv,31.347962382445157,Unknown,Task3_Insertion,0.0,2.320622857404618e-14,4.0510527132235093e-13
0.2814,InsertionSequence,ApproachEntry,0,0.92,0.65,0.0,532.536,529.414,503.186,3.070015,0.0,0.0,58.094,0.0,0.0,-18.0,26.0,0.0,-14.0,0.0,paper_rcm_log_20260616_110735_044_6492.csv,33.11258278145695,Unknown,Task3_Insertion,0.0,2.5945352296482636e-14,8.006218446188518e-13
0.3114,InsertionSequence,ApproachEntry,0,0.92,0.65,0.0,532.536,529.414,503.186,3.070015,0.0,0.0,58.094,0.0,0.0,-18.0,26.0,0.0,-14.0,0.0,paper_rcm_log_20260616_110735_044_6492.csv,33.33333333333331,Unknown,Task3_Insertion,0.0,2.5945352296482636e-14,1727.189536839141
0.3427,InsertionSequence,ApproachEntry,0,0.92,0.65,0.0,532.536,529.414,503.186,3.070015,0.0,0.0,58.094,0.0,0.0,-18.0,26.0,0.0,-14.0,0.0,paper_rcm_log_20260616_110735_044_6492.csv,31.948881789137385,Unknown,Task3_Insertion,0.0,110.4647097479296,3145.8137131924627
0.3745,InsertionSequence,ApproachEntry,1,0.6542,0.65,0.0,490.417,477.099,371.44,2.826977,0.0,0.0,50.408,0.0,-0.009,-21.008,35.33,-0.096,-28.31,0.134,paper_rcm_log_20260616_110735_044_6492.csv,31.44654088050315,Unknown,Task3_Insertion,0.0,198.11872885651582,1300.1710331192676
0.413,InsertionSequence,ApproachEntry,1,0.65006,0.65,0.0,439.935,417.136,326.344,2.535774,0.0,0.0,42.428,0.0,-0.021,-22.517,42.591,-0.183,-42.441,0.307,paper_rcm_log_20260616_110735_044_6492.csv,25.974025974025988,Unknown,Task3_Insertion,0.0,176.39700800218472,863.8255569204192
0.4555,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,361.673,326.688,259.132,2.084446,0.0,0.0,31.672,0.0,-0.042,-22.6,49.222,-0.27,-60.564,0.548,paper_rcm_log_20260616_110735_044_6492.csv,23.529411764705863,Unknown,Task3_Insertion,0.0,151.2976106460743,902.7910234481016
0.4881,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,313.316,271.824,217.946,1.805636,0.0,0.0,25.788,0.0,-0.056,-21.86,51.586,-0.306,-70.296,0.671,paper_rcm_log_20260616_110735_044_6492.csv,30.674846625766907,Unknown,Task3_Insertion,0.0,122.75445369766545,814.0918420869798
0.5283,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,250.417,202.041,165.079,1.443048,0.0,0.0,19.116,0.0,-0.076,-20.321,53.334,-0.343,-81.82,0.797,paper_rcm_log_20260616_110735_044_6492.csv,24.875621890547254,Unknown,Task3_Insertion,0.0,101.99343688683257,610.4428373460372
0.571,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,199.79,148.869,124.16,1.151295,0.0,0.0,15.001,0.0,-0.094,-18.719,53.938,-0.367,-90.408,0.873,paper_rcm_log_20260616_110735_044_6492.csv,23.419203747072622,Unknown,Task3_Insertion,0.0,75.1193227285893,583.3304823485682
0.6109,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,160.257,112.628,95.403,0.923557,0.0,0.0,13.115,0.0,-0.11,-17.268,54.058,-0.384,-96.807,0.918,paper_rcm_log_20260616_110735_044_6492.csv,25.06265664160398,Unknown,Task3_Insertion,0.0,54.015314771510184,510.26042623492947
0.653,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,134.135,102.227,85.378,0.783758,0.0,0.0,13.194,0.0,-0.078,-16.289,54.665,-0.549,-100.804,0.632,paper_rcm_log_20260616_110735_044_6492.csv,23.75296912114013,Unknown,Task3_Insertion,0.0,35.129902215929775,326.62312075864645
0.6943,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,115.09,106.807,87.418,0.678237,0.0,0.0,13.948,0.0,-0.002,-15.586,55.671,-0.821,-103.55,0.088,paper_rcm_log_20260616_110735_044_6492.csv,24.213075060532685,Unknown,Task3_Insertion,0.0,29.10096425244202,111.25635947805759
0.735,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,97.41,112.928,91.848,0.577176,0.0,0.0,14.611,0.0,0.067,-14.869,56.415,-1.028,-106.087,-0.352,paper_rcm_log_20260616_110735_044_6492.csv,24.570024570024596,Unknown,Task3_Insertion,0.0,26.06335919078908,117.39106356462285
0.7775,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,80.908,119.35,97.393,0.480034,0.0,0.0,15.114,0.0,0.115,-14.145,56.897,-1.15,-108.432,-0.622,paper_rcm_log_20260616_110735_044_6492.csv,23.52941176470589,Unknown,Task3_Insertion,0.0,20.54806400579009,227.14126278368113
0.8187,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,69.368,126.471,104.566,0.405269,0.0,0.0,15.284,0.0,0.131,-13.442,57.099,-1.17,-110.0,-0.665,paper_rcm_log_20260616_110735_044_6492.csv,24.271844660194166,Unknown,Task3_Insertion,0.0,10.847976944517695,266.4002743816209
0.8597,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,68.554,132.349,112.195,0.396279,0.0,0.0,14.717,0.0,0.081,-12.689,56.626,-1.003,-110.0,-0.282,paper_rcm_log_20260616_110735_044_6492.csv,24.390243902439003,Unknown,Task3_Insertion,0.0,10.461851195967638,129.8747152441514
0.9024,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,68.293,136.506,117.844,0.394689,0.0,0.0,14.235,0.0,0.03,-11.899,55.844,-0.846,-110.0,0.081,paper_rcm_log_20260616_110735_044_6492.csv,23.419203747072622,Unknown,Task3_Insertion,0.0,11.914955559948064,40.58056822524601
0.9429,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,68.351,140.319,122.732,0.394965,0.0,0.0,13.932,0.0,-0.007,-11.093,54.933,-0.739,-110.0,0.328,paper_rcm_log_20260616_110735_044_6492.csv,24.691358024691368,Unknown,Task3_Insertion,0.0,11.945192655246737,26.94431753294332
0.9739,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,68.419,142.596,125.588,0.395331,0.0,0.0,13.802,0.0,-0.027,-10.549,54.264,-0.687,-110.0,0.448,paper_rcm_log_20260616_110735_044_6492.csv,32.258064516129004,Unknown,Task3_Insertion,0.0,11.518708314891677,21.23515267289337
1.0058,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,68.444,144.642,128.141,0.395461,0.0,0.0,13.718,0.0,-0.042,-10.002,53.553,-0.647,-110.0,0.542,paper_rcm_log_20260616_110735_044_6492.csv,31.347962382445104,Unknown,Task3_Insertion,0.0,11.277487300040518,13.29766238195706
1.0404,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,68.39,146.455,130.409,0.395143,0.0,0.0,13.673,0.0,-0.056,-9.453,52.806,-0.615,-110.0,0.614,paper_rcm_log_20260616_110735_044_6492.csv,28.901734104046273,Unknown,Task3_Insertion,0.0,11.70095323468394,11.536417677889256
1.0719,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,68.233,148.038,132.411,0.394239,0.0,0.0,13.659,0.0,-0.067,-8.905,52.028,-0.59,-110.0,0.671,paper_rcm_log_20260616_110735_044_6492.csv,31.74603174603166,Unknown,Task3_Insertion,0.0,11.726975091355003,11.514234201046195
1.108,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,67.956,149.403,134.166,0.392655,0.0,0.0,13.674,0.0,-0.077,-8.358,51.225,-0.57,-110.0,0.716,paper_rcm_log_20260616_110735_044_6492.csv,27.700831024930732,Unknown,Task3_Insertion,0.0,12.321857830190355,29.98664818843355
1.1516,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,67.303,151.07,136.373,0.388912,0.0,0.0,13.739,0.0,-0.089,-7.545,49.982,-0.547,-110.0,0.766,paper_rcm_log_20260616_110735_044_6492.csv,22.935779816513836,Unknown,Task3_Insertion,0.0,14.247791129763222,24.87892607235657
1.1938,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,66.357,152.327,138.123,0.383501,0.0,0.0,13.85,0.0,-0.099,-6.743,48.708,-0.529,-110.0,0.802,paper_rcm_log_20260616_110735_044_6492.csv,23.696682464454966,Unknown,Task3_Insertion,0.0,14.445183039870724,7.145518738637195
1.2369,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,65.128,153.23,139.473,0.376479,0.0,0.0,14.0,0.0,-0.108,-5.957,47.417,-0.515,-110.0,0.828,paper_rcm_log_20260616_110735_044_6492.csv,23.201856148491807,Unknown,Task3_Insertion,0.0,14.621554925836246,4.671849008656027
1.2781,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,63.641,153.839,140.477,0.367977,0.0,0.0,14.183,0.0,-0.117,-5.191,46.122,-0.504,-110.0,0.848,paper_rcm_log_20260616_110735_044_6492.csv,24.271844660194233,Unknown,Task3_Insertion,0.0,14.491878000560934,8.333513346395778
1.3213,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,61.924,154.208,141.186,0.358173,0.0,0.0,14.395,0.0,-0.124,-4.448,44.834,-0.494,-110.0,0.863,paper_rcm_log_20260616_110735_044_6492.csv,23.1481481481482,Unknown,Task3_Insertion,0.0,13.977957281645265,9.53327947076138
1.3641,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,60.014,154.389,141.647,0.347265,0.0,0.0,14.63,0.0,-0.131,-3.731,43.565,-0.485,-110.0,0.876,paper_rcm_log_20260616_110735_044_6492.csv,23.364485981308317,Unknown,Task3_Insertion,0.0,13.7127593853146,18.009362935941006
1.407,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,57.946,154.429,141.906,0.335467,0.0,0.0,14.884,0.0,-0.138,-3.041,42.323,-0.478,-110.0,0.887,paper_rcm_log_20260616_110735_044_6492.csv,23.310023310023343,Unknown,Task3_Insertion,0.0,12.445724524352942,19.44369977554504
1.4394,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,56.498,154.397,141.985,0.327214,0.0,0.0,15.062,0.0,-0.142,-2.598,41.513,-0.473,-110.0,0.893,paper_rcm_log_20260616_110735_044_6492.csv,30.864197530864214,Unknown,Task3_Insertion,0.0,12.069091556518497,4.991654375382943
1.4828,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,54.25,154.291,141.991,0.314404,0.0,0.0,15.338,0.0,-0.148,-1.958,40.33,-0.466,-110.0,0.902,paper_rcm_log_20260616_110735_044_6492.csv,23.041474654377943,Unknown,Task3_Insertion,0.0,12.268987352905576,1.5295686295302526
1.5272,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,51.938,154.14,141.891,0.301251,0.0,0.0,15.622,0.0,-0.154,-1.349,39.191,-0.459,-110.0,0.911,paper_rcm_log_20260616_110735_044_6492.csv,22.522522522522525,Unknown,Task3_Insertion,0.0,11.989952664068898,5.034943313482719
1.5689,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,49.596,153.969,141.713,0.287934,0.0,0.0,15.908,0.0,-0.16,-0.771,38.099,-0.453,-110.0,0.919,paper_rcm_log_20260616_110735_044_6492.csv,23.980815347721784,Unknown,Task3_Insertion,0.0,11.840787069343365,14.613065628405506
1.6104,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,47.249,153.8,141.481,0.274615,0.0,0.0,16.195,0.0,-0.166,-0.224,37.056,-0.448,-110.0,0.927,paper_rcm_log_20260616_110735_044_6492.csv,24.096385542168623,Unknown,Task3_Insertion,0.0,10.781642097900352,22.705293514601163
1.6405,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,45.694,153.694,141.306,0.265798,0.0,0.0,16.385,0.0,-0.17,0.123,36.389,-0.444,-110.0,0.932,paper_rcm_log_20260616_110735_044_6492.csv,33.22259136212623,Unknown,Task3_Insertion,0.0,10.160475734307797,14.436666711325753
1.6841,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,43.39,153.555,141.026,0.25276,0.0,0.0,16.665,0.0,-0.175,0.62,35.431,-0.439,-110.0,0.94,paper_rcm_log_20260616_110735_044_6492.csv,22.935779816513836,Unknown,Task3_Insertion,0.0,9.923963287409524,7.342080039639823
1.7268,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,41.136,153.447,140.738,0.240028,0.0,0.0,16.939,0.0,-0.181,1.087,34.525,-0.435,-110.0,0.948,paper_rcm_log_20260616_110735_044_6492.csv,23.419203747072622,Unknown,Task3_Insertion,0.0,9.5316542749535,9.267236169289884
1.7689,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,38.946,153.373,140.452,0.227687,0.0,0.0,17.205,0.0,-0.186,1.526,33.67,-0.43,-110.0,0.956,paper_rcm_log_20260616_110735_044_6492.csv,23.75296912114013,Unknown,Task3_Insertion,0.0,9.139059255771308,43.85237076477695
1.8101,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,36.831,153.335,140.176,0.215795,0.0,0.0,17.46,0.0,-0.191,1.938,32.865,-0.426,-110.0,0.965,paper_rcm_log_20260616_110735_044_6492.csv,24.271844660194102,Unknown,Task3_Insertion,0.0,5.9402794163947545,73.86934543373465
1.8454,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,36.143,153.331,140.087,0.211939,0.0,0.0,17.543,0.0,-0.193,2.07,32.607,-0.425,-110.0,0.967,paper_rcm_log_20260616_110735_044_6492.csv,28.328611898017087,Unknown,Task3_Insertion,0.0,3.446754443519406,31.047687005567465
1.8781,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,35.465,153.331,140.001,0.208139,0.0,0.0,17.625,0.0,-0.195,2.199,32.355,-0.424,-110.0,0.97,paper_rcm_log_20260616_110735_044_6492.csv,30.58103975535152,Unknown,Task3_Insertion,0.0,3.6307665451896955,3.9015933215770344
1.937,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,34.138,153.342,139.833,0.200712,0.0,0.0,17.785,0.0,-0.198,2.448,31.866,-0.421,-110.0,0.976,paper_rcm_log_20260616_110735_044_6492.csv,16.977928692699503,Unknown,Task3_Insertion,0.0,3.6769274563818573,0.5446969934416296
1.9976,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,32.85,153.368,139.676,0.193522,0.0,0.0,17.939,0.0,-0.201,2.687,31.397,-0.419,-110.0,0.981,paper_rcm_log_20260616_110735_044_6492.csv,16.501650165016507,Unknown,Task3_Insertion,0.0,3.5614426107654853,2.324902050816761
2.0551,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,31.602,153.409,139.528,0.186573,0.0,0.0,18.089,0.0,-0.205,2.915,30.948,-0.417,-110.0,0.987,paper_rcm_log_20260616_110735_044_6492.csv,17.39130434782612,Unknown,Task3_Insertion,0.0,3.4050309419328753,3.039980265961832
2.1161,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,30.394,153.464,139.39,0.179868,0.0,0.0,18.233,0.0,-0.208,3.134,30.519,-0.415,-110.0,0.993,paper_rcm_log_20260616_110735_044_6492.csv,16.393442622950836,Unknown,Task3_Insertion,0.0,3.198928474339932,2.930206060663156
2.1754,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,29.227,153.531,139.263,0.173407,0.0,0.0,18.372,0.0,-0.211,3.343,30.108,-0.413,-110.0,0.998,paper_rcm_log_20260616_110735_044_6492.csv,16.863406408094463,Unknown,Task3_Insertion,0.0,3.0510552382929874,3.6645074434340352
2.2059,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,28.659,153.569,139.204,0.17027,0.0,0.0,18.44,0.0,-0.213,3.444,29.909,-0.412,-110.0,1.001,paper_rcm_log_20260616_110735_044_6492.csv,32.78688524590119,Unknown,Task3_Insertion,0.0,2.920988219671849,2.6254713571964974
2.2372,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,28.102,153.61,139.147,0.167193,0.0,0.0,18.506,0.0,-0.214,3.543,29.714,-0.411,-110.0,1.004,paper_rcm_log_20260616_110735_044_6492.csv,31.9488817891375,Unknown,Task3_Insertion,0.0,2.8916117615657897,0.9732900118168267
2.2953,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,27.016,153.7,139.041,0.161221,0.0,0.0,18.635,0.0,-0.218,3.734,29.338,-0.41,-110.0,1.01,paper_rcm_log_20260616_110735_044_6492.csv,17.2117039586919,Unknown,Task3_Insertion,0.0,2.831620620016065,4.032204358779312
2.3253,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,26.488,153.749,138.992,0.158324,0.0,0.0,18.697,0.0,-0.219,3.826,29.157,-0.409,-110.0,1.013,paper_rcm_log_20260616_110735_044_6492.csv,33.33333333333355,Unknown,Task3_Insertion,0.0,2.664259934589946,3.7551226254269965
2.3572,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,25.97,153.799,138.946,0.155489,0.0,0.0,18.758,0.0,-0.221,3.917,28.979,-0.408,-110.0,1.016,paper_rcm_log_20260616_110735_044_6492.csv,31.347962382444884,Unknown,Task3_Insertion,0.0,2.6064987044109604,1.3360075342873425
2.4157,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,24.963,153.907,138.861,0.149993,0.0,0.0,18.877,0.0,-0.224,4.092,28.635,-0.407,-110.0,1.022,paper_rcm_log_20260616_110735_044_6492.csv,17.094017094017094,Unknown,Task3_Insertion,0.0,2.5802349536869844,3.2316333773303465
2.4459,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,24.474,153.964,138.822,0.147332,0.0,0.0,18.935,0.0,-0.226,4.177,28.469,-0.406,-110.0,1.025,paper_rcm_log_20260616_110735_044_6492.csv,33.11258278145719,Unknown,Task3_Insertion,0.0,2.439353640355277,8.292610918477521
2.4774,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,23.994,154.022,138.785,0.144729,0.0,0.0,18.991,0.0,-0.227,4.259,28.307,-0.405,-110.0,1.028,paper_rcm_log_20260616_110735_044_6492.csv,31.746031746031885,Unknown,Task3_Insertion,0.0,2.0590239885123602,5.531376558771467
2.5217,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,23.524,154.082,138.75,0.142182,0.0,0.0,19.046,0.0,-0.229,4.34,28.148,-0.405,-110.0,1.031,paper_rcm_log_20260616_110735_044_6492.csv,22.573363431151126,Unknown,Task3_Insertion,0.0,3.400781180545775,31.9366211475369
2.5631,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,22.168,154.272,138.66,0.134874,0.0,0.0,19.205,0.0,-0.233,4.573,27.693,-0.403,-110.0,1.04,paper_rcm_log_20260616_110735_044_6492.csv,24.154589371980745,Unknown,Task3_Insertion,0.0,4.786717458043781,14.133441602511828
2.6062,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,20.892,154.472,138.589,0.128052,0.0,0.0,19.353,0.0,-0.238,4.79,27.268,-0.401,-110.0,1.049,paper_rcm_log_20260616_110735_044_6492.csv,23.201856148491924,Unknown,Task3_Insertion,0.0,4.527861502962204,5.679298638562136
2.6464,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,19.692,154.679,138.535,0.121691,0.0,0.0,19.492,0.0,-0.242,4.994,26.871,-0.4,-110.0,1.059,paper_rcm_log_20260616_110735_044_6492.csv,24.875621890547254,Unknown,Task3_Insertion,0.0,4.312219848603583,5.275022366857338
2.6881,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,18.564,154.893,138.495,0.115773,0.0,0.0,19.622,0.0,-0.247,5.184,26.5,-0.399,-110.0,1.068,paper_rcm_log_20260616_110735_044_6492.csv,23.980815347721784,Unknown,Task3_Insertion,0.0,4.096272951350983,4.454891118624736
2.7269,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,17.505,155.11,138.47,0.110272,0.0,0.0,19.744,0.0,-0.251,5.363,26.153,-0.398,-110.0,1.077,paper_rcm_log_20260616_110735_044_6492.csv,25.773195876288547,Unknown,Task3_Insertion,0.0,3.9499395540247915,8.910258512752902
2.7662,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,16.511,155.328,138.456,0.105167,0.0,0.0,19.857,0.0,-0.256,5.53,25.829,-0.397,-110.0,1.087,paper_rcm_log_20260616_110735_044_6492.csv,25.44529262086521,Unknown,Task3_Insertion,0.0,3.3954823794582425,10.194025799134936
2.7965,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,15.882,155.474,138.453,0.101975,0.0,0.0,19.928,0.0,-0.259,5.635,25.625,-0.397,-110.0,1.093,paper_rcm_log_20260616_110735_044_6492.csv,33.003300330033014,Unknown,Task3_Insertion,0.0,3.1781238452314122,3.201625832078588
2.8369,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,14.987,155.692,138.456,0.097481,0.0,0.0,20.03,0.0,-0.263,5.785,25.336,-0.396,-110.0,1.103,paper_rcm_log_20260616_110735_044_6492.csv,24.752475247524757,Unknown,Task3_Insertion,0.0,3.263627210556622,1.7082353661716358
2.8754,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,14.147,155.908,138.467,0.093328,0.0,0.0,20.124,0.0,-0.267,5.925,25.065,-0.396,-110.0,1.113,paper_rcm_log_20260616_110735_044_6492.csv,25.974025974025988,Unknown,Task3_Insertion,0.0,3.05881682527371,6.02027877849795
2.916,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,13.359,156.12,138.486,0.089493,0.0,0.0,20.212,0.0,-0.271,6.057,24.812,-0.396,-110.0,1.123,paper_rcm_log_20260616_110735_044_6492.csv,24.6305418719212,Unknown,Task3_Insertion,0.0,2.7847503220081977,8.19009938480144
2.9565,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,12.619,156.328,138.51,0.085954,0.0,0.0,20.294,0.0,-0.276,6.181,24.575,-0.396,-110.0,1.132,paper_rcm_log_20260616_110735_044_6492.csv,24.691358024691233,Unknown,Task3_Insertion,0.0,2.3950619135942057,8.800379064858356
3.0073,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,11.925,156.532,138.539,0.082697,0.0,0.0,20.37,0.0,-0.28,6.297,24.353,-0.396,-110.0,1.142,paper_rcm_log_20260616_110735_044_6492.csv,19.685039370078844,Unknown,Task3_Insertion,0.0,2.000605371752496,2.2966706305905555
3.0397,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,11.486,156.665,138.561,0.08067,0.0,0.0,20.419,0.0,-0.282,6.37,24.213,-0.396,-110.0,1.149,paper_rcm_log_20260616_110735_044_6492.csv,30.864197530864214,Unknown,Task3_Insertion,0.0,2.0396485368083734,1.1311555286603585
3.0834,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,10.861,156.86,138.597,0.077836,0.0,0.0,20.487,0.0,-0.287,6.475,24.014,-0.396,-110.0,1.159,paper_rcm_log_20260616_110735_044_6492.csv,22.883295194507856,Unknown,Task3_Insertion,0.0,2.082251140389948,10.153184518323819
3.1251,InsertionSequence,ApproachEntry,1,0.65,0.65,0.0,10.275,157.049,138.635,0.075236,0.0,0.0,20.55,0.0,-0.291,6.573,23.828,-0.396,-110.0,1.169,paper_rcm_log_20260616_110735_044_6492.csv,23.980815347721784,Unknown,Task3_Insertion,0.0,2.8156676168267567,28.688323131516732
3.1691,InsertionSequence,InsertToTarget,1,0.9897,0.98282,0.04262,9.007,156.859,8.967,0.160187,0.0,0.0,20.655,0.0,-0.312,6.72,23.475,-0.383,-110.0,1.252,paper_rcm_log_20260616_110735_044_6492.csv,22.727272727272936,Unknown,Task3_Insertion,0.0,4.276405517962196,29.061386565562643
3.1998,InsertionSequence,InsertToTarget,1,0.97554,0.96105,0.09663,7.904,155.225,8.698,0.174227,0.0,0.0,20.806,0.0,-0.34,6.743,23.14,-0.352,-110.0,1.383,paper_rcm_log_20260616_110735_044_6492.csv,32.57328990227971,Unknown,Task3_Insertion,0.0,4.170842258774104,37.52602566795521
3.2312,InsertionSequence,InsertToTarget,1,0.9685,0.9554,0.11064,8.487,153.097,7.581,0.167907,0.0,0.0,20.955,0.0,-0.365,6.681,22.9,-0.327,-109.985,1.5,paper_rcm_log_20260616_110735_044_6492.csv,31.847133757962137,Unknown,Task3_Insertion,0.0,3.244536302130546,43.843764299176925
3.2762,InsertionSequence,InsertToTarget,1,0.9599,0.94722,0.13093,11.444,149.809,7.097,0.165732,0.0,0.0,21.018,0.0,-0.396,6.536,22.692,-0.311,-109.815,1.634,paper_rcm_log_20260616_110735_044_6492.csv,22.222222222222257,Unknown,Task3_Insertion,0.0,3.073454316290088,23.3862800896207
3.3063,InsertionSequence,InsertToTarget,1,0.9542,0.94162,0.14483,13.682,147.568,7.185,0.165812,0.0,0.0,21.008,0.0,-0.415,6.426,22.594,-0.304,-109.657,1.715,paper_rcm_log_20260616_110735_044_6492.csv,33.22259136212623,Unknown,Task3_Insertion,0.0,3.10092668455943,10.268720752033499
3.3379,InsertionSequence,InsertToTarget,1,0.94855,0.936,0.15876,15.946,145.322,7.391,0.166261,0.0,0.0,20.981,0.0,-0.435,6.313,22.509,-0.299,-109.486,1.796,paper_rcm_log_20260616_110735_044_6492.csv,31.64556962025309,Unknown,Task3_Insertion,0.0,3.0990195681733086,4.186398779914158
3.369,InsertionSequence,InsertToTarget,1,0.94293,0.9304,0.17265,18.207,143.086,7.656,0.166909,0.0,0.0,20.947,0.0,-0.455,6.199,22.431,-0.294,-109.31,1.877,paper_rcm_log_20260616_110735_044_6492.csv,32.1543408360125,Unknown,Task3_Insertion,0.0,3.0975615889565877,2.1309265121514827
3.4008,InsertionSequence,InsertToTarget,1,0.93737,0.92484,0.18645,20.454,140.866,7.952,0.167695,0.0,0.0,20.908,0.0,-0.475,6.085,22.358,-0.29,-109.133,1.959,paper_rcm_log_20260616_110735_044_6492.csv,31.446540880503534,Unknown,Task3_Insertion,0.0,3.103037180482972,1.9580894288991535
