time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok_10mm,tip_target_ok_25mm,skull_ok_0mm,log_file,time_rel_s
26.088,0.02162,46.26,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60742,0.99992,1.30019,0.1,0.79999,1.49999,0.1,0.79986,1.50012,0.1,0.99988,1.30012,0.1,0.81426,1.51426,0.09057,1.02242,1.32242,0.11482,0.8,1.5,0.1,1.0,1.3,0.1,0.2,0.01,282.843,22.27,34.93,0.2,0.077,437.342,0.0,0.0,0.00272,-1e-05,7.537,-21.597,-33.547,-27.36,11.648,0.0,-0.008,0.007,-0.032,0.15,0.025,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,25.977500000000003
26.1504,0.02069,48.34,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60742,0.99992,1.30018,0.1,0.79999,1.49999,0.1,0.79986,1.50012,0.1,0.99988,1.30012,0.1,0.81417,1.51417,0.09031,1.02228,1.32228,0.11524,0.8,1.5,0.1,1.0,1.3,0.1,0.198,0.009,282.843,22.27,34.934,0.198,0.073,437.342,0.0,0.0,0.00263,-1e-05,7.537,-21.596,-33.549,-27.351,11.649,0.0,-0.008,0.007,-0.031,0.145,0.025,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.039900000000003
26.2136,0.02047,48.85,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60742,0.99992,1.30018,0.1,0.79999,1.49999,0.1,0.79986,1.50012,0.1,0.99988,1.30012,0.1,0.81408,1.51408,0.09005,1.02214,1.32214,0.11565,0.8,1.5,0.1,1.0,1.3,0.1,0.197,0.009,282.843,22.27,34.939,0.197,0.07,437.341,0.0,0.0,0.00252,-1e-05,7.536,-21.596,-33.551,-27.342,11.651,0.0,-0.007,0.007,-0.029,0.139,0.023,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.1031
26.2769,0.02124,47.09,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60742,0.99992,1.30018,0.1,0.79999,1.49999,0.1,0.79986,1.50012,0.1,0.99988,1.30012,0.1,0.81398,1.51398,0.08978,1.02199,1.32199,0.11607,0.8,1.5,0.1,1.0,1.3,0.1,0.195,0.009,282.843,22.269,34.943,0.195,0.067,437.341,0.0,0.0,0.00243,-1e-05,7.536,-21.595,-33.553,-27.334,11.652,0.0,-0.007,0.007,-0.029,0.134,0.023,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.166400000000003
26.3414,0.02247,44.51,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60742,0.99992,1.30017,0.09999,0.79999,1.5,0.1,0.79987,1.50012,0.1,0.99988,1.30012,0.1,0.81389,1.51389,0.08952,1.02183,1.32183,0.11648,0.8,1.5,0.1,1.0,1.3,0.1,0.194,0.008,282.843,22.269,34.948,0.194,0.064,437.34,0.0,0.0,0.00233,-1e-05,7.536,-21.595,-33.554,-27.325,11.654,0.0,-0.007,0.006,-0.027,0.129,0.021,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.230900000000002
26.4032,0.02117,47.24,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60742,0.99991,1.30017,0.09999,0.79999,1.5,0.1,0.79987,1.50012,0.1,0.99988,1.30012,0.1,0.81379,1.51379,0.08926,1.02168,1.32168,0.11688,0.8,1.5,0.1,1.0,1.3,0.1,0.192,0.008,282.843,22.269,34.952,0.192,0.061,437.34,0.0,0.0,0.00225,-1e-05,7.535,-21.595,-33.556,-27.318,11.655,0.0,-0.006,0.006,-0.027,0.124,0.021,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.2927
26.4664,0.02073,48.25,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60742,0.99991,1.30017,0.09999,0.8,1.5,0.1,0.79987,1.50012,0.1,0.99988,1.30012,0.1,0.81369,1.51369,0.08901,1.02152,1.32152,0.11729,0.8,1.5,0.1,1.0,1.3,0.1,0.191,0.008,282.843,22.269,34.956,0.191,0.058,437.34,0.0,0.0,0.00216,-1e-05,7.535,-21.594,-33.558,-27.31,11.656,0.0,-0.006,0.006,-0.025,0.119,0.02,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.355900000000002
26.5293,0.02045,48.89,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60742,0.99991,1.30017,0.09999,0.8,1.5,0.1,0.79987,1.50012,0.1,0.99988,1.30012,0.1,0.81358,1.51358,0.08875,1.02136,1.32136,0.11769,0.8,1.5,0.1,1.0,1.3,0.1,0.19,0.008,282.843,22.269,34.96,0.19,0.056,437.339,0.0,0.0,0.00206,0.0,7.534,-21.594,-33.559,-27.303,11.657,0.0,-0.006,0.005,-0.024,0.114,0.019,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.4188
26.5927,0.0202,49.5,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99991,1.30017,0.09999,0.8,1.5,0.1,0.79987,1.50012,0.1,0.99988,1.30012,0.1,0.81348,1.51348,0.0885,1.02119,1.32119,0.11809,0.8,1.5,0.1,1.0,1.3,0.1,0.189,0.007,282.843,22.268,34.964,0.189,0.054,437.339,0.0,0.0,0.00199,-1e-05,7.534,-21.593,-33.561,-27.296,11.659,0.0,-0.006,0.005,-0.023,0.11,0.019,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.482200000000002
26.6552,0.02126,47.03,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99991,1.30016,0.09998,0.8,1.5,0.1,0.79987,1.50012,0.1,0.99988,1.30012,0.1,0.81337,1.51337,0.08825,1.02102,1.32102,0.11848,0.8,1.5,0.1,1.0,1.3,0.1,0.188,0.007,282.843,22.268,34.967,0.188,0.052,437.338,0.0,0.0,0.00192,-1e-05,7.534,-21.593,-33.562,-27.289,11.66,0.0,-0.005,0.005,-0.023,0.106,0.018,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.544700000000002
26.7182,0.02021,49.47,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99991,1.30016,0.09998,0.8,1.5,0.1,0.79987,1.50012,0.1,0.99988,1.30012,0.1,0.81326,1.51326,0.088,1.02085,1.32085,0.11887,0.8,1.5,0.1,1.0,1.3,0.1,0.187,0.007,282.843,22.268,34.971,0.187,0.05,437.338,0.0,0.0,0.00184,-1e-05,7.533,-21.593,-33.563,-27.282,11.661,0.0,-0.005,0.005,-0.022,0.101,0.017,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.6077
26.7811,0.02136,46.82,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.9999,1.30016,0.09998,0.8,1.5,0.1,0.79987,1.50012,0.1,0.99988,1.30012,0.1,0.81314,1.51315,0.08775,1.02067,1.32067,0.11925,0.8,1.5,0.1,1.0,1.3,0.1,0.187,0.007,282.843,22.268,34.974,0.187,0.048,437.338,0.0,0.0,0.00178,-1e-05,7.533,-21.593,-33.565,-27.276,11.662,0.0,-0.005,0.005,-0.021,0.098,0.017,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.6706
26.8432,0.02084,48.0,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.9999,1.30016,0.09998,0.8,1.5,0.1,0.79987,1.50012,0.1,0.99988,1.30012,0.1,0.81303,1.51303,0.08751,1.02049,1.32049,0.11963,0.8,1.5,0.1,1.0,1.3,0.1,0.186,0.007,282.843,22.268,34.977,0.186,0.047,437.337,0.0,0.0,0.00169,-1e-05,7.533,-21.592,-33.566,-27.27,11.663,0.0,-0.005,0.004,-0.019,0.093,0.015,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.7327
26.9064,0.02136,46.82,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.9999,1.30016,0.09998,0.8,1.5,0.1,0.79987,1.50012,0.1,0.99988,1.30012,0.1,0.81291,1.51291,0.08727,1.0203,1.3203,0.12001,0.8,1.5,0.1,1.0,1.3,0.1,0.185,0.007,282.843,22.268,34.981,0.185,0.045,437.337,0.0,0.0,0.00162,0.0,7.532,-21.592,-33.567,-27.265,11.664,0.0,-0.005,0.004,-0.018,0.09,0.014,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.795900000000003
26.9692,0.02083,48.0,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.9999,1.30015,0.09998,0.8,1.5,0.1,0.79987,1.50012,0.1,0.99988,1.30012,0.1,0.81279,1.51279,0.08703,1.02012,1.32012,0.12039,0.8,1.5,0.1,1.0,1.3,0.1,0.185,0.007,282.843,22.267,34.984,0.185,0.045,437.337,0.0,0.0,0.00156,0.0,7.532,-21.592,-33.568,-27.259,11.665,0.0,-0.005,0.004,-0.018,0.086,0.014,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.858700000000002
27.032,0.02091,47.81,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.9999,1.30015,0.09997,0.8,1.5,0.1,0.79987,1.50012,0.1,0.99988,1.30012,0.1,0.81267,1.51267,0.0868,1.01992,1.31992,0.12076,0.8,1.5,0.1,1.0,1.3,0.1,0.184,0.006,282.843,22.267,34.987,0.184,0.044,437.337,0.0,0.0,0.00152,0.0,7.532,-21.591,-33.57,-27.254,11.666,0.0,-0.004,0.004,-0.018,0.084,0.014,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.9215
27.0948,0.02072,48.27,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.9999,1.30015,0.09997,0.8,1.5,0.1,0.79987,1.50012,0.1,0.99988,1.30012,0.1,0.81255,1.51255,0.08656,1.01973,1.31973,0.12113,0.8,1.5,0.1,1.0,1.3,0.1,0.184,0.006,282.843,22.267,34.99,0.184,0.043,437.336,0.0,0.0,0.00145,0.0,7.532,-21.591,-33.571,-27.249,11.667,0.0,-0.004,0.004,-0.017,0.08,0.013,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,26.9843
27.1583,0.02008,49.8,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.9999,1.30015,0.09997,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81242,1.51242,0.08633,1.01953,1.31953,0.1215,0.8,1.5,0.1,1.0,1.3,0.1,0.183,0.006,282.843,22.267,34.993,0.183,0.042,437.336,0.0,0.0,0.00139,0.0,7.531,-21.591,-33.572,-27.244,11.667,0.0,-0.004,0.004,-0.016,0.077,0.013,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.047800000000002
27.2217,0.02136,46.81,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99989,1.30015,0.09997,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81229,1.51229,0.08609,1.01933,1.31933,0.12186,0.8,1.5,0.1,1.0,1.3,0.1,0.183,0.006,282.843,22.267,34.996,0.183,0.042,437.336,0.0,0.0,0.00134,0.0,7.531,-21.591,-33.573,-27.239,11.668,0.0,-0.004,0.004,-0.016,0.074,0.012,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.1112
27.2848,0.02119,47.19,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99989,1.30015,0.09997,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81216,1.51216,0.08587,1.01912,1.31912,0.12222,0.8,1.5,0.1,1.0,1.3,0.1,0.183,0.006,282.843,22.267,34.998,0.183,0.041,437.335,0.0,0.0,0.00129,-1e-05,7.531,-21.59,-33.574,-27.234,11.669,0.0,-0.004,0.004,-0.015,0.071,0.012,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.174300000000002
27.3492,0.02189,45.69,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99989,1.30014,0.09997,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81202,1.51202,0.08563,1.01891,1.31891,0.12259,0.8,1.5,0.1,1.0,1.3,0.1,0.182,0.006,282.843,22.267,35.001,0.182,0.041,437.335,0.0,0.0,0.00125,-1e-05,7.531,-21.59,-33.575,-27.23,11.67,0.0,-0.003,0.003,-0.015,0.069,0.012,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.2387
27.4124,0.02103,47.55,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99989,1.30014,0.09997,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81189,1.51189,0.08541,1.01869,1.31869,0.12294,0.8,1.5,0.1,1.0,1.3,0.1,0.182,0.006,282.843,22.267,35.003,0.182,0.041,437.335,0.0,0.0,0.00118,0.0,7.53,-21.59,-33.576,-27.226,11.67,0.0,-0.003,0.003,-0.014,0.065,0.011,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.301900000000003
27.4747,0.02042,48.98,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99989,1.30014,0.09997,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81175,1.51175,0.08519,1.01848,1.31848,0.12328,0.8,1.5,0.1,1.0,1.3,0.1,0.182,0.006,282.843,22.267,35.006,0.182,0.041,437.335,0.0,0.0,0.00114,-1e-05,7.53,-21.59,-33.576,-27.222,11.671,0.0,-0.003,0.003,-0.013,0.063,0.011,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.3642
27.5377,0.02113,47.32,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99989,1.30014,0.09997,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81161,1.51161,0.08497,1.01826,1.31826,0.12362,0.8,1.5,0.1,1.0,1.3,0.1,0.182,0.006,282.843,22.267,35.008,0.182,0.041,437.334,0.0,0.0,0.0011,-1e-05,7.53,-21.59,-33.577,-27.218,11.672,0.0,-0.003,0.003,-0.013,0.061,0.01,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.427200000000003
27.6002,0.02105,47.51,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99989,1.30014,0.09996,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81147,1.51147,0.08476,1.01804,1.31804,0.12396,0.8,1.5,0.1,1.0,1.3,0.1,0.182,0.006,282.843,22.267,35.01,0.182,0.041,437.334,0.0,0.0,0.00105,-1e-05,7.53,-21.589,-33.578,-27.214,11.672,0.0,-0.003,0.003,-0.012,0.058,0.01,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.489700000000003
27.6632,0.02114,47.31,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99989,1.30014,0.09996,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81133,1.51133,0.08455,1.01782,1.31782,0.12429,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.006,282.843,22.267,35.012,0.181,0.041,437.334,0.0,0.0,0.00103,-1e-05,7.53,-21.589,-33.579,-27.211,11.673,0.0,-0.003,0.003,-0.012,0.057,0.01,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.5527
27.7253,0.02039,49.05,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99989,1.30014,0.09996,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81119,1.51119,0.08434,1.01759,1.31759,0.12462,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.006,282.843,22.267,35.015,0.181,0.041,437.334,0.0,0.0,0.00098,0.0,7.529,-21.589,-33.579,-27.207,11.674,0.0,-0.003,0.003,-0.011,0.054,0.009,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.614800000000002
27.7884,0.02098,47.66,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99989,1.30014,0.09996,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81104,1.51104,0.08413,1.01736,1.31736,0.12495,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.006,282.843,22.267,35.017,0.181,0.042,437.334,0.0,0.0,0.00093,0.0,7.529,-21.589,-33.58,-27.204,11.674,0.0,-0.003,0.003,-0.011,0.052,0.009,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.6779
27.8517,0.02166,46.17,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99989,1.30014,0.09996,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81089,1.51089,0.08393,1.01712,1.31712,0.12527,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.006,282.843,22.267,35.019,0.181,0.042,437.334,0.0,0.0,0.0009,-1e-05,7.529,-21.589,-33.581,-27.201,11.675,0.0,-0.003,0.002,-0.011,0.05,0.008,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.741200000000003
27.9152,0.02102,47.58,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99989,1.30013,0.09996,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81074,1.51074,0.08372,1.01688,1.31688,0.12559,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.006,282.843,22.266,35.02,0.181,0.043,437.334,0.0,0.0,0.00087,-1e-05,7.529,-21.589,-33.582,-27.198,11.675,0.0,-0.003,0.002,-0.01,0.048,0.008,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.8047
27.9793,0.02072,48.26,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30013,0.09996,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81058,1.51058,0.08352,1.01664,1.31664,0.12591,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.022,0.181,0.043,437.333,0.0,0.0,0.00083,0.0,7.529,-21.589,-33.582,-27.195,11.676,0.0,-0.002,0.002,-0.01,0.046,0.008,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.8688
28.0423,0.02117,47.23,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30013,0.09996,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81043,1.51043,0.08333,1.0164,1.3164,0.12622,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.024,0.181,0.043,437.333,0.0,0.0,0.00081,-1e-05,7.529,-21.588,-33.583,-27.192,11.676,0.0,-0.002,0.002,-0.01,0.044,0.008,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.931800000000003
28.1056,0.0211,47.4,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30013,0.09996,0.8,1.5,0.10001,0.79987,1.50012,0.10001,0.99988,1.30012,0.1,0.81027,1.51027,0.08313,1.01615,1.31615,0.12652,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.026,0.181,0.044,437.333,0.0,0.0,0.00075,0.0,7.528,-21.588,-33.583,-27.189,11.677,0.0,-0.002,0.002,-0.008,0.042,0.006,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,27.9951
28.1695,0.02134,46.85,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30013,0.09996,0.8,1.5,0.10001,0.79988,1.50012,0.10001,0.99988,1.30012,0.1,0.81011,1.51011,0.08294,1.0159,1.3159,0.12682,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.027,0.181,0.044,437.333,0.0,0.0,0.00073,0.0,7.528,-21.588,-33.584,-27.187,11.677,0.0,-0.002,0.002,-0.009,0.04,0.007,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,28.059
28.2329,0.02118,47.22,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30013,0.09996,0.8,1.5,0.10001,0.79988,1.50012,0.10001,0.99988,1.30012,0.1,0.80995,1.50995,0.08275,1.01564,1.31564,0.12712,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.029,0.181,0.045,437.333,0.0,0.0,0.00072,-1e-05,7.528,-21.588,-33.584,-27.184,11.677,0.0,-0.002,0.002,-0.009,0.039,0.007,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,28.122400000000003
28.2969,0.02117,47.24,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30013,0.09996,0.8,1.5,0.10001,0.79988,1.50012,0.10001,0.99988,1.30012,0.1,0.80979,1.50979,0.08256,1.01539,1.31539,0.12741,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.031,0.181,0.045,437.333,0.0,0.0,0.00069,0.0,7.528,-21.588,-33.585,-27.182,11.678,0.0,-0.002,0.002,-0.008,0.038,0.007,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,28.186400000000003
28.3612,0.02218,45.08,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30013,0.09995,0.8,1.5,0.10001,0.79988,1.50012,0.10001,0.99988,1.30012,0.1,0.80962,1.50962,0.08238,1.01512,1.31512,0.12771,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.032,0.181,0.046,437.333,0.0,0.0,0.00065,0.0,7.528,-21.588,-33.585,-27.179,11.678,0.0,-0.002,0.002,-0.007,0.036,0.006,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,28.250700000000002
28.4416,0.08037,12.44,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30013,0.09995,0.8,1.5,0.10001,0.79988,1.50012,0.10001,0.99988,1.30012,0.1,0.80941,1.50941,0.08215,1.01479,1.31479,0.12806,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.033,0.181,0.046,437.332,0.0,0.0,0.00064,0.0,7.528,-21.588,-33.586,-27.178,11.678,0.0,-0.002,0.002,-0.007,0.035,0.006,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,28.331100000000003
28.5072,0.02078,48.13,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30013,0.09995,0.8,1.5,0.10001,0.79988,1.50012,0.10001,0.99988,1.30012,0.1,0.80923,1.50923,0.08197,1.01452,1.31452,0.12835,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.035,0.181,0.046,437.332,0.0,0.0,0.00061,0.0,7.528,-21.588,-33.586,-27.176,11.679,0.0,-0.002,0.002,-0.007,0.034,0.005,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,28.396700000000003
28.5673,0.02093,47.78,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30013,0.09995,0.8,1.5,0.10001,0.79988,1.50012,0.10001,0.99988,1.30012,0.1,0.80907,1.50907,0.08181,1.01426,1.31426,0.1286,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.036,0.181,0.047,437.332,0.0,0.0,0.00059,0.0,7.528,-21.588,-33.587,-27.174,11.679,0.0,-0.002,0.002,-0.007,0.033,0.006,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,28.4568
28.6309,0.02066,48.41,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30013,0.09995,0.8,1.5,0.10001,0.79988,1.50012,0.10001,0.99988,1.30012,0.1,0.8089,1.5089,0.08164,1.01399,1.31399,0.12887,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.037,0.181,0.047,437.332,0.0,0.0,0.00056,0.0,7.528,-21.587,-33.587,-27.172,11.679,0.0,-0.002,0.001,-0.006,0.031,0.005,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,28.520400000000002
28.6949,0.02136,46.81,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30013,0.09995,0.8,1.5,0.10001,0.79988,1.50012,0.10001,0.99988,1.30012,0.1,0.80872,1.50873,0.08147,1.01372,1.31372,0.12913,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.039,0.181,0.048,437.332,0.0,0.0,0.00054,0.0,7.527,-21.587,-33.587,-27.17,11.68,0.0,-0.002,0.001,-0.006,0.03,0.005,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,28.584400000000002
28.758,0.02113,47.32,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30013,0.09995,0.8,1.5,0.10001,0.79988,1.50012,0.10001,0.99988,1.30012,0.1,0.80855,1.50855,0.08131,1.01344,1.31344,0.12939,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.04,0.181,0.048,437.332,0.0,0.0,0.00052,0.0,7.527,-21.587,-33.588,-27.168,11.68,0.0,-0.002,0.001,-0.006,0.029,0.005,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,28.6475
28.8215,0.02112,47.34,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30013,0.09995,0.8,1.5,0.10001,0.79988,1.50012,0.10001,0.99988,1.30012,0.1,0.80837,1.50837,0.08115,1.01317,1.31317,0.12964,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.041,0.181,0.049,437.332,0.0,0.0,0.00051,-1e-05,7.527,-21.587,-33.588,-27.166,11.68,0.0,-0.001,0.001,-0.006,0.028,0.005,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,28.711000000000002
28.8848,0.02072,48.27,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30012,0.09995,0.8,1.5,0.10001,0.79988,1.50012,0.10001,0.99988,1.30012,0.1,0.8082,1.5082,0.081,1.01289,1.31289,0.12988,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.042,0.181,0.049,437.332,0.0,0.0,0.00048,0.0,7.527,-21.587,-33.589,-27.165,11.681,0.0,-0.001,0.001,-0.005,0.026,0.004,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,28.7743
28.9489,0.02091,47.82,T3_safe_insertion,InsertionSequence,Done,0.9994,0.60741,0.99988,1.30012,0.09995,0.8,1.5,0.10001,0.79988,1.50012,0.10001,0.99988,1.30012,0.1,0.80802,1.50802,0.08084,1.0126,1.3126,0.13012,0.8,1.5,0.1,1.0,1.3,0.1,0.181,0.007,282.843,22.267,35.043,0.181,0.05,437.332,0.0,0.0,0.00046,0.0,7.527,-21.587,-33.589,-27.163,11.681,0.0,-0.001,0.001,-0.005,0.025,0.004,0.0,1,1,1,project4_multircm_20260624_092806_475.csv,28.8384
