time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,task2_q4_limit_active,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm,log_file,time_rel_s
29.3291,0.02436,41.05,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.3,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79456,1.49456,0.07911,0.99248,1.29248,0.13335,0.8,1.5,0.1,1.0,1.3,0.1,0.05,0.012,282.843,22.272,35.044,0.05,0.05,437.158,0.0,0.0,0.00018,0,0.0,7.525,-21.556,-33.638,-27.107,11.698,0.0,0.0,0.001,-0.003,0.01,0.002,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,29.2626
29.3836,0.01413,70.78,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.3,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79445,1.49445,0.07917,0.99232,1.29232,0.13327,0.8,1.5,0.1,1.0,1.3,0.1,0.05,0.012,282.843,22.272,35.044,0.05,0.05,437.158,0.0,0.0,0.00016,0,0.0,7.525,-21.556,-33.638,-27.106,11.698,0.0,-0.001,0.0,-0.002,0.009,0.001,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,29.3171
29.4514,0.02066,48.4,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.3,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79431,1.49431,0.07925,0.99213,1.29213,0.13318,0.8,1.5,0.1,1.0,1.3,0.1,0.05,0.012,282.843,22.272,35.044,0.05,0.05,437.158,0.0,0.0,0.00014,0,0.0,7.525,-21.556,-33.638,-27.105,11.698,0.0,-0.001,0.0,-0.001,0.008,0.001,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,29.3849
29.5195,0.01963,50.94,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.3,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79417,1.49417,0.07932,0.99193,1.29194,0.13309,0.8,1.5,0.1,1.0,1.3,0.1,0.05,0.012,282.843,22.272,35.044,0.05,0.05,437.158,0.0,0.0,0.00013,0,0.0,7.525,-21.556,-33.639,-27.105,11.698,0.0,0.0,0.0,-0.001,0.008,0.001,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,29.453
29.5778,0.01635,61.18,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.3,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79405,1.49405,0.07939,0.99177,1.29177,0.13301,0.8,1.5,0.1,1.0,1.3,0.1,0.05,0.012,282.843,22.272,35.044,0.05,0.05,437.158,0.0,0.0,0.00012,0,0.0,7.525,-21.556,-33.639,-27.104,11.698,0.0,-0.001,0.0,0.0,0.007,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,29.5113
29.6396,0.01573,63.56,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.3,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79393,1.49393,0.07946,0.99159,1.29159,0.13292,0.8,1.5,0.1,1.0,1.3,0.1,0.051,0.012,282.843,22.272,35.044,0.051,0.051,437.158,0.0,0.0,0.00012,0,0.0,7.525,-21.556,-33.639,-27.104,11.698,0.0,-0.001,0.0,0.0,0.007,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,29.5731
29.7092,0.01996,50.11,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.3,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79379,1.49379,0.07955,0.99139,1.2914,0.13282,0.8,1.5,0.1,1.0,1.3,0.1,0.051,0.013,282.843,22.272,35.044,0.051,0.051,437.158,0.0,0.0,0.00011,0,0.0,7.525,-21.556,-33.639,-27.104,11.698,0.0,0.0,0.0,-0.001,0.006,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,29.642699999999998
29.7637,0.01282,78.03,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79368,1.49368,0.07962,0.99124,1.29124,0.13273,0.8,1.5,0.1,1.0,1.3,0.1,0.051,0.012,282.843,22.272,35.044,0.051,0.051,437.158,0.0,0.0,0.00012,0,0.0,7.525,-21.556,-33.639,-27.103,11.698,0.0,0.0,0.0,-0.001,0.006,0.001,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,29.6972
29.8261,0.0161,62.12,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79355,1.49355,0.07969,0.99106,1.29106,0.13264,0.8,1.5,0.1,1.0,1.3,0.1,0.051,0.012,282.843,22.272,35.044,0.051,0.051,437.158,0.0,0.0,0.00011,0,0.0,7.524,-21.556,-33.639,-27.103,11.698,0.0,0.0,0.0,-0.001,0.006,0.001,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,29.7596
29.8901,0.01698,58.91,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79342,1.49342,0.07978,0.99088,1.29088,0.13254,0.8,1.5,0.1,1.0,1.3,0.1,0.051,0.013,282.843,22.272,35.043,0.051,0.051,437.158,0.0,0.0,0.00012,0,0.0,7.524,-21.556,-33.639,-27.103,11.698,0.0,0.0,0.001,-0.002,0.006,0.002,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,29.8236
29.9497,0.01008,99.23,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.7933,1.4933,0.07985,0.99072,1.29072,0.13244,0.8,1.5,0.1,1.0,1.3,0.1,0.051,0.013,282.843,22.272,35.043,0.051,0.051,437.158,0.0,0.0,0.00012,0,0.0,7.524,-21.556,-33.639,-27.102,11.698,0.0,0.0,0.001,-0.002,0.006,0.002,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,29.8832
30.0121,0.015,66.65,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79318,1.49318,0.07994,0.99054,1.29054,0.13234,0.8,1.5,0.1,1.0,1.3,0.1,0.051,0.013,282.843,22.272,35.043,0.051,0.051,437.158,0.0,0.0,0.00011,0,0.0,7.524,-21.556,-33.639,-27.102,11.698,0.0,0.0,0.0,-0.001,0.006,0.001,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,29.9456
30.0793,0.02034,49.18,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79305,1.49305,0.08003,0.99035,1.29036,0.13223,0.8,1.5,0.1,1.0,1.3,0.1,0.051,0.013,282.843,22.272,35.043,0.051,0.051,437.158,0.0,0.0,0.00011,0,0.0,7.524,-21.556,-33.639,-27.101,11.698,0.0,0.0,0.0,-0.002,0.006,0.001,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.0128
30.1302,0.02469,40.5,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79295,1.49295,0.0801,0.99021,1.29021,0.13215,0.8,1.5,0.1,1.0,1.3,0.1,0.051,0.013,282.843,22.272,35.043,0.051,0.051,437.158,0.0,0.0,9e-05,0,0.0,7.524,-21.556,-33.639,-27.101,11.698,0.0,0.0,0.0,-0.001,0.005,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.063699999999997
30.186,0.00631,158.37,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79284,1.49284,0.08018,0.99006,1.29006,0.13205,0.8,1.5,0.1,1.0,1.3,0.1,0.052,0.013,282.843,22.272,35.043,0.052,0.052,437.158,0.0,0.0,8e-05,0,0.0,7.524,-21.556,-33.639,-27.101,11.698,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.1195
30.2399,0.02067,48.38,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79273,1.49273,0.08025,0.98991,1.28991,0.13196,0.8,1.5,0.1,1.0,1.3,0.1,0.052,0.013,282.843,22.272,35.043,0.052,0.052,437.158,0.0,0.0,8e-05,0,0.0,7.524,-21.556,-33.639,-27.101,11.698,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.173399999999997
30.2949,0.01559,64.13,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79263,1.49263,0.08033,0.98976,1.28976,0.13186,0.8,1.5,0.1,1.0,1.3,0.1,0.052,0.013,282.843,22.272,35.042,0.052,0.052,437.158,0.0,0.0,8e-05,0,0.0,7.524,-21.556,-33.639,-27.1,11.698,0.0,0.0,0.0,-0.001,0.004,0.001,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.228399999999997
30.3594,0.01784,56.06,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.7925,1.4925,0.08043,0.98958,1.28958,0.13175,0.8,1.5,0.1,1.0,1.3,0.1,0.052,0.013,282.843,22.272,35.042,0.052,0.052,437.158,0.0,0.0,7e-05,0,0.0,7.524,-21.556,-33.639,-27.1,11.698,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.2929
30.4195,0.01018,98.25,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79238,1.49238,0.08052,0.98942,1.28942,0.13164,0.8,1.5,0.1,1.0,1.3,0.1,0.052,0.013,282.843,22.272,35.042,0.052,0.052,437.158,0.0,0.0,6e-05,0,0.0,7.524,-21.556,-33.639,-27.1,11.698,0.0,0.0,0.0,0.0,0.003,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.352999999999998
30.4817,0.01543,64.81,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79227,1.49227,0.08061,0.98925,1.28925,0.13152,0.8,1.5,0.1,1.0,1.3,0.1,0.052,0.013,282.843,22.272,35.042,0.052,0.052,437.158,0.0,0.0,7e-05,0,0.0,7.524,-21.556,-33.64,-27.1,11.699,0.0,0.0,0.0,-0.001,0.004,0.001,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.4152
30.5498,0.02098,47.66,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79213,1.49214,0.08072,0.98906,1.28906,0.1314,0.8,1.5,0.1,1.0,1.3,0.1,0.052,0.013,282.843,22.272,35.042,0.052,0.052,437.158,0.0,0.0,7e-05,0,0.0,7.524,-21.556,-33.64,-27.099,11.699,0.0,0.0,0.0,-0.001,0.004,0.001,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.4833
30.6057,0.00623,160.48,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79203,1.49203,0.08081,0.98891,1.28891,0.13129,0.8,1.5,0.1,1.0,1.3,0.1,0.052,0.013,282.843,22.272,35.042,0.052,0.052,437.158,0.0,0.0,6e-05,0,0.0,7.524,-21.556,-33.64,-27.099,11.699,0.0,0.0,0.0,0.0,0.003,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.539199999999997
30.6682,0.01623,61.61,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79191,1.49191,0.0809,0.98874,1.28874,0.13117,0.8,1.5,0.1,1.0,1.3,0.1,0.052,0.013,282.843,22.272,35.041,0.052,0.052,437.158,0.0,0.0,6e-05,0,0.0,7.524,-21.556,-33.64,-27.099,11.699,0.0,0.0,0.0,-0.001,0.003,0.001,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.601699999999997
30.7409,0.02608,38.35,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79177,1.49177,0.08102,0.98855,1.28855,0.13103,0.8,1.5,0.1,1.0,1.3,0.1,0.052,0.013,282.843,22.272,35.041,0.052,0.052,437.158,0.0,0.0,8e-05,0,0.0,7.524,-21.556,-33.64,-27.099,11.699,0.0,0.0,0.001,-0.002,0.004,0.002,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.6744
30.7925,0.01315,76.04,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79168,1.49168,0.08111,0.98841,1.28841,0.13092,0.8,1.5,0.1,1.0,1.3,0.1,0.052,0.013,282.843,22.272,35.04,0.052,0.052,437.158,0.0,0.0,7e-05,0,0.0,7.524,-21.556,-33.64,-27.099,11.699,0.0,0.0,0.0,-0.001,0.004,0.001,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.726
30.8558,0.01616,61.86,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79156,1.49156,0.08121,0.98824,1.28824,0.1308,0.8,1.5,0.1,1.0,1.3,0.1,0.052,0.013,282.843,22.272,35.04,0.052,0.052,437.158,0.0,0.0,6e-05,0,0.0,7.524,-21.556,-33.64,-27.098,11.699,0.0,0.0,0.0,-0.001,0.003,0.001,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.789299999999997
30.9194,0.01734,57.66,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79144,1.49144,0.08132,0.98807,1.28807,0.13067,0.8,1.5,0.1,1.0,1.3,0.1,0.052,0.013,282.843,22.272,35.04,0.052,0.052,437.158,0.0,0.0,6e-05,0,0.0,7.524,-21.556,-33.64,-27.098,11.699,0.0,0.0,0.0,-0.001,0.003,0.001,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.852899999999998
30.9695,0.02065,48.44,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79135,1.49135,0.0814,0.98794,1.28794,0.13056,0.8,1.5,0.1,1.0,1.3,0.1,0.052,0.013,282.843,22.272,35.04,0.052,0.052,437.158,0.0,0.0,4e-05,0,0.0,7.524,-21.556,-33.64,-27.098,11.699,0.0,0.0,0.0,0.0,0.003,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.903
31.0196,0.02374,42.11,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79126,1.49126,0.08149,0.98781,1.28781,0.13046,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.04,0.053,0.053,437.158,0.0,0.0,5e-05,0,0.0,7.524,-21.556,-33.64,-27.098,11.699,0.0,0.0,0.0,-0.001,0.003,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,30.9531
31.0748,0.01391,71.9,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79116,1.49116,0.08158,0.98766,1.28766,0.13034,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.04,0.053,0.053,437.158,0.0,0.0,5e-05,0,0.0,7.524,-21.556,-33.64,-27.098,11.699,0.0,0.0,0.0,-0.001,0.003,0.001,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.0083
31.1387,0.01757,56.93,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79104,1.49104,0.0817,0.98749,1.28749,0.1302,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.039,0.053,0.053,437.158,0.0,0.0,4e-05,0,0.0,7.524,-21.556,-33.64,-27.098,11.699,0.0,0.0,0.0,0.0,0.002,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.0722
31.2008,0.01672,59.82,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79093,1.49093,0.08181,0.98733,1.28733,0.13007,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.039,0.053,0.053,437.158,0.0,0.0,4e-05,0,0.0,7.524,-21.556,-33.64,-27.098,11.699,0.0,0.0,0.0,0.0,0.002,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.1343
31.251,0.01955,51.14,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79084,1.49084,0.0819,0.9872,1.2872,0.12996,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.039,0.053,0.053,437.158,0.0,0.0,4e-05,0,0.0,7.524,-21.556,-33.64,-27.097,11.699,0.0,0.0,0.0,0.0,0.002,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.1845
31.3093,0.0087,114.89,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79074,1.49074,0.082,0.98705,1.28705,0.12983,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.039,0.053,0.053,437.158,0.0,0.0,4e-05,0,0.0,7.524,-21.556,-33.64,-27.097,11.699,0.0,0.0,0.0,0.0,0.002,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.2428
31.3605,0.01937,51.64,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79065,1.49065,0.0821,0.98692,1.28692,0.12971,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.038,0.053,0.053,437.158,0.0,0.0,4e-05,0,0.0,7.524,-21.556,-33.64,-27.097,11.699,0.0,0.0,0.0,0.0,0.002,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.293999999999997
31.4191,0.01631,61.32,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79054,1.49054,0.08221,0.98677,1.28677,0.12958,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.038,0.053,0.053,437.158,0.0,0.0,3e-05,0,0.0,7.524,-21.556,-33.64,-27.097,11.699,0.0,0.0,0.0,0.0,0.002,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.3526
31.4911,0.02461,40.64,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79042,1.49042,0.08234,0.98659,1.28659,0.12941,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.038,0.053,0.053,437.158,0.0,0.0,3e-05,0,0.0,7.524,-21.556,-33.64,-27.097,11.699,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.424599999999998
31.547,0.01595,62.7,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.79032,1.49032,0.08245,0.98644,1.28644,0.12928,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.038,0.053,0.053,437.158,0.0,0.0,3e-05,0,0.0,7.524,-21.556,-33.64,-27.097,11.699,0.0,0.0,0.0,0.0,0.002,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.4805
31.6159,0.03317,30.15,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.7902,1.4902,0.08258,0.98627,1.28627,0.12912,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.037,0.053,0.053,437.158,0.0,0.0,4e-05,0,0.0,7.524,-21.555,-33.64,-27.097,11.699,0.0,0.0,0.0,-0.001,0.002,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.5494
31.6719,0.01571,63.67,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.7901,1.4901,0.08269,0.98613,1.28613,0.12899,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.037,0.053,0.053,437.158,0.0,0.0,3e-05,0,0.0,7.524,-21.555,-33.64,-27.097,11.699,0.0,0.0,0.0,0.0,0.002,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.6054
31.7394,0.02062,48.49,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.78999,1.48999,0.08282,0.98596,1.28596,0.12882,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.037,0.053,0.053,437.158,0.0,0.0,2e-05,0,0.0,7.524,-21.555,-33.64,-27.097,11.699,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.6729
31.7907,0.02613,38.27,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.7899,1.4899,0.08292,0.98583,1.28583,0.1287,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.037,0.053,0.053,437.158,0.0,0.0,2e-05,0,0.0,7.524,-21.555,-33.64,-27.096,11.699,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.7242
31.8436,0.01374,72.79,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.78981,1.48981,0.08303,0.9857,1.2857,0.12857,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.036,0.053,0.053,437.158,0.0,0.0,2e-05,0,0.0,7.524,-21.555,-33.64,-27.096,11.699,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.777099999999997
31.9064,0.01634,61.21,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.78971,1.48971,0.08316,0.98555,1.28555,0.12841,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.036,0.053,0.053,437.158,0.0,0.0,3e-05,0,0.0,7.524,-21.555,-33.64,-27.096,11.699,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.8399
31.9698,0.01582,63.22,T1_entry_rcm_tip_target,EntryRCM_TipTarget,Done,0.9999,0.60716,0.99999,1.29999,0.09995,0.8,1.5,0.10001,0.8,1.5,0.10001,1.0,1.3,0.1,0.7896,1.4896,0.08329,0.98539,1.28539,0.12825,0.8,1.5,0.1,1.0,1.3,0.1,0.053,0.013,282.843,22.272,35.036,0.053,0.053,437.158,0.0,0.0,3e-05,0,0.0,7.524,-21.555,-33.64,-27.096,11.699,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1,1,1,project4_multircm_20260713_152329_232.csv,31.903299999999998
