time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok_10mm,tip_target_ok_25mm,skull_ok_0mm,log_file,time_rel_s
60.9399,0.01963,50.94,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,1.00009,1.30073,0.09975,0.99765,1.30337,0.09953,0.8087,1.50828,0.08262,1.0,1.3,0.1,0.80884,1.50884,0.08158,1.0139,1.3139,0.12896,0.8,1.5,0.1,1.0,1.3,0.1,0.777,278.799,4.136,1.184,34.887,1.184,0.63,438.907,4.176,0.0,0.04164,0.0,10.943,-16.76,-47.962,-26.032,25.354,0.0,0.543,0.682,-1.529,-0.737,1.432,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,60.810700000000004
61.0006,0.01601,62.48,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,1.00003,1.30066,0.09975,0.9976,1.3033,0.09953,0.80869,1.50824,0.08245,1.0,1.3,0.1,0.80867,1.50867,0.08142,1.01364,1.31364,0.12921,0.8,1.5,0.1,1.0,1.3,0.1,0.705,278.811,4.11,1.118,34.947,1.118,0.548,438.909,4.209,0.0,0.038,0.0,10.976,-16.722,-48.045,-26.085,25.433,0.0,0.548,0.598,-1.274,-0.964,1.237,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,60.8714
61.0512,0.0244,40.99,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99999,1.3006,0.09975,0.99755,1.30324,0.09953,0.80867,1.50819,0.08231,1.0,1.3,0.1,0.80853,1.50853,0.0813,1.01342,1.31342,0.12941,0.8,1.5,0.1,1.0,1.3,0.1,0.65,278.82,4.09,1.084,34.995,1.084,0.484,438.911,4.235,0.0,0.03661,0.0,11.004,-16.694,-48.103,-26.141,25.491,0.0,0.567,0.542,-1.089,-1.175,1.103,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,60.922000000000004
61.111,0.02082,48.02,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99993,1.30053,0.09975,0.9975,1.30317,0.09952,0.80864,1.50813,0.08215,1.0,1.3,0.1,0.80837,1.50837,0.08115,1.01316,1.31316,0.12965,0.8,1.5,0.1,1.0,1.3,0.1,0.592,278.831,4.069,1.07,35.045,1.07,0.415,438.913,4.265,0.0,0.03488,0.0,11.038,-16.665,-48.158,-26.218,25.549,0.0,0.569,0.464,-0.854,-1.369,0.923,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,60.9818
61.1702,0.01104,90.54,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99988,1.30047,0.09975,0.99745,1.30311,0.09952,0.8086,1.50807,0.08199,1.0,1.3,0.1,0.8082,1.5082,0.081,1.0129,1.3129,0.12987,0.8,1.5,0.1,1.0,1.3,0.1,0.544,278.841,4.05,1.08,35.09,1.08,0.355,438.915,4.293,0.0,0.03369,0.0,11.071,-16.64,-48.2,-26.306,25.597,0.0,0.56,0.382,-0.62,-1.529,0.739,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.041000000000004
61.2308,0.01989,50.27,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99984,1.30041,0.09975,0.9974,1.30305,0.09952,0.80856,1.508,0.08183,1.0,1.3,0.1,0.80803,1.50803,0.08085,1.01263,1.31263,0.1301,0.8,1.5,0.1,1.0,1.3,0.1,0.505,278.851,4.034,1.114,35.132,1.114,0.305,438.917,4.321,0.0,0.03488,0.0,11.106,-16.62,-48.23,-26.406,25.636,0.0,0.576,0.32,-0.419,-1.741,0.595,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.101600000000005
61.3108,0.03141,31.83,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99978,1.30033,0.09975,0.99734,1.30297,0.09952,0.80849,1.50789,0.08162,1.0,1.3,0.1,0.8078,1.5078,0.08067,1.01227,1.31227,0.1304,0.8,1.5,0.1,1.0,1.3,0.1,0.469,278.864,4.014,1.179,35.183,1.179,0.26,438.918,4.355,0.0,0.03753,0.0,11.152,-16.599,-48.25,-26.557,25.674,0.0,0.595,0.24,-0.163,-2.004,0.411,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.1816
61.3715,0.02261,44.24,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99973,1.30027,0.09975,0.9973,1.30291,0.09952,0.80844,1.50781,0.08146,1.0,1.3,0.1,0.80763,1.50763,0.08053,1.01199,1.31199,0.13062,0.8,1.5,0.1,1.0,1.3,0.1,0.453,278.873,4.002,1.245,35.217,1.245,0.246,438.92,4.379,0.0,0.03885,0.0,11.187,-16.587,-48.251,-26.682,25.691,0.0,0.582,0.166,0.045,-2.128,0.246,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.2423
61.4403,0.0193,51.83,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99969,1.30021,0.09976,0.99725,1.30285,0.09952,0.80836,1.50771,0.08128,1.0,1.3,0.1,0.80743,1.50743,0.08037,1.01168,1.31168,0.13086,0.8,1.5,0.1,1.0,1.3,0.1,0.448,278.883,3.989,1.332,35.249,1.332,0.252,438.921,4.405,0.0,0.04138,0.0,11.226,-16.579,-48.238,-26.833,25.701,0.0,0.576,0.092,0.259,-2.282,0.083,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.3111
61.5019,0.0225,44.45,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99965,1.30016,0.09976,0.99721,1.3028,0.09953,0.80829,1.50761,0.08113,1.0,1.3,0.1,0.80725,1.50725,0.08024,1.0114,1.3114,0.13107,0.8,1.5,0.1,1.0,1.3,0.1,0.454,278.892,3.98,1.414,35.276,1.414,0.274,438.921,4.427,0.0,0.04436,0.0,11.261,-16.576,-48.215,-26.979,25.7,0.0,0.579,0.033,0.439,-2.435,-0.05,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.3727
61.5619,0.02231,44.82,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99961,1.30011,0.09977,0.99717,1.30275,0.09953,0.80821,1.50751,0.08098,1.0,1.3,0.1,0.80707,1.50707,0.08011,1.01112,1.31112,0.13127,0.8,1.5,0.1,1.0,1.3,0.1,0.469,278.9,3.971,1.493,35.301,1.493,0.308,438.921,4.448,0.0,0.04716,0.0,11.296,-16.577,-48.182,-27.131,25.692,0.0,0.574,-0.026,0.613,-2.562,-0.183,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.432700000000004
61.625,0.01601,62.44,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99957,1.30006,0.09977,0.99714,1.3027,0.09953,0.80813,1.5074,0.08082,1.0,1.3,0.1,0.80689,1.50689,0.07998,1.01083,1.31083,0.13147,0.8,1.5,0.1,1.0,1.3,0.1,0.489,278.909,3.964,1.585,35.321,1.585,0.346,438.921,4.468,0.0,0.04979,0.0,11.331,-16.581,-48.136,-27.295,25.675,0.0,0.561,-0.087,0.785,-2.664,-0.317,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.4958
61.7039,0.03437,29.09,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99953,1.3,0.09978,0.99709,1.30264,0.09953,0.80801,1.50726,0.08063,1.0,1.3,0.1,0.80665,1.50665,0.07983,1.01046,1.31046,0.13172,0.8,1.5,0.1,1.0,1.3,0.1,0.524,278.919,3.957,1.696,35.346,1.696,0.402,438.921,4.491,0.0,0.05496,0.0,11.375,-16.591,-48.065,-27.512,25.643,0.0,0.579,-0.148,0.989,-2.893,-0.458,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.5747
61.7608,0.03106,32.19,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99949,1.29996,0.09978,0.99706,1.3026,0.09954,0.80793,1.50715,0.0805,1.0,1.3,0.1,0.80648,1.50648,0.07971,1.01019,1.31019,0.1319,0.8,1.5,0.1,1.0,1.3,0.1,0.552,278.926,3.952,1.775,35.361,1.775,0.444,438.92,4.507,0.0,0.05759,0.0,11.407,-16.601,-48.003,-27.678,25.612,0.0,0.57,-0.199,1.132,-2.987,-0.569,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.631600000000006
61.8208,0.02099,47.65,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99946,1.29992,0.09979,0.99702,1.30255,0.09954,0.80783,1.50704,0.08036,1.0,1.3,0.1,0.8063,1.5063,0.0796,1.00991,1.30991,0.13207,0.8,1.5,0.1,1.0,1.3,0.1,0.583,278.933,3.948,1.859,35.373,1.859,0.486,438.92,4.522,0.0,0.05979,0.0,11.44,-16.616,-47.93,-27.858,25.573,0.0,0.548,-0.253,1.274,-3.046,-0.685,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.6916
61.873,0.01302,76.82,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99944,1.29989,0.09979,0.997,1.30252,0.09954,0.80774,1.50694,0.08024,1.0,1.3,0.1,0.80614,1.50614,0.0795,1.00966,1.30966,0.13222,0.8,1.5,0.1,1.0,1.3,0.1,0.609,278.939,3.945,1.934,35.381,1.934,0.521,438.919,4.534,0.0,0.0618,0.0,11.468,-16.63,-47.859,-28.018,25.534,0.0,0.532,-0.296,1.391,-3.102,-0.779,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.7438
61.9313,0.01462,68.4,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99941,1.29985,0.0998,0.99697,1.30248,0.09955,0.80764,1.50682,0.08012,1.0,1.3,0.1,0.80597,1.50597,0.0794,1.00938,1.30938,0.13239,0.8,1.5,0.1,1.0,1.3,0.1,0.641,278.946,3.943,2.013,35.389,2.013,0.561,438.918,4.547,0.0,0.06475,0.0,11.499,-16.649,-47.773,-28.203,25.485,0.0,0.527,-0.34,1.522,-3.207,-0.878,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.8021
62.0034,0.03071,32.56,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99938,1.2998,0.0998,0.99693,1.30243,0.09955,0.80751,1.50667,0.07996,1.0,1.3,0.1,0.80574,1.50574,0.07928,1.00903,1.30903,0.13259,0.8,1.5,0.1,1.0,1.3,0.1,0.684,278.954,3.94,2.104,35.4,2.104,0.615,438.916,4.563,0.0,0.06913,0.0,11.537,-16.676,-47.656,-28.443,25.416,0.0,0.537,-0.387,1.679,-3.385,-0.986,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.8742
62.0684,0.01529,65.41,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99935,1.29976,0.09981,0.99691,1.3024,0.09956,0.80739,1.50653,0.07983,1.0,1.3,0.1,0.80554,1.50554,0.07917,1.00872,1.30872,0.13276,0.8,1.5,0.1,1.0,1.3,0.1,0.719,278.961,3.939,2.191,35.404,2.191,0.656,438.915,4.574,0.0,0.07101,0.0,11.57,-16.703,-47.542,-28.662,25.348,0.0,0.508,-0.435,1.801,-3.416,-1.091,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.9392
62.123,0.02035,49.15,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99933,1.29973,0.09981,0.99688,1.30236,0.09956,0.80728,1.50641,0.07972,1.0,1.3,0.1,0.80538,1.50538,0.07908,1.00845,1.30845,0.1329,0.8,1.5,0.1,1.0,1.3,0.1,0.749,278.967,3.938,2.259,35.408,2.259,0.691,438.913,4.584,0.0,0.07384,0.0,11.598,-16.728,-47.44,-28.852,25.285,0.0,0.507,-0.47,1.91,-3.522,-1.171,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,61.9938
62.1889,0.01929,51.84,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.9993,1.2997,0.09982,0.99685,1.30233,0.09956,0.80715,1.50626,0.07959,1.0,1.3,0.1,0.80517,1.50517,0.07898,1.00813,1.30813,0.13306,0.8,1.5,0.1,1.0,1.3,0.1,0.786,278.973,3.938,2.339,35.411,2.339,0.733,438.911,4.594,0.0,0.0765,0.0,11.631,-16.761,-47.309,-29.088,25.204,0.0,0.493,-0.512,2.029,-3.605,-1.263,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.0597
62.2409,0.00704,142.06,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99928,1.29967,0.09982,0.99683,1.3023,0.09956,0.80704,1.50615,0.07949,1.0,1.3,0.1,0.80501,1.50501,0.0789,1.00788,1.30788,0.13318,0.8,1.5,0.1,1.0,1.3,0.1,0.813,278.978,3.939,2.403,35.411,2.403,0.764,438.909,4.601,0.0,0.07785,0.0,11.656,-16.789,-47.2,-29.277,25.136,0.0,0.471,-0.544,2.108,-3.627,-1.333,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.111700000000006
62.3016,0.01117,89.52,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99926,1.29964,0.09983,0.99681,1.30227,0.09957,0.80691,1.50601,0.07938,1.0,1.3,0.1,0.80482,1.50482,0.07881,1.00758,1.30758,0.13332,0.8,1.5,0.1,1.0,1.3,0.1,0.844,278.984,3.939,2.475,35.41,2.475,0.799,438.907,4.609,0.0,0.08054,0.0,11.685,-16.823,-47.068,-29.502,25.052,0.0,0.466,-0.577,2.211,-3.724,-1.409,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.1724
62.3563,0.00576,173.76,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99923,1.29961,0.09983,0.99678,1.30224,0.09957,0.80679,1.50587,0.07928,1.0,1.3,0.1,0.80465,1.50465,0.07873,1.00731,1.30731,0.13344,0.8,1.5,0.1,1.0,1.3,0.1,0.875,278.989,3.94,2.534,35.411,2.534,0.834,438.904,4.615,0.0,0.08229,0.0,11.711,-16.856,-46.943,-29.712,24.972,0.0,0.449,-0.607,2.292,-3.772,-1.477,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.2271
62.4115,0.02557,39.11,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99921,1.29958,0.09983,0.99676,1.30221,0.09957,0.80667,1.50574,0.07918,1.0,1.3,0.1,0.80447,1.50447,0.07866,1.00703,1.30703,0.13356,0.8,1.5,0.1,1.0,1.3,0.1,0.904,278.994,3.941,2.594,35.409,2.594,0.865,438.902,4.621,0.0,0.08591,0.0,11.736,-16.89,-46.812,-29.925,24.888,0.0,0.463,-0.635,2.402,-3.93,-1.547,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.2823
62.4818,0.02205,45.36,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99919,1.29955,0.09984,0.99674,1.30217,0.09957,0.80651,1.50557,0.07906,1.0,1.3,0.1,0.80425,1.50425,0.07857,1.00668,1.30668,0.1337,0.8,1.5,0.1,1.0,1.3,0.1,0.942,279.0,3.944,2.666,35.407,2.666,0.906,438.898,4.627,0.0,0.08831,0.0,11.768,-16.936,-46.639,-30.205,24.776,0.0,0.445,-0.671,2.502,-4.005,-1.629,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.3526
62.5522,0.02112,47.35,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99917,1.29952,0.09984,0.99671,1.30214,0.09958,0.80635,1.5054,0.07895,1.0,1.3,0.1,0.80403,1.50403,0.07848,1.00633,1.30633,0.13384,0.8,1.5,0.1,1.0,1.3,0.1,0.974,279.006,3.945,2.74,35.4,2.74,0.941,438.894,4.632,0.0,0.09068,0.0,11.798,-16.985,-46.459,-30.489,24.658,0.0,0.431,-0.702,2.595,-4.085,-1.702,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.423
62.6121,0.0199,50.26,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99915,1.29949,0.09985,0.99669,1.30211,0.09958,0.80621,1.50525,0.07886,1.0,1.3,0.1,0.80383,1.50383,0.07841,1.00603,1.30603,0.13395,0.8,1.5,0.1,1.0,1.3,0.1,1.005,279.011,3.948,2.796,35.397,2.796,0.975,438.89,4.635,0.0,0.09274,0.0,11.823,-17.028,-46.3,-30.738,24.553,0.0,0.418,-0.729,2.673,-4.156,-1.764,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.4829
62.6715,0.02164,46.21,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99913,1.29947,0.09985,0.99667,1.30209,0.09958,0.80606,1.5051,0.07878,1.0,1.3,0.1,0.80364,1.50364,0.07834,1.00573,1.30573,0.13405,0.8,1.5,0.1,1.0,1.3,0.1,1.032,279.016,3.95,2.854,35.39,2.854,1.004,438.886,4.638,0.0,0.09474,0.0,11.848,-17.072,-46.139,-30.986,24.446,0.0,0.408,-0.753,2.746,-4.228,-1.822,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.542300000000004
62.7402,0.01931,51.78,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99911,1.29944,0.09985,0.99665,1.30206,0.09958,0.8059,1.50492,0.07868,1.0,1.3,0.1,0.80342,1.50342,0.07827,1.00538,1.30538,0.13416,0.8,1.5,0.1,1.0,1.3,0.1,1.061,279.021,3.953,2.921,35.38,2.921,1.034,438.882,4.64,0.0,0.0969,0.0,11.875,-17.125,-45.948,-31.278,24.319,0.0,0.393,-0.779,2.825,-4.305,-1.885,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.611000000000004
62.7916,0.0049,203.9,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99909,1.29942,0.09985,0.99663,1.30204,0.09958,0.80577,1.50479,0.07861,1.0,1.3,0.1,0.80326,1.50326,0.07822,1.00512,1.30512,0.13424,0.8,1.5,0.1,1.0,1.3,0.1,1.085,279.025,3.956,2.966,35.374,2.966,1.06,438.878,4.641,0.0,0.09716,0.0,11.895,-17.166,-45.8,-31.502,24.22,0.0,0.369,-0.792,2.847,-4.296,-1.915,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.662400000000005
62.8493,0.00925,108.15,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99908,1.2994,0.09986,0.99662,1.30201,0.09959,0.80563,1.50464,0.07854,1.0,1.3,0.1,0.80307,1.50307,0.07817,1.00483,1.30483,0.13433,0.8,1.5,0.1,1.0,1.3,0.1,1.109,279.029,3.958,3.018,35.365,3.018,1.085,438.874,4.641,0.0,0.09927,0.0,11.916,-17.212,-45.633,-31.755,24.108,0.0,0.361,-0.813,2.916,-4.38,-1.967,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.7201
62.9024,0.02141,46.7,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99906,1.29938,0.09986,0.9966,1.30199,0.09959,0.80549,1.50449,0.07847,1.0,1.3,0.1,0.8029,1.5029,0.07812,1.00456,1.30456,0.1344,0.8,1.5,0.1,1.0,1.3,0.1,1.135,279.034,3.962,3.059,35.36,3.059,1.113,438.87,4.641,0.0,0.10181,0.0,11.936,-17.256,-45.474,-31.994,24.001,0.0,0.361,-0.834,2.993,-4.491,-2.02,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.7732
62.9725,0.02149,46.52,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99905,1.29935,0.09986,0.99658,1.30196,0.09959,0.80531,1.50431,0.0784,1.0,1.3,0.1,0.80267,1.50267,0.07806,1.0042,1.3042,0.13449,0.8,1.5,0.1,1.0,1.3,0.1,1.161,279.038,3.966,3.12,35.347,3.12,1.14,438.865,4.64,0.0,0.1038,0.0,11.96,-17.316,-45.263,-32.31,23.857,0.0,0.348,-0.855,3.059,-4.568,-2.072,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.8433
63.0301,0.02006,49.85,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99903,1.29933,0.09986,0.99656,1.30194,0.09959,0.80516,1.50415,0.07833,1.0,1.3,0.1,0.80249,1.50249,0.07802,1.00391,1.30391,0.13456,0.8,1.5,0.1,1.0,1.3,0.1,1.187,279.042,3.969,3.163,35.338,3.163,1.167,438.861,4.639,0.0,0.10516,0.0,11.98,-17.366,-45.084,-32.576,23.736,0.0,0.335,-0.868,3.1,-4.624,-2.109,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.9009
63.0809,0.01974,50.66,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99902,1.29932,0.09986,0.99655,1.30192,0.09959,0.80502,1.50401,0.07828,1.0,1.3,0.1,0.80232,1.50232,0.07798,1.00365,1.30365,0.13462,0.8,1.5,0.1,1.0,1.3,0.1,1.206,279.046,3.972,3.204,35.328,3.204,1.187,438.856,4.638,0.0,0.10648,0.0,11.996,-17.41,-44.925,-32.813,23.628,0.0,0.324,-0.882,3.142,-4.677,-2.144,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,62.9517
63.1415,0.0256,39.06,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.999,1.2993,0.09986,0.99653,1.3019,0.09959,0.80486,1.50385,0.07823,1.0,1.3,0.1,0.80212,1.50212,0.07794,1.00334,1.30334,0.13468,0.8,1.5,0.1,1.0,1.3,0.1,1.228,279.05,3.976,3.251,35.316,3.251,1.21,438.851,4.635,0.0,0.1085,0.0,12.015,-17.464,-44.734,-33.098,23.497,0.0,0.316,-0.899,3.202,-4.764,-2.188,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,63.0123
63.2038,0.01417,70.58,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99899,1.29928,0.09987,0.99652,1.30188,0.09959,0.8047,1.50368,0.07817,1.0,1.3,0.1,0.80192,1.50192,0.07791,1.00302,1.30302,0.13474,0.8,1.5,0.1,1.0,1.3,0.1,1.249,279.053,3.979,3.299,35.303,3.299,1.233,438.846,4.632,0.0,0.10903,0.0,12.034,-17.52,-44.534,-33.394,23.36,0.0,0.294,-0.906,3.217,-4.783,-2.211,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,63.074600000000004
63.2733,0.03249,30.78,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99897,1.29925,0.09987,0.9965,1.30185,0.09959,0.8045,1.50348,0.07811,1.0,1.3,0.1,0.80169,1.50169,0.07787,1.00266,1.30266,0.1348,0.8,1.5,0.1,1.0,1.3,0.1,1.279,279.058,3.985,3.344,35.291,3.344,1.264,438.839,4.628,0.0,0.11221,0.0,12.054,-17.584,-44.306,-33.733,23.203,0.0,0.292,-0.931,3.31,-4.925,-2.274,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,63.1441
63.3399,0.01702,58.75,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99896,1.29923,0.09987,0.99648,1.30183,0.09959,0.80432,1.5033,0.07807,1.0,1.3,0.1,0.80147,1.50147,0.07784,1.00231,1.30231,0.13485,0.8,1.5,0.1,1.0,1.3,0.1,1.3,279.062,3.988,3.393,35.275,3.393,1.285,438.833,4.623,0.0,0.11224,0.0,12.072,-17.646,-44.088,-34.059,23.052,0.0,0.267,-0.932,3.305,-4.927,-2.285,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,63.2107
63.3909,0.01965,50.89,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99895,1.29922,0.09987,0.99647,1.30182,0.09959,0.80418,1.50316,0.07803,1.0,1.3,0.1,0.8013,1.50131,0.07782,1.00205,1.30205,0.13488,0.8,1.5,0.1,1.0,1.3,0.1,1.318,279.065,3.992,3.428,35.263,3.428,1.304,438.829,4.619,0.0,0.11356,0.0,12.086,-17.694,-43.918,-34.312,22.935,0.0,0.259,-0.943,3.339,-4.989,-2.311,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,63.261700000000005
63.4733,0.03258,30.69,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99893,1.29919,0.09987,0.99644,1.30178,0.09959,0.80395,1.50292,0.07798,1.0,1.3,0.1,0.80103,1.50103,0.07779,1.00163,1.30163,0.13492,0.8,1.5,0.1,1.0,1.3,0.1,1.351,279.07,3.999,3.477,35.246,3.477,1.338,438.82,4.612,0.0,0.11645,0.0,12.106,-17.772,-43.64,-34.729,22.742,0.0,0.248,-0.964,3.419,-5.12,-2.37,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,63.344100000000005
63.5296,0.01951,51.25,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99892,1.29918,0.09987,0.99643,1.30177,0.09959,0.80379,1.50276,0.07795,1.0,1.3,0.1,0.80085,1.50085,0.07777,1.00133,1.30133,0.13495,0.8,1.5,0.1,1.0,1.3,0.1,1.368,279.073,4.003,3.514,35.232,3.514,1.356,438.815,4.607,0.0,0.1162,0.0,12.119,-17.826,-43.449,-35.015,22.61,0.0,0.23,-0.958,3.396,-5.122,-2.364,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,63.400400000000005
63.5912,0.01715,58.3,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.9989,1.29916,0.09987,0.99642,1.30175,0.09959,0.80362,1.50259,0.07792,1.0,1.3,0.1,0.80065,1.50065,0.07776,1.00102,1.30102,0.13497,0.8,1.5,0.1,1.0,1.3,0.1,1.386,279.077,4.007,3.555,35.215,3.555,1.374,438.809,4.601,0.0,0.1172,0.0,12.133,-17.885,-43.24,-35.332,22.463,0.0,0.215,-0.965,3.419,-5.17,-2.387,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,63.462
63.6502,0.00919,108.81,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9991,0.995,0.99889,1.29915,0.09987,0.99641,1.30173,0.09959,0.80345,1.50242,0.0779,1.0,1.3,0.1,0.80045,1.50045,0.07775,1.00071,1.30071,0.13499,0.8,1.5,0.1,1.0,1.3,0.1,1.405,279.08,4.011,3.592,35.2,3.592,1.393,438.803,4.594,0.0,0.11753,0.0,12.145,-17.942,-43.038,-35.639,22.322,0.0,0.2,-0.964,3.414,-5.197,-2.39,0.0,0,1,1,project4_multircm_20260619_222549_881.csv,63.521
